Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/benchmark/zzzTemp.txt : len : 1000 loops : 1000
WRITE	FSYNC	READ
1954	1926063	2775	
1536	598722	2436	
1754	645465	1929	
1561	671978	5329	
2076	1979391	2374	
1608	784233	2320	
1689	671924	4737	
1992	2090669	2535	
1737	708775	2303	
1660	808496	2281	
1619	673832	4926	
2011	2056819	2425	
1586	668066	2106	
1575	643121	5037	
2071	1868891	2617	
1723	620782	1920	
1580	640391	2380	
1681	653434	5223	
2158	1857418	2432	
1905	612406	2215	
1670	684028	2371	
1854	687157	4840	
2073	1978280	2326	
1638	723285	2084	
1592	680849	2226	
1630	716900	4920	
2024	1850228	2406	
1571	612937	2247	
1628	695142	2445	
1613	763566	5165	
1988	1936746	2729	
1589	619657	2142	
1556	658998	2105	
1534	774406	4793	
2160	1839173	2345	
3003	600822	2036	
1631	659641	2258	
1538	685961	4373	
1916	1904099	2448	
1614	690103	2126	
1637	772926	5039	
2067	1911117	2487	
1671	702879	2455	
1876	726717	2432	
1748	727829	4374	
2080	1896146	2376	
1640	728723	2222	
1748	711009	2274	
1677	681668	4993	
2080	1975020	2620	
1913	585806	2341	
1760	645891	2540	
1810	718494	5543	
2365	2000173	2764	
1841	614932	2491	
2467	594040	5440	
2236	2128137	2290	
3394	720243	2484	
1743	737987	2288	
1672	658007	5272	
2215	1899585	2531	
1595	608484	2213	
1608	680997	2157	
1663	655051	5184	
2060	1894889	2296	
1661	690439	2241	
1687	614437	1842	
1601	728807	5232	
2048	1913745	2311	
1375	646910	2242	
1503	818309	4255	
1947	1884119	2467	
1781	731240	2326	
1790	731564	1836	
1500	653789	5099	
2068	2045130	2671	
1677	683581	2180	
1494	617724	2223	
2340	659473	5002	
2055	1858825	2276	
1628	670231	2288	
1581	729013	2192	
1628	646718	5242	
1910	1862030	2420	
1767	627431	2187	
1888	657693	2106	
1705	627772	5255	
1984	2014737	1975	
1651	677660	1974	
1579	547250	2037	
1647	622357	5044	
3831	1769025	1946	
2091	607529	1861	
1517	702586	2356	
1630	626633	4874	
2021	1797524	2315	
1664	712389	2257	
1673	639155	2036	
1590	678644	5268	
2100	1892867	2558	
1762	707964	2278	
1684	612666	1923	
1629	664757	5105	
2209	1944829	2400	
1702	690512	2246	
1656	643780	35361	
1551	744215	5008	
1982	2070842	2638	
1534	654695	2178	
1673	695737	4114	
1922	2148999	2480	
1839	662229	2279	
1748	657767	2177	
1727	607696	5182	
2031	2099130	2517	
1863	653239	2374	
1736	627584	2142	
2718	1793270	6691	
1705	1766285	2493	
1597	725922	5583	
2032	1952028	2526	
1725	710333	2278	
1692	955413	4871	
2039	1933427	2336	
1687	678799	2292	
1623	614373	2126	
1575	612731	5360	
2114	1879225	2601	
1771	726113	2100	
1760	605973	2036	
1537	641068	7471	
1883	1738890	6220	
1591	603965	2134	
1622	702501	2194	
1744	588614	4641	
2025	1970222	2594	
2026	681461	2254	
1714	616508	2432	
2023	682890	5530	
4921	1852389	2781	
1858	662009	2485	
3615	736419	2032	
1772	646657	5853	
4297	1984351	2693	
3788	670114	2398	
1750	668977	2591	
3327	687108	4657	
2128	1872702	2618	
1809	668473	2100	
1669	669793	2253	
1705	583544	4940	
2131	1911099	2449	
1692	1079209	2249	
1666	629025	5301	
2238	1922909	2546	
1894	613035	2408	
1752	776928	1979	
1689	705041	4969	
2033	1847386	2291	
1634	683099	2159	
1561	691707	1871	
1627	618186	4145	
2044	1980629	2480	
1726	643146	1778	
1607	609393	2169	
1623	697996	4283	
1931	3356031	2399	
1969	688469	4832	
2354	1867326	2406	
2165	732681	2176	
2278	718176	4864	
2586	1981537	2423	
1975	676197	2413	
2029	588678	2056	
2024	597148	4720	
2529	1923944	2397	
2000	739503	2257	
1952	674533	2202	
1872	759662	5106	
2504	2189931	2472	
2138	745096	2141	
2116	648564	4777	
2704	2011724	2809	
2366	726331	2029	
2173	647478	1967	
2230	691711	4926	
2589	1988883	2342	
