Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v2/mtpt/zzzTemp.txt : len : 10000 loops : 1000
WRITE	FSYNC	READ
3155445	921415	959104	
2696782	802977	2649	
2884645	1000697	2375	
2826447	829458	2870	
2579323	796121	2880	
2715991	800396	2575	
2724235	840007	2829	
2918457	929045	3301	
2642222	894214	3312	
2881826	816000	2960	
2525512	811431	3088	
2549940	829121	3108	
2665860	917711	2528	
2746666	798382	2971	
2814678	800331	3114	
2575845	726055	2991	
2522871	758861	3106	
2591674	749149	3158	
2965819	966954	2529	
2836943	968353	3245	
2488357	858612	2956	
2509633	694635	2994	
2424424	786216	2853	
2608351	851848	3051	
2762192	968977	2842	
2577133	856838	2763	
2887907	814841	3067	
2802702	836285	3129	
2852005	935763	2812	
2699866	1053950	3149	
2638692	837994	3056	
2848891	963662	2613	
2819170	933965	2716	
2853506	1022245	2455	
2624468	885929	3080	
2624289	810459	2900	
2813668	843298	2899	
2722210	939966	2937	
2856361	729733	2985	
2797704	927156	3085	
3003683	1011506	2973	
3169362	943182	2679	
16894075	1157388	4755	
3299549	891120	3018	
3090828	943224	3196	
2579955	858583	3040	
2579949	921889	2784	
2823179	1044853	3364	
2920275	1025339	2627	
3343460	915407	3115	
2786596	737509	3025	
2671178	875390	3148	
2800839	1038999	2954	
2918037	824067	2379	
2797931	822415	3413	
2943013	847823	3846	
2419490	705592	3203	
2444772	885740	3014	
2619585	945766	10387	
3018642	940637	2698	
2728190	783269	3141	
2985112	1080791	3565	
2848949	889696	3061	
2854051	1017307	3553	
3057132	967080	2984	
3123448	846743	3087	
2721242	719914	9483	
2997927	840231	2345	
2682646	798196	3207	
2399521	890467	3000	
2644459	947462	3084	
2688275	849825	3055	
2969863	934221	3345	
2792844	822900	2852	
2624953	795008	3903	
3036486	842697	3257	
2985260	889751	3314	
2939868	852682	2971	
2878786	785639	3054	
2574049	888621	2980	
2579595	933936	7254	
2615420	1067636	3095	
2736634	747982	2980	
2675998	768520	3295	
2611558	786168	3040	
3507533	798419	3037	
2673141	986667	3408	
2674405	789313	2507	
2620827	739425	3023	
2730906	757686	3310	
2473195	825674	3034	
2667338	1003803	3086	
2660032	752922	2434	
2519993	844757	2979	
2612097	904308	3221	
2635412	849459	2732	
2517744	705289	2970	
2688998	826429	2864	
2340670	673781	2827	
2847695	878043	2945	
2371125	694387	3028	
2440982	952122	2997	
4384987	741019	3250	
2990457	862397	2818	
2662394	984064	2942	
2872128	944842	3159	
2688094	978019	3094	
2908818	821010	3040	
2683249	812137	3935	
2708617	804031	2857	
2765165	856606	3212	
2605271	853226	3035	
2561975	803225	2555	
2493294	742214	3088	
2551454	724205	3061	
2478358	840155	2910	
2423833	828549	2811	
2439040	803794	3085	
2557223	727684	3008	
2659827	856737	2418	
3042262	787807	3161	
2681364	851818	2446	
2636946	787155	3208	
2626090	960016	3130	
2653740	872989	2548	
2786221	746313	3154	
2760190	876234	2437	
2651936	805779	3103	
2420382	886761	3057	
2858590	828055	3038	
2531365	802527	2906	
3016116	958570	3274	
2763330	897361	3283	
2653799	817746	2854	
2642841	885100	2932	
2683762	893154	3031	
2462055	876023	2906	
2550132	751565	3247	
2654961	929825	2737	
3287945	856172	2838	
2850099	860869	2521	
3034439	933072	3085	
2735667	877363	3061	
2490924	831418	2930	
2589646	769766	3183	
2936377	767838	3028	
2476954	798125	2990	
2570622	692549	3184	
2567712	739975	3087	
2755765	807538	3032	
2511679	825907	3351	
2420082	978661	3277	
2490347	777213	2873	
2388709	858251	3186	
2499680	883089	3084	
2663303	750670	7337	
2601733	755873	3294	
2604558	766165	2995	
2533848	803530	2934	
2466276	902603	2952	
2921286	813039	3035	
2827843	837346	3431	
2849276	795183	2953	
2439460	784470	2755	
2731625	788643	3137	
2465059	697130	2892	
2669348	758136	3063	
2652088	939668	2933	
2601635	788206	3336	
2872328	914218	3461	
2846780	850026	3069	
2456828	870172	2963	
2662254	1073104	3154	
2776552	1015733	3256	
2506848	864898	3507	
2765780	887091	3272	
2499004	837187	3606	
3081973	1038873	3051	
2451250	756854	3700	
2753655	943664	3137	
2513576	800685	3326	
4016502	909470	3524	
2803899	799644	2972	
2460108	850099	2467	
2379809	884738	2362	
2554999	864021	2274	
2781649	789069	2553	
2870635	890542	2468	
2401982	792878	2914	
2629204	898189	2307	
2759250	846279	3153	
2770425	769689	3111	
2826780	755477	3088	
2613984	799291	3132	
2972178	759802	3129	
2563856	767400	3068	
2603912	781126	3098	
2502192	770020	3018	
2876813	759213	2973	
2879230	819883	3024	
2468254	750412	2968	
2447987	906815	3220	
2695180	883542	3013	
2663639	729872	2809	
2589239	815487	2419	
2761190	811999	3159	
2898373	849595	3538	
2669207	824891	2984	
2440857	997195	2483	
2830827	902826	2409	
2891838	936108	3114	
2593620	742857	3015	
2709103	813330	2468	
2475274	785257	3007	
2511501	743552	3040	
2604858	806210	3214	
2586383	853092	3037	
2977326	881642	3110	
2688417	764550	3004	
2812912	690281	2894	
2560292	866575	2897	
2530457	814020	2725	
2478562	712550	2947	
2656808	790717	2921	
2623818	832985	3047	
2557278	2738058	2629	
2779286	946819	3321	
2706609	810191	3125	
2558111	856770	3129	
2609365	812771	3297	
3633717	862077	2559	
2741772	910796	3133	
2565725	862302	3273	
2583831	759491	3309	
2747145	898010	3202	
2611845	703162	3222	
2608651	810662	3309	
2515530	845845	3227	
3052301	830304	2917	
2540613	842613	3005	
2555154	912765	3067	
2687655	986240	2912	
2477851	847797	3014	
2704083	865003	3071	
2593974	832913	3011	
2736557	762916	2901	
2597569	901385	3188	
2595872	896395	2352	
2810340	1002113	5140	
3486569	926878	2991	
2971964	986825	2214	
2669885	975934	3183	
2832572	947608	3066	
2926064	755979	2925	
3040175	867437	3014	
2713223	934312	3202	
2691822	804415	2957	
2609082	1015452	2436	
2616005	860412	2974	
2591778	954687	2490	
2769052	904782	2317	
2494825	851122	3100	
2596931	850003	2834	
2625187	826427	2880	
2551483	792759	3105	
2750833	877945	3094	
