Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 1000 loops : 1000
WRITE	FSYNC	READ
70031	60736	1597	
69157	59894	1157	
61018	57250	1054	
60909	58072	1095	
70823	58722	1011	
59721	80583	993	
59127	57853	1040	
60302	56875	999	
77945	58722	1120	
61015	57174	993	
59888	58339	1040	
60938	62173	1046	
69168	57445	1047	
63277	56220	1026	
60287	56903	1039	
67711	61486	1031	
64571	59945	937	
64260	57548	951	
64989	59889	970	
60599	57447	965	
61131	56720	1048	
60193	56049	1027	
58572	56819	1098	
59854	58269	1117	
65967	88627	1094	
65548	52697	983	
55824	52537	1130	
68017	54751	1066	
56500	120803	1018	
86697	59258	1084	
55889	60995	1076	
56767	52151	1032	
55811	52624	988	
54880	51535	1014	
54460	54443	1034	
55514	51264	1011	
59736	53264	1049	
58556	57029	1060	
56534	52237	987	
55800	52800	1086	
55728	51974	959	
58785	51886	1017	
54469	52120	998	
61729	52805	989	
54400	58456	1050	
60499	51282	1093	
55129	51186	924	
52925	50467	1059	
54862	51302	993	
69386	55733	1124	
65389	72108	1163	
97166	61847	1140	
56534	51791	983	
60416	51842	983	
54690	51930	1000	
54818	63311	1199	
56737	59113	1052	
57867	51826	1006	
57007	52084	934	
54477	51107	990	
53397	52282	1054	
60937	52078	985	
54479	56580	1042	
57366	58220	996	
56449	52556	924	
62889	53347	961	
60306	52046	1006	
55613	52150	984	
55369	52149	924	
60280	51636	922	
55033	60015	1496	
58034	56691	1089	
55056	51860	960	
59008	52453	1033	
55705	51571	992	
67127	55852	1137	
56634	52228	1101	
118297	59496	1036	
119316	63089	1600	
134103	59185	1011	
61366	54400	1029	
67013	54762	1632	
59421	98782	1121	
78519	86730	1090	
62702	53862	1166	
60814	51861	957	
105133	57648	1047	
117963	91202	1203	
69695	83073	960	
65358	53157	983	
58494	52847	980	
61565	52988	973	
55090	52459	967	
60444	52905	961	
64017	54243	938	
114989	61801	1064	
57496	58867	1031	
68588	53328	1015	
54074	51586	1002	
53982	53849	995	
100296	58059	1058	
108669	65640	1088	
65643	60530	1022	
60867	92509	1622	
76576	60641	1025	
68148	57771	999	
64933	59602	1501	
101180	59920	1095	
143121	62958	1039	
68837	58665	1385	
64725	58390	1063	
61480	59150	1040	
58679	58162	1045	
69523	58260	1068	
73945	60336	1070	
66241	59429	1075	
61006	69318	1289	
79965	66887	1251	
67433	65037	1155	
63826	57929	1016	
61506	57512	1006	
61593	57889	1025	
67363	70218	1309	
68539	60452	1155	
61994	59724	1529	
62661	57749	1678	
58535	53806	1086	
55789	52670	1034	
56614	66457	1088	
79298	62768	1142	
61550	53711	1036	
57515	53352	1041	
54227	51152	1111	
55383	66211	1478	
62200	53200	1014	
54445	51909	1122	
54266	52311	1052	
57747	52007	1017	
62934	52741	972	
54371	52096	938	
54213	51797	1126	
52116	51329	1079	
59172	52882	981	
55200	60652	5839	
57082	52950	1060	
65002	52495	1035	
64824	52075	1052	
55088	51508	1003	
53171	51365	1034	
53385	51300	962	
57075	56649	1056	
55818	51095	1031	
83291	60327	1046	
59453	57289	1017	
66938	57217	969	
60613	68772	1149	
67337	62991	1115	
62431	57884	1060	
127356	73101	1029	
63394	61350	1009	
61775	60825	1016	
62063	68221	1126	
92379	68821	1075	
70819	66991	1584	
65689	58910	1065	
140199	74532	977	
71816	59578	1035	
63175	58316	996	
146636	65855	1089	
67706	61791	1225	
75588	60268	997	
115240	58586	961	
64453	57266	1023	
62717	65595	1148	
72229	62195	996	
61011	55640	1138	
53087	56906	1085	
122342	58550	960	
62127	52625	993	
56651	54841	1480	
99471	53803	1043	
60811	52962	1037	
63143	51929	942	
55871	53025	1032	
53921	54857	914	
54995	52351	1028	
145382	65649	1161	
58028	57494	1028	
56342	53661	1063	
59161	51900	1020	
106886	57586	965	
69895	63582	1100	
58538	60710	1076	
61346	54864	1037	
67594	53217	1113	
62745	61620	1189	
64501	57015	1578	
68416	55942	1105	
93546	68471	1042	
103984	97232	1106	
122894	69170	1170	
60703	54180	992	
75187	58139	1034	
54700	57633	1086	
56223	76630	1003	
64542	53232	1077	
62734	52863	986	
74349	52292	1026	
55841	56661	1000	
62847	52292	1015	
68956	52685	1014	
88128	52497	990	
55074	55888	1019	
54449	61357	1120	
60330	52062	1058	
59689	51649	1077	
54859	52471	973	
56527	51759	991	
69377	67365	1105	
55689	52012	909	
54217	51220	1182	
55383	51169	958	
59063	51347	1041	
59080	57639	1063	
56422	59504	983	
68715	56731	1156	
53887	51073	1048	
60242	52204	946	
52421	55068	973	
57682	52128	1071	
53667	52559	990	
60177	54892	959	
52770	52109	1073	
54566	51182	974	
54278	52842	1537	
68708	74002	1513	
95797	63553	1046	
60421	54025	1068	
58332	52637	1037	
72023	58273	1067	
62823	53004	1016	
64438	53374	1049	
54651	51009	999	
60492	58375	1399	
58535	60241	1094	
55811	52056	1025	
53571	51633	1040	
61516	53440	1023	
54231	52128	912	
55060	52512	1002	
59718	55038	993	
59967	69674	1173	
58744	55144	1041	
65149	59622	1525	
58500	52911	1082	
58077	51782	1012	
84912	121886	1614	
98217	120879	1027	
65740	55427	986	
66631	54446	968	
57536	51920	991	
56814	51603	1003	
61929	52902	1018	
64433	54071	1033	
77058	68952	1518	
101839	61085	1725	
60210	53543	1070	
62796	53538	1158	
63756	53426	1030	
88654	72610	990	
60799	54221	941	
75236	57153	1036	
58589	57711	1033	
60369	53284	1185	
61388	60606	1154	
62914	80118	1216	
66176	112431	1129	
104196	65905	1037	
63448	57710	964	
63800	53000	927	
65869	92803	1022	
104325	64122	1066	
72167	56073	1071	
62199	98211	1013	
90534	63810	1071	
56862	71345	1187	
65362	54828	1049	
64807	65604	1218	
65020	57284	1082	
58115	53349	1010	
64939	53442	1006	
66542	53625	1092	
74543	63449	1616	
62580	54544	1200	
62923	66349	1280	
70129	61227	1782	
57759	64779	1044	
79319	112450	1005	
60844	104295	1135	
68661	55513	1533	
56763	63754	1224	
69481	62557	1013	
65430	58569	1068	
62658	59907	1086	
78311	67791	1513	
66922	65212	1433	
60383	59592	1169	
58170	57854	987	
66268	59014	1192	
89861	74519	1038	
58241	63204	958	
55241	137840	1086	
80082	58144	1069	
57760	96692	1023	
60868	55208	1024	
65764	92649	1047	
71820	53786	927	
55942	51582	932	
68460	54442	1054	
55038	52336	1033	
57840	51848	989	
88265	69338	1075	
76735	61210	1103	
117740	67720	1243	
72149	60277	1090	
100271	69654	1095	
67588	90800	1031	
60647	67176	1563	
65037	55002	990	
56779	52111	1021	
55731	52675	1016	
55273	85098	1074	
89087	66412	1191	
60901	54173	1035	
95460	89075	1366	
69065	57169	1011	
64540	52699	1009	
70128	66015	1255	
101121	61027	1078	
69081	83535	1342	
79951	57866	1069	
56601	53021	989	
56709	52531	974	
