Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 10 loops : 1000
WRITE	FSYNC	READ
102169	57784	769	
123540	104853	1029	
46326	45943	821	
39588	51078	810	
74666	56720	1153	
45351	48464	898	
37903	48740	742	
67104	45342	740	
39847	48065	824	
37769	45637	774	
35802	41258	727	
126918	63044	1260	
40562	43416	809	
36656	41849	781	
36847	54330	954	
38767	41831	749	
39125	42161	721	
42146	43953	1035	
42698	47918	1098	
46810	43714	802	
36772	47720	883	
43327	42487	794	
35990	40821	789	
35696	40193	780	
36921	40318	749	
38977	106791	1468	
45111	109171	1404	
55286	87031	1194	
58615	49286	842	
39689	46372	842	
45167	46690	835	
38263	44006	753	
37474	42509	695	
38024	42743	746	
37317	42371	744	
37160	41910	745	
37309	42373	765	
37061	42345	740	
37093	42346	719	
37362	41950	771	
36873	94854	979	
40214	42597	809	
37115	51079	734	
43590	43217	729	
36975	41833	743	
73989	54888	1384	
40827	44428	894	
37997	42118	780	
37553	42424	763	
36379	75970	884	
54066	51100	930	
38442	41839	740	
36469	68020	1616	
51523	54549	920	
39860	44383	845	
44274	44958	767	
38460	42927	773	
67747	49837	849	
38748	74341	1870	
53302	89336	952	
39963	44142	749	
37518	43374	763	
37835	73163	806	
75609	49616	854	
38860	44651	693	
37770	43035	647	
37329	86290	949	
44712	44687	896	
105197	51174	858	
38889	42914	707	
37130	46814	695	
83350	57589	1212	
41693	50782	916	
37386	42340	732	
36905	51682	873	
44039	44734	804	
67777	110485	902	
54417	52927	862	
45457	44747	826	
40254	43798	763	
36884	44245	785	
40120	43737	688	
83596	55563	821	
41129	43186	717	
38062	42012	694	
36955	42604	694	
59890	52077	838	
38619	42125	713	
36836	41922	706	
37855	73116	811	
52006	46171	714	
38674	47174	677	
83522	48507	706	
43792	87880	1649	
47138	49337	925	
40611	45155	767	
43763	83377	823	
75998	51924	797	
70773	49801	978	
39270	42608	719	
151653	53073	901	
40962	47606	700	
39158	49095	730	
98083	71624	879	
49838	45671	720	
39095	42573	698	
36502	42330	700	
36971	41614	674	
38194	60614	944	
40545	55485	792	
44664	42170	695	
36588	41510	667	
36011	116007	1273	
50099	64160	1016	
40076	44373	773	
37795	42652	769	
37829	42342	727	
40023	45147	715	
41020	52885	954	
39267	45427	841	
92530	56405	1146	
40650	132213	1166	
64803	56434	828	
45936	160507	1291	
71801	57747	1021	
46583	49677	887	
44220	48734	761	
42315	48128	733	
42809	46977	746	
42190	50048	865	
77465	52671	851	
42723	47484	747	
41953	49016	723	
42245	48909	787	
51768	57466	813	
44593	54509	789	
43190	47678	698	
41524	47211	725	
42082	46810	736	
55328	52486	761	
53063	49858	768	
45648	48057	723	
43014	48149	725	
49009	50638	773	
171838	53438	754	
45373	54555	797	
41597	46624	707	
72631	47400	755	
41653	46516	708	
40314	45564	687	
40923	45131	709	
40580	46270	782	
41515	78545	781	
56209	50316	771	
43526	56462	800	
44477	47904	710	
42742	152371	1029	
58651	53442	714	
44633	47662	666	
43383	46989	666	
42439	82201	871	
59066	52708	1026	
45711	49120	765	
53251	51179	798	
44213	57143	917	
44600	47794	683	
42425	46716	734	
41680	46423	680	
42008	46855	703	
42364	48535	737	
41575	46052	633	
42415	50460	643	
41791	46585	651	
41466	58038	627	
43040	46054	662	
41799	47880	702	
42094	46482	670	
44558	57046	1083	
45892	47912	756	
41770	46687	722	
46425	46137	702	
41851	53988	1222	
46420	52486	1417	
62780	56351	945	
49525	54986	809	
42587	47114	699	
42944	46123	669	
41209	46376	668	
41831	46071	674	
41732	46340	662	
41489	46146	674	
41279	45900	659	
41940	46427	677	
48716	47728	690	
42353	51358	858	
44288	47222	745	
41355	46572	711	
41225	46384	694	
41894	49166	688	
41920	46941	674	
41506	46527	679	
42160	46787	715	
40972	46381	666	
47803	46594	707	
41953	45618	700	
86449	65657	1001	
53883	49295	693	
44079	58368	813	
52580	48109	751	
42522	47159	686	
42929	56500	1179	
46618	48624	792	
51312	57372	868	
44249	63008	1324	
46666	49189	779	
42496	46765	838	
42387	50365	826	
42274	46682	778	
122576	65523	1340	
47549	53895	849	
44062	52549	922	
76978	65617	1178	
46414	51991	912	
50019	95753	1367	
49689	52831	929	
44307	54126	799	
55414	56193	1074	
84117	67021	1032	
51327	68500	926	
44365	98851	1101	
113101	61518	965	
56940	48193	739	
43171	47933	774	
59401	54683	753	
44963	53745	890	
53528	48882	802	
42361	54215	935	
44434	47855	690	
48396	48316	806	
42464	46760	698	
42234	46855	728	
43637	47436	785	
42122	46768	801	
42483	46802	716	
41969	46868	682	
41780	46123	680	
42093	69817	1119	
129290	64993	945	
54451	54523	674	
59628	49753	761	
43069	49819	778	
43181	47126	679	
42703	46987	692	
42373	47660	704	
41785	95123	791	
108097	52443	759	
43868	47682	710	
42097	47188	768	
42157	46260	769	
69573	77091	1283	
52206	65310	874	
50717	56533	865	
45874	71666	1626	
63172	79418	959	
42893	45842	747	
37421	43023	764	
36935	44948	754	
37811	42282	722	
38160	49886	1049	
47670	44649	719	
37832	41555	758	
36159	41783	750	
40115	42310	763	
37312	46796	784	
43974	42814	771	
36477	41269	751	
36377	47271	1094	
40695	47891	803	
37002	49784	1300	
44063	46243	758	
41583	50131	837	
38081	42137	778	
37466	50189	837	
40773	42583	700	
37173	50176	776	
38777	126752	754	
51986	50197	701	
44215	43297	704	
37990	47380	930	
45478	45159	800	
37212	41527	677	
68840	57224	683	
43370	50497	771	
39628	43157	718	
38857	73233	705	
40160	42784	688	
38107	42230	677	
37781	41829	663	
78233	49542	681	
40100	42414	665	
38283	41904	679	
36943	42782	680	
39247	88859	689	
46804	205943	1373	
47915	47848	809	
39331	43551	758	
76938	49699	786	
40021	43795	742	
37927	42389	709	
37480	41890	709	
36592	42269	694	
76991	59148	844	
43231	85197	786	
49165	51801	917	
39461	42485	677	
37872	41874	680	
46611	44701	666	
37905	42213	648	
37901	55730	850	
112064	54773	964	
39008	42603	777	
88283	44788	834	
37944	43460	687	
37089	51283	683	
41058	46759	734	
37267	42203	668	
37177	41449	761	
37338	41593	718	
36476	46393	694	
37418	48224	735	
86666	66341	1417	
56388	60600	989	
41643	46314	1146	
43380	44197	780	
37673	46200	797	
37757	42317	803	
37447	42394	675	
39131	43330	713	
37359	43269	674	
37381	41951	650	
36545	84511	1512	
113416	109647	1190	
69397	61094	994	
44858	50171	728	
43809	48384	716	
43795	48307	682	
42887	87993	1481	
52656	231414	1268	
54014	53164	840	
66046	163065	1602	
59124	55431	944	
44698	47872	889	
43273	48004	768	
42511	47951	782	
45081	97929	850	
45474	50746	755	
42744	46627	696	
41970	119640	900	
45940	48966	1028	
56013	68988	991	
46089	46964	751	
41891	47204	753	
58719	61430	904	
54528	97564	878	
62120	61949	802	
44834	48394	731	
43596	50154	779	
57524	56910	782	
43834	52646	749	
43411	47150	733	
42670	47763	692	
46064	229591	1824	
60533	54419	1364	
78633	61146	1015	
46905	49934	797	
50091	46062	756	
58187	58702	900	
42123	45805	795	
47620	45775	881	
38747	100253	935	
47308	61993	923	
61462	52952	927	
42262	45377	905	
38944	43170	754	
38267	42923	760	
69622	56631	766	
42370	44842	794	
39627	89461	1249	
48017	47774	887	
85201	51754	806	
56909	51382	947	
39677	44807	797	
38226	43835	835	
38851	43575	834	
38014	43497	844	
38100	103820	946	
64907	89052	1446	
46859	50869	845	
81910	50555	874	
41031	44598	847	
38705	43562	765	
38521	43480	789	
39922	54303	1142	
42684	50037	1162	
48229	46217	891	
170345	55560	1055	
41025	74222	887	
52949	51934	761	
43358	45739	760	
38615	42997	718	
51268	50444	924	
38393	43333	680	
37145	42581	669	
37812	128561	898	
44660	44002	724	
37313	46678	694	
39912	41766	712	
37881	42577	706	
37620	43474	691	
77940	50043	1098	
85429	53464	897	
42059	46051	714	
39098	50800	775	
39275	46972	733	
119427	46329	730	
38575	43645	697	
47344	47871	842	
43380	45471	711	
38115	42654	709	
37731	42969	789	
45661	46430	827	
82006	50748	846	
123444	124628	1330	
49258	50173	936	
39570	43614	755	
39891	56457	803	
46443	48249	683	
38866	42389	702	
38055	69725	685	
41503	88149	965	
82344	66689	1000	
46513	48472	757	
42155	48043	769	
45731	47300	774	
42105	45976	755	
41340	46170	721	
41667	79175	882	
61329	51584	817	
44179	64060	902	
129117	56518	819	
45382	47092	715	
80301	62272	1460	
49380	112133	1498	
50160	52105	917	
43163	58064	937	
68080	56210	1127	
84758	91693	1045	
72927	63123	1222	
59491	56868	926	
45937	50114	761	
44203	49387	771	
43828	48460	742	
44056	70649	1826	
59092	59213	1052	
91884	60277	1092	
48099	54659	885	
53327	73233	1157	
97668	76355	1416	
79137	95209	1362	
62600	106217	1123	
74620	93217	1017	
94762	69340	1465	
46910	47662	873	
39664	45070	707	
38833	43070	710	
38552	43638	690	
43432	79095	706	
42580	48727	735	
40303	44027	713	
68608	92237	827	
50811	51009	699	
39457	86318	1420	
47911	49480	1046	
40043	44627	825	
38363	43771	742	
38430	43465	788	
38581	45240	892	
139364	53959	895	
41691	44123	745	
38411	42858	701	
37259	45430	777	
37751	64871	1223	
43243	45322	808	
40788	44286	782	
39594	45346	810	
38597	43654	782	
92187	64509	1235	
49163	45464	1050	
52110	50120	788	
40057	42951	741	
36797	89629	1044	
43606	50364	1147	
40002	47601	807	
37573	41839	715	
37182	41705	797	
38163	53827	756	
58693	54399	940	
38432	41635	713	
