Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 20000 loops : 1000
WRITE	FSYNC	READ
4437658	944375	846780	
4439614	784510	5964	
4549502	787173	6053	
4831379	7379185	8216	
4250281	851808	5545	
4542018	786247	5397	
4936716	862223	4864	
4291140	873709	4673	
5961746	854295	5821	
4333030	785845	5106	
3930600	881214	4509	
4201541	2035055	5147	
4644859	824883	4849	
5633257	998515	5655	
6434569	1098391	5090	
4608984	959899	4432	
4474298	829776	6613	
6922286	909921	5531	
4455110	917635	4379	
4662640	834526	4565	
6437238	920316	4497	
4310134	906276	4383	
5357457	796360	4955	
4663696	818822	4247	
4252360	945627	4568	
4195704	861900	4314	
4770635	911804	3603	
4167020	791227	3960	
4574744	1019011	3547	
4223964	843585	4356	
4543706	866112	3566	
4297167	834114	4458	
4127590	943821	5963	
4243235	995118	5335	
4503233	823132	4625	
4257685	904403	3932	
3984321	793812	4248	
4393914	903859	4334	
4391643	1086656	3493	
4658901	974433	4402	
4619740	895266	4648	
4355378	755064	4045	
4524564	790500	4210	
4132471	962751	3625	
4078545	763696	4133	
3938427	770443	3834	
4781490	847110	3770	
4321931	830772	4125	
4199751	759212	4408	
4210729	978940	3608	
4153887	853288	4138	
4039825	820389	3316	
3872091	784924	4365	
4336756	819918	3270	
3913375	819156	3857	
4321576	735257	4041	
4250913	721224	3866	
4035941	752590	4053	
3943108	861560	3926	
4022212	739852	4160	
4423189	859189	3695	
4293467	853177	3788	
4286647	731173	4193	
4291632	828383	4289	
4461564	720522	4116	
4151793	929711	4475	
4313872	790399	4293	
4366291	799010	4209	
4040908	868760	4397	
4174593	857714	3377	
4231294	825609	4271	
4431220	884010	4458	
4095590	757196	3889	
4190789	841027	3852	
4294092	1001919	4108	
4643823	835430	3937	
4459033	837775	4235	
4376348	819182	3623	
4303312	864048	3491	
4260313	677422	4038	
4067284	843375	4089	
4365546	784068	4141	
4312612	1056981	4645	
4516733	803994	5609	
4372594	828540	5085	
4383038	931085	3571	
4403643	833202	3342	
4206299	940419	4202	
4457964	876113	4324	
4406267	760270	4155	
3917652	692624	3861	
4318295	826920	4152	
4580308	832969	4876	
4348735	858592	3711	
4527925	931808	4564	
4363054	848858	4360	
4661459	869095	4992	
4178121	815309	3669	
4542471	910388	4323	
4276724	916255	4144	
4520225	797825	3754	
4379208	810920	4269	
4602397	1266289	4477	
5072229	1066673	4583	
4489391	967924	4568	
4530616	980741	4402	
4090725	936794	3006	
4540228	936166	3609	
4579094	797459	3965	
4558687	1000597	4623	
4034561	886209	5914	
4466183	806046	4608	
4743812	1000041	5276	
4651110	954630	4957	
4734412	847979	4721	
4693647	2378603	5538	
4502435	945097	4473	
4218644	771741	4104	
4295937	928715	4413	
4215932	883869	4071	
4325587	845777	3393	
4300444	803251	3889	
4083256	753907	3875	
4327097	825421	3200	
4337055	733185	3911	
4272320	804739	4255	
4300014	782605	4348	
4311494	881783	4006	
4392124	894654	4626	
4199015	944959	4725	
4286087	798909	3711	
4296629	711518	25606	
3931261	743913	4286	
4399699	881831	4668	
4439361	810321	4199	
4307243	873030	3915	
4106033	877205	4892	
4090409	861143	3502	
4431020	786031	3367	
4341227	1174840	4937	
4640107	807665	4657	
4361152	924722	3681	
4208916	750186	4565	
4499103	764467	4702	
4124487	874219	4397	
4180759	682768	4100	
4310431	775761	3947	
4329679	870597	4025	
4470840	1093548	4152	
4077617	840186	3663	
4577307	946512	3760	
4464149	823586	3376	
4179458	869081	3995	
3985313	872857	3914	
4219369	731409	3843	
4188186	814245	4323	
4364086	830837	3403	
4152093	865961	3364	
4250909	949696	4283	
4170238	734029	4054	
4454535	827293	4204	
4470329	744839	4484	
4515355	884440	4384	
4385679	828142	3466	
4424529	830577	3525	
4601671	1002940	4145	
4319802	855240	4788	
4381315	817373	5096	
4430940	832263	5843	
4322627	813309	5014	
4454012	856742	5365	
4415053	1019294	4539	
4598804	888258	5082	
4552982	948505	4095	
