Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/benchmark/zzzTemp.txt : len : 40000 loops : 1000
WRITE	FSYNC	READ
11667	2135786	11391	
10523	2597628	13384	
13392	2566815	17757	
13688	2582307	12378	
13626	2571322	10640	
10826	2452796	10636	
12142	5832379	18922	
12905	2855751	9339	
11934	2184682	12280	
10237	2265858	13361	
21163	2741405	13899	
10538	2445791	12981	
10959	2548579	13220	
10634	2543268	12867	
10607	2500573	11870	
13710	2512990	8220	
11516	2454170	12640	
11285	2600190	12353	
11075	2666448	12965	
11211	2503610	14197	
12440	2533442	12751	
10644	2510649	10453	
11506	2533875	12808	
24602	2578032	12343	
10716	2590344	8690	
14168	2543978	14964	
13622	2374748	13547	
15761	2504142	18593	
10441	2275448	21877	
10475	2505631	15589	
15020	2731672	17449	
15841	2433778	14419	
11573	2630612	14123	
10849	2831971	14478	
10725	2226433	9214	
11609	2661165	11868	
11232	2574835	15752	
12003	2647847	14543	
10543	2493187	13920	
11142	2708805	15907	
11838	2609435	13903	
10662	2621714	14857	
15426	2553080	14725	
11039	2734207	16870	
11083	2812861	15588	
12277	2671548	14951	
17960	2572940	8580	
12162	2625156	11950	
14906	2699861	14967	
14042	2497650	13908	
10469	2689832	11969	
10466	2603696	13512	
10941	2624923	13175	
12534	2524605	12846	
10841	2448843	13194	
12575	2878526	12040	
15730	6505377	21568	
11481	2286059	9801	
11856	2956206	14425	
14483	2483748	14631	
11988	3247297	14855	
13477	2482801	14294	
11107	2512891	11945	
11100	2562056	14994	
12660	2565602	14009	
10779	2637898	11300	
10752	2672579	13240	
10786	2122714	14184	
11423	2498840	10028	
11400	2632335	15292	
13359	3071121	12726	
11109	2799800	12497	
11988	2662925	13575	
11680	2502925	14804	
11678	2643124	13377	
10612	2378658	12721	
11208	2421292	11960	
13829	2273324	12529	
12537	2771589	12300	
11235	2312059	8226	
11079	2622208	12968	
12745	2630711	12962	
13002	2700144	10185	
10701	2677521	12619	
10782	2668202	13089	
13986	2532907	13252	
12302	2497372	12153	
10549	2476323	12149	
10577	2609357	12553	
12656	2507507	10685	
12275	2585195	8339	
11558	2307008	12740	
19533	2708205	13348	
10009	2819896	16854	
10515	2561495	15063	
15855	2606183	15953	
15294	2572457	15305	
15354	2662798	14577	
15414	2488868	15262	
15788	2573883	14862	
15938	2512954	11416	
16474	2434606	15068	
17432	2698728	15318	
18006	2469610	15164	
15863	2378835	13500	
15828	2533010	15517	
15288	2442724	13534	
15257	2647199	16126	
23845	2559047	15966	
15465	2460499	14902	
14704	2528195	11098	
20464	2472237	15809	
20457	2578426	14975	
14992	2670747	17506	
26009	2911876	18768	
27565	2744498	19334	
20834	2600218	17370	
16218	2956200	16383	
16141	2995250	15578	
16613	2742791	13881	
15599	3008639	14263	
14809	2648779	14715	
21895	2861263	15686	
14392	2623155	15291	
15463	2811858	16082	
15779	2588108	16145	
15739	2448731	15092	
16026	2666235	16224	
16607	2715254	15376	
15729	2645275	14285	
17208	2932618	16057	
24090	2469592	16084	
15639	2843911	16420	
15619	2617934	39072	
16074	2509138	15216	
16355	2493925	15180	
14904	3014973	15941	
15894	2506916	14584	
14893	2647087	14913	
15307	2748078	16761	
22246	2596111	16968	
21396	2648340	18191	
17148	2612646	19500	
20582	2911476	15810	
15659	2520193	17133	
15603	2278242	18783	
15572	2511104	16155	
16071	2454855	9987	
16702	2605715	15483	
16051	2710301	15339	
14716	2432453	15327	
14674	2574936	15132	
15840	2639445	15615	
15691	2471607	15039	
15580	2404817	15414	
15651	2581146	14132	
21090	2433789	17576	
18338	2618597	12121	
18732	2553940	17685	
17215	2612879	15482	
17585	2581184	16444	
15485	2333933	15572	
15833	2894259	14457	
15417	2664418	15646	
15182	2447021	16120	
15392	2636755	16228	
14900	2620832	15706	
15090	2488989	15126	
15801	2652126	11506	
14940	2833985	14389	
19331	2565192	15348	
16281	2521279	18291	
18645	2648928	15543	
15988	2741154	17200	
18983	2632992	16916	
16260	2785251	15970	
15305	2299538	16604	
16291	2606893	20631	
22607	2307607	19663	
16881	2802557	21245	
18334	2866099	17351	
17157	2707525	18720	
17076	2316111	16067	
17403	2671309	17091	
17614	2673678	15497	
17449	2620404	21410	
20880	2795580	17801	
18589	4001835	19071	
11491	2670802	14508	
11714	2417479	14147	
10406	2588033	15304	
12513	2680822	12662	
10719	2553015	15120	
17871	2915371	14968	
20659	2447348	13965	
12010	2602495	16064	
48073	2541396	15807	
13969	2409556	13829	
10353	2449827	11346	
19232	2648561	12300	
10756	2588605	12683	
10605	2642037	14533	
13531	2618579	13137	
11202	2724831	12917	
11179	6355124	17950	
11742	3337657	12760	
10825	3038814	14095	
13065	2848356	14308	
18329	2964627	12097	
13032	2511910	13474	
12884	2613172	7420	
11934	2395856	12068	
12429	2733573	13806	
11282	2659627	11826	
10252	2746404	12933	
11392	2540988	12853	
11291	2683074	11884	
11352	2619327	12200	
10937	2795374	13054	
12002	2607495	10534	
10521	2554720	12988	
11939	2645939	13392	
11307	2683663	9569	
11501	2448161	12375	
11461	2689518	20598	
12481	2671453	12417	
12064	2128394	15725	
14992	3026293	20151	
10914	2875916	14451	
10805	2733041	12469	
12641	2515240	13024	
12178	2953710	15041	
11240	2828348	12135	
12992	3368783	11736	
11306	2724116	14691	
11073	2921140	12921	
10962	2601779	10979	
11135	2929962	12503	
11160	2738718	14175	
11784	2326443	10972	
11460	2514716	9271	
11616	2823400	15555	
15658	2744985	17187	
12528	2592498	15422	
11694	2719506	14766	
14338	2551370	13843	
11233	2725012	16154	
11160	2255562	12655	
10638	2393746	13357	
11332	2608944	15004	
11124	2557671	17200	
11016	2690469	13720	
11623	2957222	12160	
11149	4005447	17549	
11811	2664717	12126	
12129	2609381	14254	
12223	2335021	9621	
20254	2472509	14820	
11560	2769210	15438	
19404	2629551	18211	
13511	2359208	14567	
14161	2740922	15000	
13985	2699284	13219	
10999	2880270	14047	
12375	2630964	14470	
11605	2433240	12419	
11206	2437801	13026	
11305	2594353	13380	
11386	2692747	13033	
11255	2651721	13506	
11803	2610766	13051	
10920	2705989	8903	
12233	2602947	14480	
14071	2604999	11301	
11528	2764053	13683	
12833	2597492	12106	
12403	2605065	12890	
12641	2453518	13866	
10595	2682644	15165	
10975	2597550	17185	
12722	2581347	12418	
10814	2585969	14747	
17790	2635427	15868	
10819	2441560	13088	
11475	2344214	11118	
10727	2701232	13458	
10608	2829413	11480	
11940	2442383	8886	
12636	2336629	12541	
10885	2598322	12400	
9899	2501404	12557	
10742	2739661	12047	
10719	2670296	13440	
16732	2932988	15074	
14697	2685153	14770	
10614	2687654	16004	
15397	3326099	12513	
10650	2669609	12344	
10731	2570790	12836	
10606	2636064	12605	
14326	2689192	12451	
10952	2565961	13532	
11688	2728355	12185	
10647	2673214	9558	
11558	2564269	16041	
11054	2592664	12944	
11589	2547756	12608	
10328	2538886	11668	
10549	2674635	14474	
10772	2703628	17439	
15796	2712626	11838	
10947	2618303	12037	
11126	2667734	14043	
11448	2776270	14132	
11526	2850034	18016	
12416	2845007	17175	
13750	2728355	13775	
10727	2827056	14160	
10931	2577506	13850	
13106	2423570	9744	
12242	2613277	15592	
14305	2628160	13170	
15128	2608128	12463	
13346	2502269	11050	
12413	2449255	14622	
14561	2865141	12200	
13075	2586603	13020	
13260	2831325	13066	
12384	2770075	14180	
13799	3386957	16053	
14829	2886373	13336	
13988	2619455	15300	
15065	2740742	13841	
12236	2871945	14332	
16923	2686030	12697	
24873	2688579	19719	
16496	2721246	17747	
13404	2674639	13532	
18299	3017111	16568	
20189	2546620	14825	
20613	2664379	12674	
13012	2487539	12743	
13519	2616178	11371	
11712	2485842	13314	
14043	2588839	8005	
12811	2453108	12879	
20757	2561724	15778	
14746	2571259	12550	
11131	2240990	15454	
13414	2499979	14100	
11855	2612594	12415	
11974	2634331	13107	
10608	6460902	23771	
12963	2696332	11622	
18602	2704628	11677	
11974	2379819	8685	
11470	2461715	13857	
28339	2643681	15403	
10861	2803304	11429	
10525	2569170	13147	
10736	2859025	14985	
12751	2222612	13283	
10557	2475785	13168	
10791	2566182	12828	
11005	2694130	10485	
10523	2567359	8508	
12039	2602250	12468	
13194	2409807	13523	
9946	2527365	11265	
11931	2539609	11392	
12219	2658075	12682	
13458	2747759	13685	
11240	2577490	13000	
11428	2431541	15638	
12363	2660981	14380	
11302	2511105	8637	
11220	2731095	15998	
18615	2529045	15986	
14293	2538551	13981	
13515	2865229	14137	
13677	2764530	14297	
17370	2783341	15212	
12968	2554981	13149	
11580	2688983	15377	
11529	2669355	15142	
11477	2538690	12882	
12666	2419754	12542	
10512	2663444	11941	
10666	2475622	12857	
10782	3389246	11727	
11785	2467254	12903	
10771	2450660	8602	
11343	2440521	12650	
12520	2408572	11544	
10258	2420383	13091	
10963	2462388	11952	
10726	2413214	38105	
10555	2405778	14420	
11420	2461344	7648	
12463	2528996	14695	
11262	2336987	14668	
10579	2848579	13528	
10482	3035757	11374	
11279	2537442	11488	
11214	2592448	12352	
10691	2977543	16547	
12791	2733096	14368	
18648	2427371	13446	
13106	2671481	16558	
10923	2723686	10688	
11097	2534588	11095	
11356	2524682	18885	
11494	2552754	8616	
17205	2529841	13545	
11381	2593576	12505	
12202	2682178	13821	
10338	2799208	14522	
12482	2394638	11366	
12032	2701959	10517	
13048	2774138	12301	
13478	2724079	12971	
11010	2511286	11431	
10891	2479930	11435	
13881	2738360	11504	
11285	2375590	8342	
12758	2384811	11453	
13150	2565564	10146	
9990	2691216	12665	
11263	2543531	12413	
10631	3165085	11996	
10524	2627978	13077	
10746	2746062	13081	
10590	2562359	13455	
12532	2635062	10310	
10576	2656321	11816	
11751	2509785	11642	
11815	2421036	8142	
15569	2718823	12992	
11345	2960643	12814	
12925	2777583	12887	
11618	2745974	12584	
14469	2426471	13626	
15345	2644862	11347	
10113	2643762	12106	
14580	2728534	12130	
10763	2585499	11786	
11535	2895953	13158	
12377	2464568	14127	
13832	2805796	12326	
10826	2621672	10271	
13100	2385953	12446	
12092	2552065	11222	
14093	2228651	8188	
11883	2593029	12184	
13185	2611040	12442	
9876	2697905	14238	
11022	2757300	13542	
11273	2637348	12695	
15395	2632545	12522	
10689	2479617	11856	
10861	2512702	12049	
11375	2655718	13560	
16861	2726541	11370	
11146	2595489	6675	
11660	2577073	12821	
10923	2805676	12771	
13301	2596861	13122	
10099	2358474	12713	
10612	2723729	14510	
19577	2315702	13562	
12574	2652264	16801	
20552	2344775	14582	
20037	2702587	13306	
10931	3374735	17634	
11813	2582759	15550	
11453	2765030	11375	
11266	2698279	13862	
11054	2557078	12864	
10762	2493776	10892	
10660	2748280	12391	
10925	2380488	8161	
12008	2553699	11671	
11682	2703808	14452	
12732	2655379	11848	
9951	2482279	10706	
11517	2502127	10636	
12077	2646828	12372	
11143	2648972	12962	
11015	2387512	11758	
10929	2484485	11951	
10890	2651091	10789	
11414	2620708	8160	
11310	2666245	13654	
11512	2733378	13137	
11367	2665904	35849	
10209	2798674	14325	
12618	2711799	15175	
13495	2613173	13831	
10453	2635085	10854	
12743	2674463	14425	
18384	6977614	19680	
22094	2592118	15024	
21308	2873307	15970	
19734	2679975	18904	
21115	5897353	19614	
14786	2610022	14033	
18813	2651290	13557	
15870	2734360	16794	
14652	2392319	22964	
10580	2591180	13792	
11352	2471827	15740	
11361	2770146	14864	
16687	2488160	16644	
11565	2616585	13460	
11453	2690778	15756	
11250	2129929	7958	
13439	2342365	13509	
12695	2734511	13578	
11602	2636432	14703	
10668	2637975	20849	
29498	2328548	17440	
11254	2545628	15494	
10694	2828330	15979	
11154	2796060	15250	
12734	2731017	13989	
11100	2472070	14731	
10649	2653072	13138	
10740	2693838	17257	
11385	2476916	9780	
11872	2509523	12637	
11454	2533190	11138	
9878	2761344	12576	
11975	2749359	11984	
10716	3095280	12831	
10751	2622984	12260	
11220	2885610	11810	
14277	2668553	41349	
11078	2765425	13926	
12302	2744135	13233	
11610	2458708	13803	
11626	2413181	14015	
11711	2783773	15198	
14851	2500875	15138	
10982	2672473	8135	
13032	2570662	14452	
11315	2858093	13765	
11800	2674118	11753	
16077	2535308	14090	
10111	2713410	12246	
10883	2532348	12333	
11269	2667073	13209	
15823	2614226	12762	
12992	2406643	11172	
10509	2546943	12363	
10782	2620169	14420	
12495	2631436	8661	
13040	2476319	12096	
12905	2667798	13080	
10427	2782870	13927	
12077	2757466	11623	
13320	2952076	13920	
13560	2852264	13235	
12258	2723998	12671	
10632	2567768	12476	
10380	2419716	24415	
14318	2532825	13536	
10628	2233774	12632	
10577	2513412	8368	
11272	2544358	12118	
11791	2524897	13674	
11480	2436400	12362	
10115	2100402	11651	
10802	2521318	12062	
10427	2525107	12254	
10571	2378618	13128	
11043	2510568	8889	
11969	2510661	13183	
11589	2406887	12257	
9925	2352277	11562	
10809	2388860	13202	
11171	2464735	12263	
10590	2564249	11505	
10784	2539150	7695	
13523	2545895	13005	
13326	2464375	11626	
11035	2323400	11618	
11356	2552492	10527	
15434	2418791	12053	
10689	2427976	11343	
10598	2595915	13158	
19373	2431019	12548	
10583	2541653	8642	
11348	2419256	11357	
11391	2743232	12672	
11228	2459870	10842	
10161	2016930	12125	
10860	2552175	13207	
10551	2491959	12691	
10598	2615334	12742	
12560	2650261	12971	
11180	2351867	6336	
12829	2539146	12322	
18687	2622397	14084	
12705	2220318	12298	
12629	2884341	14136	
14521	2632059	14303	
10646	2626437	11643	
10571	2483533	12874	
10731	2734675	10143	
10866	2817227	12154	
10702	2368265	10306	
10623	2293941	8374	
11428	2570481	12532	
10209	2570289	11760	
10856	2503629	12267	
11775	2578662	12185	
12564	2481469	12334	
13613	2548145	12586	
10505	2231777	8298	
11942	2609641	12126	
12867	2431953	12134	
11583	2637908	10558	
10264	2585687	10770	
13644	2623017	10666	
