Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 100 loops : 1000
WRITE	FSYNC	READ
874520	863071	871242	
794036	803965	1471	
731415	770889	1850	
1033554	835123	2042	
865377	951414	1938	
937383	935128	1723	
722037	662163	1908	
874525	799162	1734	
848204	755285	1680	
755656	932593	1584	
928358	770813	1531	
851027	872738	1476	
947144	852226	1708	
869065	744823	1655	
648069	667173	1675	
775625	917059	1654	
785372	966245	1707	
816926	727591	1848	
837249	893283	1545	
801222	824187	1614	
984648	844284	1540	
754212	906924	1721	
851076	739528	1541	
692643	786274	1615	
699931	810165	1285	
835288	791748	1605	
801917	777484	1577	
887365	931370	1744	
791241	787266	1645	
749884	836771	1508	
848895	695444	1555	
777996	699232	1612	
836060	801920	1426	
751356	773606	1712	
874650	836076	1630	
828472	980293	1793	
968237	762590	1708	
769492	746307	1762	
752391	801888	1357	
791569	830865	1591	
836782	725467	1731	
811729	861945	1558	
859688	877627	1599	
900699	824131	1565	
863964	765694	1658	
794856	732940	1299	
767729	818354	1650	
801839	856708	1661	
854657	744475	1626	
807839	808198	1326	
783522	908236	1561	
832894	830554	1710	
756387	860104	1303	
678897	779180	1669	
689188	879893	1523	
1249343	787474	1638	
1090380	901562	1514	
794589	1004663	1537	
1071171	885656	1750	
858622	868526	1892	
841613	777134	1494	
851756	754974	1471	
823283	788194	1710	
765452	810987	1430	
870401	842766	1709	
772184	792511	1687	
803764	770258	1596	
722554	920287	1315	
849130	824205	1277	
877111	832845	1393	
835642	966889	1285	
853502	874021	1693	
817933	742417	1670	
768302	766160	1484	
841965	806605	1779	
851187	765588	1705	
753893	948026	1488	
849059	793886	1598	
1136014	895537	1333	
886131	760963	1549	
809352	795792	1411	
757103	731974	1257	
768475	901731	1635	
787437	1016203	1790	
903405	946430	1616	
921615	951959	1487	
932840	913905	1815	
829890	903897	1593	
736533	894248	1628	
878506	879137	1737	
875173	795272	1433	
860142	894042	1681	
819059	1733913	2057	
962168	805869	1885	
