Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 100000 loops : 1000
WRITE	FSYNC	READ
21787980	996297	29244	
21675374	1043799	24626	
23291352	1002888	25045	
23995447	1066135	26343	
23064102	1079488	25052	
23808269	1112285	28880	
23174739	975271	24834	
22840425	921933	22908	
22905409	1107392	25151	
24099828	1068348	25983	
21873547	947537	25675	
22422104	1103304	27466	
22209443	1060170	23447	
26612941	940865	24582	
21073213	965554	25109	
22212246	1014966	21599	
21918281	1054763	21456	
21020778	983704	22594	
23422284	1000716	24260	
21859222	951899	24785	
21648606	1198334	23300	
22276255	1012008	22707	
22215804	947446	24986	
21419935	879522	25402	
23830865	1080826	23634	
23325172	947392	21580	
22333689	993611	24025	
22930370	1049201	24260	
22038550	1181316	23824	
22454995	1273085	29550	
23744443	1044486	21809	
20843819	1013477	20928	
20684841	1094506	27737	
22061243	1104805	25200	
23153248	1001362	25872	
25059753	1111647	27878	
22675622	1059052	25550	
21790827	851276	23290	
20676095	1096317	22375	
21236232	911966	23418	
21856138	1191901	24731	
22589081	905448	23550	
24056635	976720	24134	
23526213	1163651	25921	
25436054	1044999	48935	
22942767	994624	26491	
24579262	1074183	27967	
22894434	1104685	25254	
22925548	937986	28003	
22333934	1068445	25274	
22354282	1029002	24496	
23649425	1048117	28321	
22871286	985445	26161	
22682109	962839	25207	
22865549	1013146	25740	
22765755	1160438	26843	
22870089	944576	25142	
23780702	994061	26452	
24429303	1089036	26822	
22533933	960269	22051	
21902391	921453	25134	
21597784	924333	23221	
25691575	1059643	26611	
22448797	967554	22926	
37403493	920889	27439	
22264770	1115680	24485	
23664521	954832	28316	
22796364	1326151	23374	
21906074	1004970	25163	
23641196	1069368	24709	
23301922	1200133	24880	
23478211	1123760	27009	
23016300	1119389	26862	
23001101	1052525	22487	
23427866	1035322	27309	
23726866	956515	42155	
24911979	1135949	26292	
22696872	1066187	25318	
22479964	830317	26239	
23113960	906315	25274	
22145264	977495	24443	
23495197	1103160	28160	
22167559	992540	24622	
22621671	1051619	24908	
24086451	1009919	25406	
22458857	986073	25038	
25485159	1108169	28007	
26365876	1016710	25005	
22741941	1033934	25162	
22687698	1013094	25782	
23504616	1074873	23892	
22235137	1028086	27471	
22201618	1034778	23680	
22835153	977370	37737	
23537669	1074450	25103	
24626322	1125994	28994	
23104429	945774	25397	
23890780	992628	24103	
24339525	1786745	34138	
21964109	978281	24329	
22828689	1003498	41016	
23837348	978247	24322	
21582082	922072	25080	
22010476	1111622	22262	
22225238	1002206	23834	
23331392	963427	49061	
22459989	923790	24150	
24071662	992636	24043	
21483073	980166	28176	
23956148	984320	26924	
22620292	960552	25254	
23613488	943593	25871	
20905349	926860	25020	
21513235	921397	23389	
22078110	985991	25134	
22584865	1129303	24719	
22852664	925986	36785	
22195656	973916	25889	
21353323	1035185	23973	
22326902	996841	23860	
24792934	1103023	28488	
23232320	926640	24753	
22109371	884760	26710	
22669460	970105	25222	
22569618	966793	26784	
21856898	1127541	25334	
20988886	998003	24562	
21499768	971133	23931	
22217258	936892	23763	
21698830	970983	24682	
21613978	1008150	23571	
23065374	974071	25789	
22126687	1010699	23384	
22473533	883280	21694	
20658016	879973	21054	
21051981	954967	21373	
20046099	882590	22905	
21924695	1013777	29300	
22996939	938374	24679	
22593063	1066819	24308	
24777895	976134	23313	
21354561	916078	24073	
21376571	1040376	22505	
22847911	917221	26213	
22658869	905296	24538	
21841773	1086109	27556	
23303758	999160	29311	
21610918	948015	27086	
22052352	933449	25189	
21425904	1098117	24154	
22111769	964151	23777	
21874272	885018	26376	
22071314	1031706	27801	
21866190	1064213	23996	
22347269	987135	24501	
21228155	909289	27162	
23613901	1260845	30165	
23117080	1085747	25693	
24286214	984477	25613	
22824380	1036802	27106	
37695160	1019711	24918	
21909500	964359	25605	
21687286	1060417	24358	
23106340	1043374	25805	
24534851	1003801	28979	
21853698	1037771	24349	
22888209	984323	27258	
23870984	1494391	26782	
24104223	1009244	24713	
21325759	1038638	25025	
23253664	1032587	27342	
31130510	1031422	27042	
20635207	1144459	27419	
23776969	919951	28190	
22802449	942050	26448	
25414302	1126288	25869	
28666406	1083509	27044	
23209207	993320	24276	
23012426	1039722	25027	
22391312	1115093	24117	
22580142	997961	25305	
22144961	985274	23994	
22066774	946310	23755	
21879052	914287	24446	
21826873	880825	27858	
20942058	880324	26500	
21451150	899116	24520	
21082452	901242	26746	
21206449	943805	28386	
21328858	965753	26028	
21388755	998511	27994	
22015229	1056944	26320	
22026638	957383	24189	
21885888	979354	23776	
21956459	928134	25200	
22879700	1136023	27969	
24049064	882418	27514	
22099961	880282	27934	
21409039	961717	25134	
22846789	926117	25867	
22979252	1132280	25080	
20862138	1096613	25822	
20456690	1055122	24724	
21053394	1004307	24858	
20921644	1132820	26226	
20734572	863339	24828	
21730967	947283	25240	
20276087	908001	24751	
21344024	908816	27695	
20612850	906678	24765	
20696437	869812	26654	
21098972	915880	24980	
20410674	1049879	25135	
21567743	1051610	25770	
23033520	862262	27074	
24500684	811111	26448	
21996395	1011031	24313	
21844767	975502	24366	
22187430	923650	27937	
21437110	1006623	27269	
22540454	1036649	26994	
23121657	916947	24326	
21719426	967365	26878	
20841950	939306	26787	
21078730	896247	27183	
25676480	2052921	25253	
22688632	994776	27298	
22214015	876029	26259	
22876740	923425	27700	
26666231	951234	37424	
22547824	920030	26171	
21093425	1111286	25445	
23206423	1137333	27651	
22094146	978294	27182	
22119165	892822	24514	
21417463	1072098	24698	
