Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 20000 loops : 1000
WRITE	FSYNC	READ
1292806	281138	319212	
1390326	220953	3681	
1261682	214055	3847	
2610905	245832	4015	
1320206	204273	3934	
1322512	205425	3849	
1171645	204327	3780	
1225452	227457	3947	
1092190	238960	3718	
1287055	242558	3936	
1195654	217848	3416	
1169944	216374	3917	
1198462	254712	3553	
3011721	202209	4241	
1207487	261176	3441	
1158298	211459	3392	
1293628	287983	3995	
1211491	229987	3453	
1299223	256116	3942	
1226463	355740	3069	
1156836	198587	3750	
1237638	293943	19560	
1677311	249642	3816	
1269623	240098	3880	
1191237	267802	3489	
1521140	282008	3780	
1208044	228775	3640	
1160987	248865	3753	
1170958	243531	3763	
1326342	253177	3405	
1637216	256319	3752	
1246141	256648	3814	
1204674	250389	3494	
1312581	283323	3349	
1239259	221006	3918	
1386584	233534	3700	
1152116	224505	3810	
1195173	224467	3630	
1178006	232000	3683	
1252446	330374	3957	
1409856	311792	3185	
1229615	202631	3825	
1365622	527332	4091	
1175233	266591	3753	
1379283	212084	3763	
1171008	274092	3745	
1232790	252618	3595	
1120764	256666	3608	
2100872	304020	4142	
1369167	295197	3589	
1230661	225196	3780	
1328714	201584	3792	
1263632	253802	3529	
1392109	252401	3946	
1335730	218960	3853	
1291438	229872	3658	
2270174	314961	3733	
1317487	292858	3980	
1233259	229431	3566	
1217460	267551	3820	
1090722	264659	3574	
1244452	252651	3794	
1361150	268406	3600	
1288000	254380	3701	
1108340	204600	3617	
1200109	278619	3794	
1225556	283188	2814	
1216711	370939	3291	
1277658	217585	3950	
1381634	249483	3749	
1459679	269220	3806	
1339824	287370	3720	
1319263	271819	3802	
1279038	275546	3865	
1367422	254857	3638	
1291999	265847	3710	
1425983	240256	3972	
1264058	289376	3900	
1163887	194484	3848	
1581184	281848	3960	
1373117	277891	3499	
1287859	213503	3471	
1141079	221814	3755	
1255746	265550	3743	
1217334	311621	3011	
1319844	260790	3371	
1255721	207621	5134	
1200443	252383	3703	
1114967	209292	3407	
1349195	278655	3698	
1216066	231320	3816	
1087684	221429	3540	
1110820	245187	4148	
1172137	253635	3717	
1192809	226445	3887	
1147591	199372	3978	
1180669	998873	4338	
1128321	231903	3734	
1470443	225476	3960	
1157774	278076	3343	
1229845	247602	3747	
