Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/benchmark/zzzTemp.txt : len : 60000 loops : 1000
WRITE	FSYNC	READ
24182	2964199	41448	
24239	4044348	17158	
19844	2869601	16041	
18774	3173044	20489	
26106	3063220	19209	
20631	2860514	19234	
19819	2753150	18060	
22169	2732536	18800	
19014	2775722	22217	
18129	2661386	19102	
16458	2800275	52795	
15654	2495606	20308	
18462	2760184	26137	
28887	2472528	25329	
17963	2831253	23133	
18206	2519503	23707	
17000	2639081	20393	
16293	2900262	18367	
16435	2907173	19146	
19900	2942247	20725	
17853	2604999	22166	
19164	2747393	22656	
19863	2658504	17965	
15379	2473187	17152	
15736	2369315	18080	
15609	2540372	16307	
17337	2732217	19860	
20720	2556295	19062	
17000	2603510	16612	
16340	2846262	25211	
21028	2583754	18194	
15831	2636979	16587	
15812	2715181	16599	
16554	2604524	17522	
16315	2597773	19641	
23024	2408067	14800	
18615	2501888	16506	
17958	2540550	17860	
16198	2646679	19708	
22444	2820083	16334	
19469	3062708	20671	
20342	2873991	15619	
15510	2931698	15438	
16920	2482410	16545	
20274	2419338	13408	
22526	2871723	18112	
18823	2867890	17399	
18490	2861879	14654	
17631	2692879	16370	
17689	2334419	18596	
15873	2410574	16515	
18231	2585233	20182	
16095	2642759	16705	
18205	2742139	13490	
17845	2681647	16742	
16554	6153539	19138	
16669	2805510	19792	
22750	2689653	19526	
22949	2650179	18630	
23125	2868821	19866	
35791	2689691	24093	
23340	2724599	19145	
23600	2765733	18383	
24442	2747515	22198	
24418	2940314	20267	
24287	2962395	19912	
19975	2665081	20275	
21987	2829191	20378	
23193	2737286	20658	
22171	2687566	19393	
22563	2855566	19130	
23768	2693709	20923	
22466	2565004	22488	
29660	2778569	20423	
23534	2832335	19493	
22919	2639737	21947	
25361	2639088	18263	
25957	2484090	17331	
24302	2473023	20113	
31498	2916385	22558	
22998	2656175	19762	
22047	2942127	19333	
22849	2961921	19893	
22958	2934586	21088	
23882	2756817	24923	
22769	2881199	21818	
32640	2454088	20975	
25615	2652270	21519	
22184	2557579	19793	
22488	2575898	19573	
22554	2585677	18406	
23189	2567892	18873	
22157	2864990	18244	
21008	2854528	26667	
19055	2525416	20743	
24671	2704604	20578	
21784	2691965	20275	
23755	2639794	22631	
22793	2259356	21664	
20917	2623984	19624	
21489	2758388	20285	
21145	2403224	20326	
22097	2635600	19974	
22691	2900404	18953	
23815	2971292	21261	
24641	2923362	19589	
23212	2567930	19075	
23713	2837978	19590	
22708	2786950	19428	
23107	2863779	19038	
23727	2297765	19124	
26328	2606690	27912	
24305	2656027	18296	
23858	2734306	18523	
23257	2622092	17090	
22189	2619769	20099	
23597	2589407	21149	
26967	2651864	19491	
22633	2581752	18333	
23050	2803916	18339	
22959	2402312	19824	
23049	2674574	19308	
23423	2381746	21042	
23652	2860346	21298	
22900	3076457	41936	
41193	2753258	22733	
22885	2524414	19890	
27298	2513063	20856	
23077	2208718	19404	
22840	2729875	18180	
25758	2656374	22021	
24138	2834985	19781	
23092	2757490	19471	
22813	2882038	21555	
27382	2720639	20886	
23085	2876419	23657	
22468	2708395	23047	
23411	2634767	19974	
27657	2682663	27969	
23942	2660239	21545	
23605	3142954	22747	
24089	2795260	18903	
23406	2947288	20000	
22668	2911767	17781	
22359	2675692	19679	
23506	2731820	18683	
23280	2692148	18627	
23511	2600667	18846	
23200	2633080	19556	
23316	2608910	19217	
25150	2553036	20006	
24411	2574508	22529	
26700	2529603	36112	
22812	2630559	21718	
24884	2659989	20333	
25258	2581526	17559	
23579	2317759	18508	
24940	2733587	18618	
26060	2939524	19946	
24029	2294000	21600	
24211	2910060	18325	
23418	2864628	22597	
27821	2769059	20103	
22779	12123035	29811	
19905	2883201	19120	
25040	2695861	19577	
22177	2467882	18752	
22300	2629562	18008	
22662	2229839	19193	
22903	2818644	19448	
25081	2883920	19290	
23487	2611913	17922	
27227	2626339	21330	
25877	2720799	24792	
25791	2858895	20360	
22897	2648609	20436	
24170	2502137	19737	
24766	2683145	17668	
23809	2664807	18880	
23023	2404274	20937	
24652	2970131	20174	
23397	2618539	19460	
24824	2431991	18851	
22262	2944905	18949	
21280	2873465	20554	
26211	2967461	20755	
28056	2558921	20061	
23732	2607766	20232	
23261	2823926	19230	
23202	2803488	18787	
27735	2947422	25637	
23334	3549118	19400	
25204	2728962	20448	
21258	2930099	19698	
20513	2688337	19381	
31191	3205684	23831	
24708	2946442	20329	
25852	2476184	20252	
26157	2588497	19002	
32946	2568115	19197	
24153	2541093	18687	
24296	2589302	17302	
24347	2486230	19234	
24210	2738217	19149	
22093	2624249	19261	
22434	2543922	19735	
30243	2725403	19838	
23875	2846056	20438	
23895	2960762	19600	
26990	2723803	19779	
25111	2547628	23435	
29570	2309045	18139	
25480	2618895	19255	
25508	2723338	17736	
22373	2769747	20066	
25611	2569943	18577	
25277	2673314	18269	
23506	2598519	21092	
27189	2687123	18779	
27767	2518225	17580	
23297	2354780	18817	
25633	2626632	19682	
22860	2543474	19728	
22377	2815157	19102	
23360	2604070	18334	
22756	2819026	18863	
22908	2582222	17214	
23406	2831990	18280	
23303	2871957	22301	
23728	2376036	17659	
22268	2713101	18841	
23630	2346681	17857	
24425	2621870	19188	
23551	2524112	18289	
21143	2389065	18347	
22976	2717057	18887	
23193	2606654	19365	
23134	2119577	18976	
24488	2602408	20293	
24413	2720690	18625	
25112	2659110	18822	
23204	2652052	18219	
22719	2295572	14384	
23808	2860801	19883	
22877	2839742	18616	
22600	2841112	17780	
22926	2778119	17740	
25317	2641847	18325	
22515	2896517	18987	
23161	2331382	19621	
23420	2310873	19120	
23648	2782756	19979	
23797	2820896	19342	
22151	2634923	19688	
23364	2751781	19537	
22943	2624567	18876	
22267	2750673	19399	
31885	2679513	19249	
25292	2679342	35428	
24401	2695621	19616	
25177	2537702	19653	
23092	2833082	19064	
31193	2829538	18798	
21627	2405514	18257	
22881	2566491	18760	
22138	2789743	18370	
22895	2427478	18143	
23462	2642505	18605	
23109	2519478	18577	
28741	2497827	18493	
23125	7567931	23077	
17417	2803016	19210	
19502	2780061	19207	
23614	2769354	19560	
23138	2965651	19327	
20822	2732882	17522	
22490	2861479	16845	
23347	2682586	17712	
24014	2569551	17135	
22620	2698498	17567	
23869	2672791	20044	
23089	2590566	20258	
31401	2423693	17289	
25034	2944171	19490	
22483	2666850	20909	
23620	2913312	19727	
21999	2670278	19134	
26626	2524656	18954	
24359	2612992	20413	
25887	2436964	22197	
28071	2660656	17769	
23176	2768479	19977	
30204	2628425	19107	
24169	2421905	18674	
26384	17762029	28062	
22548	2747757	17879	
30258	2667460	18826	
31053	2965702	20030	
30722	2713577	17947	
29474	2825407	18385	
30905	2592244	17505	
24261	2642564	18965	
21741	2279011	17690	
23998	2677346	18087	
24002	3069294	20568	
26554	2835589	20085	
23702	2723903	19678	
27147	2308413	19835	
24311	2719203	19352	
25336	2712639	22500	
24810	2776693	20752	
27067	2255856	20388	
25269	2791276	21181	
23714	2723807	19397	
24764	3047559	18684	
23668	2774206	19650	
46261	2894026	17291	
23000	3086929	17555	
25254	2732780	20383	
32797	2883228	19702	
24225	2620778	19807	
22997	2588442	19346	
25704	2612471	18478	
26134	2722171	21846	
26133	2361820	21215	
25089	2756094	20754	
22047	2676372	20366	
21822	2466120	21210	
24660	2726228	18160	
23660	2533191	19855	
24967	2709481	18209	
24162	2881757	20429	
24447	2714961	20192	
24628	2598790	19566	
23213	2220947	17267	
24627	2663703	19276	
23911	2850831	19433	
25196	2562078	20232	
26811	2628893	17173	
23950	2829679	19721	
30484	2586109	18643	
24837	3006351	18933	
24770	2464328	19410	
22964	2729857	19074	
25336	2531851	18452	
24425	2569442	16562	
23020	2648579	18418	
22454	2530206	17964	
29006	2420745	18793	
24910	2572033	18527	
23193	2720510	22425	
23097	2406150	20619	
23461	2626719	19152	
22773	2711715	17307	
23344	2984298	20203	
35193	2676678	19341	
22149	2437087	17852	
25408	2750925	19886	
26645	2711749	19539	
24011	2484853	19348	
22175	2494164	18511	
22354	2427058	19979	
23160	2320690	18140	
23566	2731189	19691	
21855	2675116	17820	
24608	2908459	19462	
22657	2421627	20019	
23203	2827010	19546	
22023	2866933	18737	
23600	2784361	19616	
23550	2936955	19169	
26803	3091755	18943	
22456	2714442	24534	
23435	2585633	19437	
23602	2555061	18395	
