Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 40000 loops : 1000
WRITE	FSYNC	READ
861409	133428	142751	
836845	110251	6201	
871351	121384	6306	
869204	108809	7220	
745613	103332	6017	
874921	111371	6052	
839759	120526	5860	
1840130	123782	6983	
889219	117808	6285	
1189501	285906	7012	
927192	107305	6357	
839079	111516	6070	
842010	120977	5903	
831764	117354	5475	
837849	119212	5591	
847929	122747	5626	
826276	117187	5559	
827960	117108	5639	
824365	118615	5647	
850683	121818	5589	
857514	120661	5695	
852729	120945	5630	
862127	118567	5689	
835702	118156	5607	
850717	124048	5688	
854294	119880	7196	
840954	117824	5686	
846163	120257	5702	
854556	122167	5582	
852335	120208	5537	
842863	120464	5646	
883015	120106	5646	
864652	121358	5671	
861185	119571	5657	
859084	121860	5648	
846200	117421	5603	
831934	120225	5605	
857241	118302	5630	
846326	118183	5619	
849635	121211	5503	
847962	121475	5610	
836849	116396	5577	
853331	121274	5527	
975649	169295	8396	
931361	123560	5706	
5732391	140992	11475	
908057	122410	6136	
840671	127641	5674	
855513	119741	5935	
834269	123414	5715	
862029	138500	5650	
960268	155080	11497	
913637	132198	12927	
1066748	111437	6132	
919953	128606	5663	
873238	126675	9072	
909721	128867	5761	
1002730	136189	5914	
938642	128103	5670	
894665	127729	5713	
888679	119404	5916	
828058	117613	5609	
870013	121036	5694	
856048	120077	5614	
893180	121345	5651	
839520	117597	5654	
881342	123470	5596	
830677	118627	5579	
882281	128671	5650	
918478	140395	5610	
871699	119269	5740	
826898	115794	5705	
857010	126811	5842	
850859	118787	5672	
872728	122388	5618	
850807	120900	5710	
886668	121660	5713	
850345	119199	5743	
876706	122575	5703	
946814	123127	5881	
916042	130444	5795	
937743	130916	5685	
862388	125560	5794	
834333	116432	5653	
870726	122691	5780	
837712	117862	5531	
870354	119632	5582	
830764	115994	5533	
858321	118720	5602	
828050	118546	5780	
887705	128804	5747	
871025	124885	5778	
908430	124109	5741	
833037	118883	5618	
857621	121153	5720	
827182	127527	5689	
884765	122834	5624	
828904	117951	5740	
863907	122214	5594	
852022	119029	5620	
860101	120642	5780	
852103	122912	5583	
870773	120730	5719	
849380	117971	5775	
882691	122727	5732	
872648	119912	5667	
854748	120100	5620	
836226	117572	5483	
887029	129579	5795	
909193	127849	5769	
903792	125796	5827	
873182	128570	5526	
865400	122410	5636	
834221	117705	5580	
896445	125977	5646	
871761	136206	5575	
927583	129461	5683	
871156	124619	5589	
879783	133938	5927	
880031	125154	5613	
870360	117703	5645	
828865	117014	5666	
859286	120486	5678	
854504	118066	5536	
858205	123357	5594	
836146	116022	5543	
887081	128535	5827	
874601	125544	5583	
971640	154238	5815	
923268	144005	5621	
810316	124363	5639	
821455	118048	5623	
846714	121132	12337	
826996	118109	5726	
853681	119706	5683	
860399	116967	5774	
839377	120646	5662	
837794	118988	5628	
856152	118827	5654	
827539	117798	5688	
978062	132728	6008	
880613	128349	5649	
911007	126992	5648	
889216	133219	5538	
919353	131791	5579	
900343	126929	5710	
806968	119721	5626	
824085	133864	5886	
896259	133223	5608	
893199	128754	5692	
830117	120344	5672	
829626	119244	5666	
877479	121784	5852	
828697	123194	5651	
856759	124785	5667	
835096	119676	12017	
865066	121858	5652	
835144	116620	5629	
849768	119474	5629	
838099	117008	5692	
856876	118367	5637	
834355	117495	5620	
888761	123586	5807	
852422	116817	5596	
890744	127719	5561	
889743	125976	5601	
887143	128129	5599	
891655	128422	5590	
854440	120160	12763	
825089	116017	5630	
863815	121317	5536	
831202	117964	5614	
857495	119442	5558	
835047	117331	5563	
844314	118015	5573	
836846	118813	7160	
895663	128907	5714	
882041	125042	5706	
926554	130418	5632	
869164	126514	5583	
876204	128968	5826	
885309	126911	5610	
902318	128834	5634	
876094	124112	5532	
895507	120546	5835	
833507	118751	5928	
873108	123576	6371	
849364	117660	5658	
868839	124575	5603	
849142	120274	5526	
880591	123921	6049	
850118	178274	5726	
907526	130254	5754	
880475	132339	5585	
807777	118212	5772	
880185	121557	5702	
850588	122673	5671	
861080	119737	5621	
838260	122139	5599	
902505	118324	5626	
829765	120054	5686	
815130	117660	5616	
