Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v2/mtpt/zzzTemp.txt : len : 1 loops : 1000
WRITE	FSYNC	READ
1038332	2036157	975188	
900375	764043	1787	
815606	835963	1534	
783554	904307	1818	
774025	840973	1488	
840209	870791	1418	
945346	890976	1526	
898545	1004163	1714	
831083	788783	1462	
771171	760559	1443	
974951	848621	1481	
805692	843216	1488	
793070	834265	1725	
830723	945834	1623	
902905	779551	1475	
827334	784473	1838	
764214	676544	1498	
847464	1033835	1487	
872880	940042	1622	
814428	743960	1345	
745639	880875	1511	
765523	811140	1777	
847981	907851	1397	
817237	782266	1836	
880045	818697	1902	
809597	806811	1439	
825608	791315	1473	
901156	956214	1794	
746921	1026658	1639	
880913	900085	1440	
770036	687548	1435	
787890	812245	1273	
1183963	760871	1327	
821563	876157	1824	
875987	815499	1844	
967726	818870	1533	
748373	820122	1461	
835486	823689	1443	
864316	837985	1252	
1206951	875148	1851	
801570	845388	1437	
784392	987746	1959	
956618	912165	1948	
832828	854836	1691	
837024	847243	1522	
826664	829213	1751	
1021071	860023	1942	
778756	1050918	1477	
1000507	835260	1423	
745196	841673	1261	
878139	704198	1462	
753194	799193	1804	
802265	922950	1482	
757920	796078	1432	
798397	932537	1467	
925242	798293	1400	
927178	821866	1947	
791725	831578	1569	
968608	896862	1609	
958471	823700	1480	
802490	888218	1377	
826034	904166	1524	
1071519	903155	1643	
861988	876550	1664	
824448	795274	6319	
834279	882411	1860	
799934	916730	1603	
897468	729920	1933	
708734	906930	1739	
847888	842708	1663	
928410	803051	1320	
738385	1022645	1325	
802408	788075	1383	
779589	894074	1438	
886798	865752	1686	
790134	814869	1502	
802840	809908	1389	
869361	870377	1408	
857269	983171	1465	
930196	834790	1409	
966409	759439	1717	
721265	692158	1209	
768002	789286	1479	
835406	730188	1940	
749092	958077	2087	
877018	880023	1509	
846130	904314	1425	
875523	900509	1438	
964528	850233	1838	
873696	854670	1349	
864197	853035	1980	
910466	919207	1725	
848775	891578	1845	
872729	928616	1817	
987028	898048	1728	
1032913	1073820	1678	
892075	739551	1385	
875867	688645	1425	
860924	818705	1308	
1089703	863138	1731	
813911	907747	1266	
924604	815976	1804	
772116	874103	1440	
777634	966385	1919	
853849	811131	1486	
815418	863294	1576	
862607	802579	1531	
734967	794224	1276	
851040	868319	1360	
709006	693580	1261	
761705	712842	1235	
810326	712281	1845	
759618	692003	1758	
