Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/benchmark/zzzTemp.txt : len : 20000 loops : 1000
WRITE	FSYNC	READ
7985	1209774	9168	
9166	2227953	6281	
12126	2641560	11385	
7709	2302621	9436	
10981	2314508	10470	
8502	2631061	6258	
10902	2379777	11549	
7654	2301623	11368	
8351	2273302	10574	
8364	2512126	5466	
8900	1314426	9031	
8427	2538350	11434	
16140	2433147	6382	
8063	1331148	7612	
6125	2357759	7946	
6017	2230871	5031	
6509	1082751	7358	
7294	2417872	4990	
5982	1276244	6326	
6177	2589861	8170	
5720	2267088	4836	
5386	872731	7522	
6362	2344010	5131	
6172	1157795	7644	
5745	2302081	4646	
7103	2483017	9026	
5222	2562629	10310	
12828	6199397	15723	
6120	2675614	9444	
6020	2561464	4060	
6247	1191932	7843	
6125	2213348	4740	
8418	2325103	9224	
5788	2393134	8966	
5978	2211197	9228	
5854	2778470	4918	
6142	1163166	7443	
5650	2773249	10280	
6809	2472936	4330	
6683	951284	6427	
5788	2310390	3991	
6998	2390317	9887	
8456	2247629	12992	
6016	2851589	8323	
9199	2626636	8773	
5962	2602117	5338	
7258	2540035	10026	
6035	2609146	9649	
6114	2427990	9940	
6168	2563388	5174	
7034	2653656	9317	
5483	2424546	9750	
6410	2347077	9826	
8257	2369356	5189	
7182	2446875	8989	
5845	2537847	8950	
6320	2607795	7788	
5791	2896647	9434	
5845	2295472	4855	
5334	1349065	10158	
8118	2794144	7885	
5860	2625079	4705	
7200	2473976	7720	
5607	2475290	9804	
8200	2430895	10011	
6205	2142670	4923	
8792	1210540	7671	
9895	2801768	9338	
7229	2201559	4886	
8750	2730800	9705	
8368	2813739	8725	
9183	2678541	8576	
9069	2343339	1847687	
10372	2309250	9430	
9771	3103735	9737	
9968	2873084	8784	
9904	2922213	9407	
9597	2776724	1964437	
7091	2520477	10011	
5835	2442311	9886	
5635	2456718	8444	
5886	2065700	3732	
5610	1351653	7360	
6111	2390477	5352	
10340	4182890	10434	
7768	2663903	4998	
10581	2367593	9496	
5638	2309600	13939	
5855	2458162	9502	
6834	2454417	4480	
5320	1194308	8090	
12374	2507002	8825	
5846	2207350	5117	
5391	1250840	7831	
6556	2380033	4097	
7276	2360853	11289	
5611	2476978	9262	
6108	2388402	9586	
6078	2511393	5100	
5854	1238618	7354	
5744	2540071	9357	
6420	2563853	4908	
5436	1330948	7359	
6152	2483918	9188	
5978	2435891	4933	
5591	1262029	7492	
6299	2445856	5208	
6983	2826287	9348	
5261	2495039	9337	
5725	2365422	9275	
5613	2716928	9151	
5810	2386712	4986	
5486	1199185	6885	
5596	1957104	4770	
5774	1168763	6760	
6910	2671447	12627	
6228	2337699	5103	
5171	1224749	5867	
8889	2343217	5182	
6132	2451700	8971	
6117	2770216	12696	
5711	2305291	7858	
5735	2492689	5058	
6702	2410149	9317	
5428	2500206	14005	
5638	2361096	8448	
5966	2434377	4946	
7013	2329684	9429	
5640	2220803	7780	
6648	2401514	8371	
9732	2231620	3932	
6271	1090417	8047	
12544	2428250	5814	
8716	2503728	8326	
6063	2242211	9173	
6600	2474499	7830	
6791	2521782	5019	
8666	2615053	9123	
5546	2295574	8072	
5988	2393598	9267	
7429	2418139	4682	
7010	2564997	8794	
11119	2562375	7658	
6174	2273106	9431	
5943	2228125	4772	
6917	2225151	7407	
5136	2380519	8810	
5455	2353755	9363	
5514	2611315	4780	
5411	1252197	7806	
6772	2525578	4464	
8170	2334011	8533	
5444	2515681	9526	
11947	2918742	9600	
6127	2245714	9117	
6070	2270459	4655	
5555	1142708	7656	
6588	2331970	4953	
9007	2386386	7880	
6716	2225932	7594	
6831	2500637	9103	
5987	2040186	4762	
5303	1106694	7328	
6181	2339051	4789	
5520	1147107	7345	
6626	2322052	3653	
6728	2233333	8545	
5405	1996089	9086	
5760	2401273	9180	
5938	2279973	4850	
5345	1227606	7190	
5960	2398532	4711	
6836	2312542	8869	
5195	1964580	7560	
5868	2357037	4024	
6960	2209055	9344	
5409	2388232	7602	
6095	2447070	9417	
5987	2212121	4731	
5669	1149402	7392	
5663	2507911	4980	
8223	2432043	9667	
5396	2177483	9606	
7804	2394641	8698	
6190	2417045	4460	
5469	829343	6620	
7154	2202692	5126	
7476	2322557	8208	
5334	2362585	7502	
6520	2422584	9822	
6498	2411488	4853	
5800	1133754	6838	
5910	2423180	4726	
9491	2558721	16776	
7419	2272410	9683	
7445	2339463	9339	
6634	2600550	4917	
6928	2619598	9164	
5469	2493140	9402	
7007	2405221	9097	
6137	2437890	5088	
9803	2005885	9393	
5698	2284778	9156	
5817	2106746	22123	
6091	2393014	4791	
6051	1074326	6683	
6214	2442026	4867	
7544	2056102	9080	
5496	2434567	8387	
5825	2198750	4816	
7156	2495175	9350	
5451	2472927	9031	
6156	1920786	9104	
6113	2441770	4653	
5367	1245999	7160	
5624	2397338	4709	
7001	2526860	7686	
5307	2430325	8967	
7796	2267709	7148	
5932	2435215	4927	
7932	2403575	8994	
5380	2315862	9172	
5942	2380230	9263	
5720	2223761	4669	
5515	1107394	7548	
6557	2451009	4969	
7089	2523401	9270	
5554	2707211	9824	
5875	2618794	9129	
5697	2379704	3927	
9573	2911578	8205	
6577	2407035	9638	
9197	2599470	9473	
7674	2467499	9355	
6011	2402718	4937	
11094	2390592	9471	
5614	2143035	9078	
6011	2627073	9124	
5734	2287737	4636	
5948	1161355	7728	
6361	2592570	4872	
8132	2615845	9266	
5493	2590218	9510	
5949	2999731	14425	
6778	2447336	35041	
6011	2602670	9279	
5972	2514917	4670	
6556	889107	6592	
6252	2502366	4805	
7462	2552580	8834	
5681	2382542	9281	
6646	2479917	9245	
7317	2565696	4700	
7386	2362765	13220	
5929	2349634	8725	
7986	2463603	9203	
6318	2334551	4613	
5473	1160881	6605	
5775	2454092	9041	
6151	2522652	4444	
5966	1152407	7200	
5870	2452857	4908	
8495	2549550	8586	
5135	2445653	8723	
7813	2363197	9200	
6215	2108932	4868	
7309	1225857	7815	
6012	2059864	4703	
8932	2390936	7560	
5532	2474325	8857	
6584	3026524	8669	
5933	2389322	9337	
5874	2492056	4885	
5290	1234042	28143	
5047	2504891	4697	
6549	2460248	7238	
5194	2394525	9537	
5984	6456105	9367	
6057	2573030	5138	
7416	2555044	9279	
5399	2612225	9500	
5759	2525247	9369	
6086	2183971	4818	
6920	2353867	9382	
5432	2448988	8930	
5851	2303281	8782	
6648	2535210	4992	
7117	2295815	9498	
5489	2075461	9406	
7585	2262166	4874	
7660	2409898	9662	
5354	2373619	9220	
5936	2365291	8906	
6459	2485205	4797	
8474	2349623	9388	
5842	2591250	9560	
6572	2235670	8520	
6223	2118319	4802	
6242	836550	7144	
6491	2534631	4531	
5667	1149196	7046	
5535	2450908	7722	
5850	2058409	4809	
10053	1188869	7283	
10392	2349326	4980	
11859	2313490	9533	
5662	2099156	9551	
6005	2433793	20482	
6696	2715643	5122	
8766	2376387	9335	
5451	2501231	9701	
6053	2393201	7750	
6098	2459924	4766	
5854	1152701	7273	
5562	2362895	7238	
6042	1959003	4776	
5679	1170077	7335	
5430	2424066	4949	
7039	1106052	6702	
5975	2668344	3809	
9288	2254372	9168	
7722	2119973	9426	
6446	2454881	9246	
7091	2312032	4669	
5481	919607	7892	
6236	2733351	8318	
6003	2562858	4783	
5385	1063215	6641	
6531	2599987	4677	
6842	2507017	9522	
5707	2356094	9325	
6263	2487875	10317	
20379	2438282	5087	
7185	2834496	10016	
8197	2471392	8596	
7092	2579533	9418	
6213	2663537	9726	
6273	2376446	4895	
5492	1130113	7572	
5587	2273433	3809	
6771	2416736	9310	
5451	2435119	9320	
6153	1992116	9185	
7183	2578620	4646	
6766	757942	7154	
6079	2418272	4849	
7038	2347429	9340	
5514	2269046	9519	
5911	2314237	8824	
5617	2268399	4119	
5325	1097585	7531	
7628	2434559	4813	
6869	2276323	8971	
5060	2781693	9278	
6040	2344017	9175	
7872	1989666	4619	
5684	1273070	7428	
6319	2300924	4579	
6800	2330805	9498	
7277	2380604	9727	
6368	2729820	9954	
9333	2656328	3982	
6896	2580115	9520	
5731	2429931	9506	
5727	2468362	7726	
5723	2517626	15432	
5935	2381608	3891	
5435	1174013	7566	
6065	2476219	5079	
7157	2527018	9401	
5557	2529682	11173	
13791	2470143	11431	
8338	2422569	5282	
9587	2468473	11129	
8498	2534184	11069	
8522	2503897	11197	
8604	2459219	6288	
13434	2321664	10785	
8663	2134967	10928	
9329	2380817	13175	
8832	2091614	5124	
11940	1193596	9039	
8247	2293696	5976	
10822	2732127	10352	
7730	2600449	10347	
8034	2474050	11390	
8304	2345359	10648	
9184	2388898	5987	
7548	1176454	8820	
9025	2240496	6103	
7932	1131870	8620	
8155	2361714	5443	
9269	2275549	10460	
8049	2648064	10575	
8359	2744285	10494	
7990	2608267	10333	
15663	2962006	6271	
9666	2709713	10895	
11823	2660232	10334	
7563	2656746	10766	
8060	2689809	10721	
9015	2518042	6429	
9536	2345814	10660	
9124	2844019	11023	
8413	2613920	9471	
9081	2447327	11112	
8636	2421527	6476	
8214	1174116	8950	
9281	2403038	6491	
12223	2246767	11060	
8308	2273699	11037	
8567	2704657	10108	
8486	2536456	6267	
9360	2624742	12149	
13875	2129716	11286	
14104	2204411	11677	
13751	2527221	11815	
13635	2491662	7126	
14491	2615012	13329	
11237	2138391	12164	
14292	2710259	15919	
9109	2500213	11989	
12099	2525533	7068	
15500	2507769	10485	
11432	2367163	11413	
9367	2947269	10239	
11120	2489759	9474	
9055	2417323	6085	
7753	1155911	9107	
9136	2606590	5568	
10008	2773436	10229	
8027	2411037	11225	
8480	2390625	9458	
7949	2493433	9430	
11336	2437142	6429	
8203	1155185	9294	
9169	2532332	5434	
13824	2366843	11156	
8259	2474919	11890	
9067	2601132	11758	
11017	2305181	4978	
8825	2548293	9893	
5727	2859385	10057	
6001	2586537	11255	
7947	2552457	8902	
6724	2326911	4454	
8559	1080376	6067	
6935	2445493	10227	
7754	2426153	4993	
6840	1215261	5704	
6572	2640754	5203	
8384	2525068	9169	
8038	2414302	9754	
11948	2081229	10049	
6923	2268339	5184	
12247	2487764	9436	
6449	2280228	8538	
7478	2427406	8837	
7064	2364763	4084	
8478	2463917	8954	
6351	2437435	9504	
6965	2687249	8842	
5688	2677464	9719	
5891	2607675	4746	
5404	1165011	7452	
5726	2597219	9574	
6007	2526425	4895	
6175	1235542	6957	
8122	2169599	4243	
7512	2238747	7863	
5654	2448413	8133	
7758	2441322	8762	
6043	2228987	5117	
5268	1091746	6404	
6123	2503706	5467	
7328	2427522	10038	
5653	2574395	9753	
9748	3206791	19409	
10671	2680240	9651	
10550	2591077	9243	
10736	2747633	9352	
10364	2706432	4660	
10960	2558320	9409	
10650	2487359	9379	
7349	2508731	9897	
6553	2426102	9429	
6133	2736164	4953	
5933	2209446	9651	
5915	2299014	10624	
6837	2381445	9598	
6797	2459699	5247	
5490	1386881	7474	
6204	2445998	19724	
7880	2524853	4383	
5773	1187752	7390	
8697	2352336	9044	
5952	2467794	4800	
6012	1239901	7356	
5965	2453270	5074	
6957	2513494	15162	
5751	2375529	8288	
6202	2349794	9363	
6405	2402610	5093	
7340	2391175	9379	
5510	2250640	9134	
5667	2202543	4960	
7698	2488942	9411	
5421	2262909	9008	
6000	2434085	7332	
5907	2429137	4847	
7042	2012610	8024	
5314	2395091	8214	
5872	2502348	7882	
6242	2289646	4840	
5460	1307239	5955	
7387	2328396	4835	
6676	2469086	9114	
5389	2407885	9127	
5931	2404549	9900	
6058	2448639	5077	
5755	1230607	7389	
5954	2492988	9652	
6099	2284966	5051	
5323	1429719	7666	
5951	2524207	5088	
7354	2478122	7935	
5510	2423122	8131	
7051	2358955	8121	
6155	2605306	4954	
7395	2671059	9692	
5174	6649901	10575	
8613	2815592	9437	
7275	2741324	9640	
7469	2599926	9671	
8954	2566542	5068	
7970	1255570	7955	
6192	2439458	9476	
7566	2503019	4373	
11133	2183340	10452	
6373	2762332	8378	
6522	2591945	8784	
6993	2536200	4503	
9495	2570609	7914	
6294	2481835	9597	
7971	2627863	9386	
7194	2833058	9007	
8056	2092772	4039	
5629	1124891	7386	
6101	2472251	4320	
8666	2625591	9295	
8619	2523952	9384	
7684	2011449	7044	
6894	2701624	5057	
7906	2204739	7653	
5315	2232841	9386	
6130	2386310	10340	
7185	2667062	4003	
9090	2638349	7640	
7328	2640756	7984	
9130	2650972	7886	
7935	2558023	8169	
8278	2542605	5205	
5840	1218469	7662	
5983	2549080	7808	
5820	2523628	4890	
5405	1078089	7550	
6061	2675839	9398	
6137	2663564	4960	
5514	1316939	7614	
6055	2221534	4809	
7163	2881573	7962	
8738	2545202	9336	
7793	2800873	9246	
6387	2511768	9197	
6924	2348904	4932	
8940	2379727	9301	
6145	2486656	9405	
5984	2278102	9342	
6119	2554698	5024	
5416	1045018	7455	
5880	2372637	4721	
6192	2236859	10446	
7679	2369165	10587	
7823	2417094	10422	
7808	2580239	6718	
24879	2453396	11178	
8111	2699866	12003	
8039	2269983	11096	
8180	2081022	6977	
8371	1181305	9277	
8556	2459426	11494	
8129	2712861	8073	
7792	1308297	11196	
8253	2856175	13969	
6457	2521842	5987	
10896	2428111	10611	
5523	2651490	11111	
8615	2578728	10904	
6001	2480665	8502	
6679	2441909	4972	
7680	1376460	8146	
6917	2243036	5902	
10206	2433165	9472	
7475	2307985	9712	
6106	2511753	8795	
10624	2424707	21758	
6248	2438840	10314	
5329	2537255	10530	
6097	2503247	8270	
6026	2672964	10359	
10234	2859374	6237	
8954	2744213	11486	
8967	2675405	11858	
7133	2712772	10947	
6554	2424320	10068	
10934	2612889	10596	
12113	2141630	5408	
9539	1285273	7390	
10525	2451413	10155	
12967	2671754	5813	
12025	2570547	10564	
10269	2642617	10435	
12771	2614309	10114	
13368	2526074	10109	
12190	2217624	10185	
10118	2563476	5626	
12820	2547188	10230	
10547	2481192	9916	
13034	2609737	10738	
10880	2375271	10037	
10634	2486061	10371	
12622	2208645	5498	
13221	2721322	11250	
11084	2997927	12779	
12424	2418268	11014	
10117	2678731	10469	
12406	2470682	10218	
12740	2673783	10783	
12837	2598532	5804	
13289	2550110	10952	
9596	2461054	11068	
12974	2574783	9917	
10048	2482690	10900	
12933	2537080	11017	
12958	2618419	5403	
12989	2635961	10409	
9758	2379820	10027	
10485	2315465	10086	
11933	2524479	11629	
11434	2438938	5585	
13461	2537884	10838	
9352	2298603	10539	
12712	2373080	10451	
13555	2541066	10417	
11812	2735519	10511	
10562	2509575	5598	
10987	2489999	10283	
11093	2667122	10948	
12380	2751582	10429	
10579	2377076	10340	
12533	2541078	10547	
12095	2749270	5708	
11752	2674830	10107	
12109	2538402	10192	
11089	2509316	10554	
13040	2583029	10551	
12902	2678793	10637	
11199	2797290	9694	
9691	2255116	4922	
10851	2853010	11158	
10666	2425180	11642	
13044	2540336	10513	
11498	2962745	10730	
11788	2824684	10236	
12807	2292397	10116	
10209	2948006	9701	
10486	2629970	5234	
11000	2602320	9974	
10975	3041713	10954	
12850	2855733	10275	
11005	2710124	9745	
10358	2256077	11319	
12230	2756598	10493	
13165	2543889	6110	
12640	2590549	10345	
10870	2469359	10387	
12476	2166927	10223	
12838	2600121	10121	
12944	2669579	9884	
11213	2415887	5408	
11400	2423153	9845	
9128	2436570	9423	
10408	2376297	10482	
11923	2746194	9652	
9974	2367002	5179	
18764	2272708	9804	
10925	2376982	10039	
12984	2548099	10266	
12296	2722812	10170	
12854	2538542	10569	
10871	2665165	5904	
13931	2539108	10750	
11011	2563234	10147	
11933	2121838	9971	
10328	2499891	9932	
