Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/benchmark/zzzTemp.txt : len : 1 loops : 1000
WRITE	FSYNC	READ
1906	2151777	1971	
1483	628611	1469	
1196	609036	1531	
1199	770219	4821	
1705	2099090	2480	
1752	662898	1884	
1393	596020	1723	
1358	684742	5700	
1749	1987813	1956	
1510	669674	1699	
1284	619834	1502	
1216	641268	4970	
1602	2193848	2115	
2032	628214	1431	
1200	586244	1357	
1206	562956	4388	
1657	1982116	2200	
1644	708611	1985	
1357	685862	1732	
1460	669917	5446	
1736	1908482	2105	
1757	558545	1567	
1197	585334	1317	
1156	632371	5445	
1634	1943926	1915	
1822	583297	1940	
1297	589151	1559	
1297	699596	4335	
1686	1871937	2193	
1753	650631	1626	
1286	585087	1971	
1509	637821	1629	
1336	632934	5286	
1729	2152482	1636	
1323	675520	1700	
1308	717558	4476	
1635	1999350	1642	
1373	769083	1246	
1167	635013	1240	
1122	568191	4150	
1594	2247425	2539	
1868	580871	1635	
1436	689996	1414	
1203	653473	4836	
1653	1891794	1786	
1499	634386	1715	
1326	562076	1332	
1332	604936	4752	
7134	2006574	3782	
1825	633963	1675	
1410	662774	1236	
1237	657305	4449	
1642	1915417	1463	
1377	628985	1253	
1153	701621	1427	
1255	688294	5909	
1940	2064933	2268	
1708	736777	1883	
1270	774583	1797	
1281	692263	5031	
1510	1987062	2281	
1891	562379	1666	
1371	756039	1616	
1240	667448	4734	
1660	2089375	2178	
1809	729423	1804	
1417	660268	4913	
1700	2063840	1784	
1497	723700	1505	
1255	644600	1793	
1311	681129	5881	
1893	2004598	2234	
1860	628709	1992	
1665	727393	1727	
1272	569917	5807	
1814	2106069	2223	
1664	611737	1553	
1260	589950	1477	
1232	688187	5083	
1708	2015150	1721	
1468	672876	1733	
1302	644348	1524	
1201	630443	4534	
1642	2362123	1792	
1833	746765	1460	
1284	644380	4747	
2634	2276383	1923	
1783	708758	1637	
1570	646684	1482	
1210	768262	4493	
1691	2026049	1620	
1417	764879	1351	
1227	609100	4550	
1678	2657068	1411	
1348	673917	1389	
1279	641749	4398	
1774	1984061	2003	
1825	784739	1955	
1287	670314	1886	
1361	610531	4879	
1703	2001635	1509	
1441	694255	1790	
1220	612377	1570	
1228	573312	4482	
1689	2201673	1817	
1488	576739	1410	
1306	630108	1574	
1298	674976	4053	
1577	1888573	2134	
1904	671469	1516	
1317	704109	1769	
1380	655403	4854	
1642	1939413	2115	
1695	751015	1635	
1238	684339	1627	
1194	697493	4446	
1656	1964378	2235	
1880	588869	1752	
1250	626245	1723	
1333	592089	4900	
1635	1704621	1687	
1407	681827	1372	
1189	646760	1959	
1675	643532	1415	
1206	714017	4445	
1654	2011330	1806	
1522	626521	1523	
1235	610656	2143	
1639	658715	5337	
1724	2035886	1912	
1427	652383	1771	
1217	608264	1380	
1214	624524	6272	
2084	2112774	1996	
1395	741012	1812	
1262	695293	4477	
1644	2070154	2029	
1744	671749	1588	
1267	666312	1317	
1250	677297	4723	
1654	2093712	1758	
1327	692749	1687	
1284	735275	1308	
1128	732804	5771	
1993	1933104	2069	
1550	638235	1532	
1313	549096	1293	
1617	595902	4424	
1639	2138078	1592	
1346	860448	2060	
1531	640573	5028	
1840	1885742	1671	
1465	668500	1627	
1198	613948	1369	
1194	740128	4320	
1619	2275100	2186	
1819	651133	2020	
1567	597541	1883	
1339	653497	6389	
2889	1877597	1877	
1451	637634	2219	
1852	728294	1654	
1276	909967	5850	
1927	2550821	1578	
1434	568357	1352	
1342	594774	3898	
1607	2412335	1800	
1446	695240	1503	
1362	638118	4202	
1522	1949703	1520	
1280	633189	1245	
1139	644418	1276	
1132	615336	4434	
1606	1909731	1601	
1389	697920	1807	
1726	599989	1322	
1266	570223	1137	
1178	612504	4105	
1588	2184131	1557	
1434	683079	1203	
1123	735116	3838	
1474	2110642	1440	
1328	692960	1227	
1163	660038	1260	
1198	637110	4157	
1573	1998369	2129	
1645	598794	1702	
1263	722349	1853	
1786	704417	4820	
1915	2114066	1782	
1272	724093	1414	
1158	598657	1551	
1614	761647	4616	
1658	2038381	1606	
1274	613516	1420	
1161	547223	1244	
1160	578350	3914	
1566	1893003	2033	
2204	556075	1536	
1186	786331	1412	
1267	659423	4202	
1692	1900396	1623	
1418	694180	1400	
1218	664037	1306	
1209	560066	4154	
1582	1811333	1932	
1386	731080	1758	
1289	623761	2057	
2245	936750	5155	
1886	2252606	2096	
1576	703362	1640	
1361	886296	5445	
2213	2285511	1400	
1334	687216	1367	
1146	617445	1335	
1186	646280	5311	
2349	2117442	1625	
1353	728353	1791	
1598	699926	4594	
1618	2176000	1928	
2109	627437	1273	
1124	686438	1869	
1827	633491	4367	
1567	1991822	1494	
1264	710536	1680	
1885	668763	1693	
1269	616640	4594	
1586	2161251	2005	
2094	678715	1433	
1234	589416	1600	
1242	652653	4846	
1877	1897607	1811	
1449	703777	1389	
1236	623146	1883	
1667	738621	4295	
1606	2555821	1597	
1400	649860	1310	
1204	664332	3967	
1556	2093202	1543	
1335	650485	1527	
1860	545820	1427	
1160	711348	4331	
1648	2006849	1587	
1345	660412	1343	
1180	615843	1376	
1245	709430	4380	
1670	2144487	1813	
1491	789561	2113	
2018	614780	4443	
1645	2308323	1638	
1288	736810	1273	
1252	625103	1380	
1179	543278	4119	
1598	2213556	1513	
1308	653180	2065	
1684	624345	4231	
1625	1983319	1694	
1383	644224	1811	
2139	625123	1385	
1240	635914	1391	
1220	656825	4307	
1538	2044492	1557	
1309	638051	1626	
1653	669090	4508	
1717	2031179	1717	
1462	575493	1572	
1759	632415	1668	
1274	683376	4597	
1711	2003850	2020	
1765	544422	1801	
1535	574943	1388	
1183	663400	1964	
1243	642482	4603	
1733	1989919	1610	
1389	546943	1837	
1676	614374	1360	
1176	726061	4241	
1553	2147022	1329	
1390	587053	1237	
1119	589911	1527	
1191	610222	4380	
1587	2056671	1432	
1231	653575	1274	
1091	653672	1206	
1174	665399	4167	
1624	2006707	1499	
1351	692356	1242	
1149	585486	1344	
1243	544812	3966	
1656	2053433	1976	
2268	655589	1440	
1308	580129	1180	
1176	723670	4183	
1591	1883449	1811	
2057	567641	1426	
1207	606262	1316	
1147	584286	4210	
1677	1873513	1495	
1376	733759	1317	
1183	614751	1376	
1255	548308	4161	
1667	1816142	1465	
1373	820439	2337	
1638	698829	2032	
1675	627806	5222	
1749	1997635	1695	
1349	713869	1496	
1160	561920	1476	
1218	617333	22546	
1580	2264833	1579	
1253	599791	1448	
1184	665268	2138	
1520	737999	5429	
1816	2103059	1813	
1396	605592	1716	
1157	604111	1578	
1177	592434	4351	
1564	1995177	1846	
1323	619104	1636	
1233	638318	1420	
1253	535463	4600	
1582	1914819	2229	
1801	588664	1489	
1289	553408	1472	
1220	563549	1691	
1180	617250	5063	
1735	2123361	1931	
1549	708227	2180	
1826	688038	4914	
1706	1979501	1860	
1418	745898	1798	
1235	609149	1377	
1223	650085	5040	
1704	2065686	2229	
1985	643758	1694	
1459	682031	1474	
1242	746486	4557	
1663	1815780	1853	
1686	647981	1831	
1335	692175	1491	
1392	714161	4580	
1700	2048010	1560	
1505	725811	2000	
1666	567566	1696	
1360	570488	4895	
1906	1874159	1687	
1395	577169	2057	
1664	696693	1978	
1504	576825	1584	
1796	589834	5504	
1856	1922485	2040	
1491	692401	1758	
1279	684076	1983	
1548	630202	6115	
1964	2172626	1795	
1366	678427	1529	
1248	732126	5437	
1830	5798391	8857	
2125	2138122	5704	
1938	2210017	2074	
1824	711311	1526	
1287	656980	2158	
1682	717513	5824	
1867	2090766	1975	
1389	678527	1677	
1317	805169	5169	
1811	1957965	1594	
1462	573711	1342	
1205	621955	1459	
1287	543900	1343	
1214	563060	4494	
1714	1957483	2271	
2006	625818	1654	
1302	714211	1929	
1770	651733	4841	
1740	1871428	1885	
1543	614470	1417	
1222	604240	1695	
2043	657091	4584	
1654	2020979	2015	
1988	559430	1477	
1380	585669	1520	
1678	636093	4637	
1674	1944713	1809	
1483	646036	1460	
1229	661752	1446	
1283	561640	4597	
1704	1988628	2225	
2187	569241	1631	
1324	615557	1546	
1301	634983	1511	
1283	673605	4609	
1734	1933356	1831	
1580	646160	1567	
1304	719681	1495	
1242	672490	5779	
1772	2062008	1761	
1443	653602	1785	
1906	646635	4595	
1689	1885317	1523	
1297	800484	1695	
1295	639993	1268	
1211	631219	4475	
1656	1898889	1669	
1563	667769	1518	
1198	642557	1791	
1253	650115	1374	
1250	759681	6242	
1697	1960054	2433	
2191	735654	1540	
1228	671735	4754	
1726	2196585	1908	
1746	670602	1972	
1680	705969	1383	
1233	701009	4703	
1619	2315419	1805	
1493	675815	1677	
1828	709830	13217	
2078	2002499	1889	
1423	766115	1940	
1357	665580	1609	
1267	718531	5942	
2000	1989737	2071	
1636	605213	1719	
1343	594953	1361	
1200	684759	4817	
1657	1710733	1531	
1281	645207	1398	
1199	657101	1547	
1246	643577	4375	
1649	2069902	1599	
1238	634445	1480	
1287	705804	1407	
1203	550680	4608	
1645	1801913	1478	
4457	560459	1240	
1171	575053	1350	
1217	635014	1369	
1220	672248	4159	
1652	2019630	1551	
1436	629236	1314	
1170	600866	1494	
1249	631536	5854	
1931	1900703	2338	
1802	566298	1625	
1288	535850	1327	
1228	603256	6692	
1631	2033287	2033	
1731	655740	1608	
1271	644347	1260	
1127	709727	4575	
1629	2026539	1685	
1339	644792	1249	
1153	578699	1437	
1225	617099	4680	
1989	1918933	2234	
1569	651633	1660	
1346	589943	1408	
1300	632804	1303	
1161	658620	4697	
1652	1844006	1578	
1424	534834	1362	
1183	642461	1446	
1254	599797	5056	
1703	1730576	1646	
1376	639103	1566	
1248	576999	1274	
1178	635132	1483	
1250	591222	4566	
1654	1916088	2057	
1763	605757	1551	
1328	566130	2015	
1862	660978	5648	
2189	2001483	1942	
1796	626494	1506	
1231	637843	2195	
1380	639729	4880	
1724	1950456	1762	
1515	526025	1256	
1020	493530	1646	
1137	581232	1306	
1106	554448	4377	
1522	1799103	1666	
1300	543660	1651	
1204	548401	1126	
1149	548471	4162	
1525	1865336	1700	
1342	662085	1171	
1058	555872	1394	
1134	582924	1347	
1048	704716	4280	
1474	1905274	2099	
1680	584498	1666	
1163	608625	2025	
1456	566788	4940	
1877	1970287	2051	
1748	655240	2110	
1601	657361	2085	
1470	686754	5111	
1749	2017659	1751	
1349	621789	1301	
1138	624463	1258	
1008	844828	4898	
1638	2036768	1380	
1232	607343	1424	
1162	621855	1371	
1122	603017	4486	
1706	1904306	1787	
1349	589287	1475	
1165	580591	1195	
1071	535940	4164	
1561	1827336	1550	
1240	589231	1451	
1183	596699	1257	
1049	614276	1422	
1154	620090	4094	
1523	1868035	1443	
1312	620868	1285	
1066	587465	1337	
1169	691122	4215	
1560	1789143	1538	
1237	571197	1182	
1070	557985	1337	
1054	565600	1946	
1602	579802	4163	
1574	2094391	2393	
1649	582009	1977	
1556	637530	1439	
1160	662547	4329	
1640	1934921	1574	
1365	600247	1428	
4637	577076	1397	
1100	579718	5262	
1623	1909467	2341	
1734	712826	1854	
1304	638738	1466	
1038	606648	4125	
1496	2012681	1720	
1364	601750	1400	
1067	628201	1329	
1098	612630	2176	
1572	679767	4792	
1546	1945428	1856	
1222	573517	1531	
1066	633479	1594	
1087	589157	4334	
1495	2116048	1672	
1252	699874	1313	
1109	631641	1379	
1128	757782	5394	
2220	1800563	1730	
1311	741440	1630	
1171	716750	27112	
1617	2021377	1651	
1244	668731	1609	
1194	675997	1449	
1121	615665	4097	
1538	2009831	2046	
1691	603644	1871	
1324	616917	1426	
1148	583807	1619	
1107	587886	4558	
1572	1944733	1679	
1366	600011	1766	
1171	637867	1582	
1163	602459	5573	
1899	1918258	2389	
1936	726482	1678	
1217	598131	1131	
1035	646049	4445	
1536	2100175	1928	
1435	697666	1566	
1179	568285	1676	
1120	721532	3912	
1448	2296524	2061	
1571	646785	1858	
1253	622727	4515	
1577	1892962	2055	
1527	579928	1427	
1077	771342	1891	
1365	629463	4442	
1464	2047951	3652	
3699	692396	1737	
1294	729925	1309	
1149	611640	4244	
1544	2132864	2266	
2294	702672	2163	
1802	719512	1584	
1275	736233	5237	
2629	2197837	2381	
2426	760685	2037	
1625	717276	5563	
1760	2217312	2123	
1739	843460	2195	
1500	829432	6375	
2447	2165250	2260	
2512	653005	1548	
1191	667259	1558	
1230	615275	4628	
1643	2052714	1840	
1246	744810	1996	
1644	720959	1660	
1262	657150	4952	
1732	2064696	2151	
1586	774659	1555	
1238	720587	4603	
1706	1970660	2217	
1591	697422	1520	
1249	590667	1207	
1057	670900	4522	
1677	2209259	2092	
1576	667420	1560	
1292	577876	1325	
1238	642702	4554	
1695	2202466	1470	
1509	749025	2137	
1457	845262	5065	
1744	1971960	1920	
1491	669074	2006	
1677	637395	2100	
1439	640754	5266	
1598	2313577	2059	
1622	725444	1502	
1221	680430	1633	
1206	568002	5623	
1904	2174856	2004	
1371	701158	1807	
1223	666746	4454	
1725	2125473	1502	
1305	609245	1321	
1214	640687	1403	
1159	609403	4454	
1565	2038657	1591	
1166	685730	1537	
1333	574162	1429	
1455	1065742	6260	
1862	2179535	1740	
1264	658723	1356	
1262	653629	5887	
2027	1883032	2150	
1561	617927	1532	
1272	550539	1284	
1128	573628	1245	
1169	612583	4140	
1586	1932680	1554	
1221	603008	1286	
1240	653646	1262	
1166	577295	4243	
1609	2005349	1563	
1267	645675	1312	
1149	694629	1298	
1114	577685	4322	
1596	1989257	2553	
2255	581176	1701	
1266	558957	1309	
1170	616765	5094	
1692	1936084	1889	
1400	660170	1639	
1150	616156	1577	
1098	561805	1676	
1226	551143	4118	
1588	1828434	1941	
1463	658691	1637	
1310	637017	1997	
1432	720537	5386	
1898	1824805	1620	
1395	580517	1591	
1235	574753	1340	
1149	563479	1327	
1206	556065	4861	
2078	1877599	1414	
1336	709254	1282	
1205	594912	1345	
1528	647456	3897	
1574	1976506	1407	
1185	672735	1160	
1112	687208	1199	
1151	665786	4137	
1671	1914345	1398	
1457	667646	1763	
1677	639021	1255	
1231	654309	4271	
1571	1994994	1480	
1180	642327	1227	
1120	681696	1389	
1158	584947	4747	
1577	2259876	1423	
1206	570851	1585	
1105	707762	1371	
22147	592848	4133	
1613	1955888	1691	
2640	591315	1564	
1165	672197	4235	
1553	1886161	1634	
1255	620578	1439	
1164	677129	1760	
1644	767117	4257	
1586	2103154	2449	
1719	699296	1651	
1244	685490	4251	
1780	1954460	1925	
1390	661192	1480	
1267	693314	1740	
1173	694312	4283	
1631	1994345	2080	
2109	595949	1643	
1763	573467	1680	
1200	594123	1564	
1260	696725	5189	
2120	1964702	1746	
1406	655821	1666	
1762	605427	1340	
1140	606534	4278	
1592	1998311	2075	
2251	800656	2041	
2025	655429	5180	
2195	2053375	2126	
2145	705826	1940	
2240	620998	1533	
1241	640503	5004	
1739	2006159	2075	
2212	618030	1805	
1271	602413	1643	
1172	617788	4162	
1591	1921099	2224	
2212	650727	1491	
1198	737133	1733	
1977	710970	4425	
1634	2115602	2223	
1356	645050	1906	
1851	607357	1727	
1206	645840	4652	
1640	2006230	1882	
2160	678181	1729	
1910	609308	1643	
1805	590820	4266	
1708	1884753	1718	
1258	528369	1449	
1227	682136	1744	
1251	561877	1458	
1219	534303	4288	
1817	1973108	1834	
2311	637667	2074	
2092	702042	1477	
1151	580773	4405	
1665	1856659	2068	
1456	644731	1592	
1245	694882	2300	
1362	589189	4591	
1792	1870939	1691	
1455	598569	1619	
1213	679919	1493	
1195	604190	3947	
1582	2060168	2262	
2184	700897	1946	
1814	626410	1549	
1286	600496	4594	
1659	1951046	1832	
1332	734374	1603	
1329	634397	1440	
1198	707282	4538	
1725	2198086	2381	
1415	740558	1685	
1220	694828	2100	
1905	656876	4427	
1672	2234996	1769	
2298	641753	1928	
1737	809045	5628	
1781	2489632	2308	
2262	777020	1924	
1295	597658	5208	
2520	2712596	2291	
1442	762828	1671	
1314	780731	4514	
1627	2192339	2280	
2049	717678	2036	
1987	742601	4699	
1703	2301286	2231	
2269	727092	1589	
1185	739637	5329	
1795	2786660	2026	
2089	672975	1723	
1254	635209	5075	
1712	2142391	2020	
2157	671565	1678	
1329	752494	1547	
1240	685383	4332	
1588	2223086	2120	
2066	730423	1708	
1263	659087	4177	
1691	2386134	2255	
2134	710592	1457	
1197	620992	1340	
1521	608311	4430	
1593	2189647	2099	
2076	778059	1577	
1205	692912	4293	
1614	2055731	2272	
2237	701097	1471	
1242	675932	1341	
1088	675786	4701	
1671	2316364	2149	
2321	811617	1580	
1249	611734	5594	
2800	2051428	2027	
2161	581485	1354	
1283	616990	1404	
1197	638693	5495	
2686	2259339	1847	
1341	667715	1675	
1257	618077	1323	
1149	734674	4728	
1602	2170219	2146	
2158	666687	1492	
1363	567751	1372	
1277	657654	5636	
2502	2001801	2097	
1889	663660	1979	
1674	682798	5560	
2412	2033529	2275	
1864	683823	2065	
1937	668396	2137	
1907	710270	5725	
2940	2214799	2240	
1989	653456	1785	
1373	705882	2156	
1955	671959	5962	
2506	1978779	2346	
1885	683111	2106	
1858	619447	2000	
1848	667589	5661	
2355	2028704	2406	
1715	687633	1930	
1394	634639	2097	
1957	553492	5528	
2489	1946072	2122	
1620	650395	1843	
1794	682919	1820	
1783	653890	5049	
2222	2087671	2088	
1893	756154	2062	
1752	732070	5397	
2402	1978890	2206	
1805	624979	2082	
1873	737952	1819	
2008	644469	6098	
2622	2558433	2217	
1880	652846	2124	
1760	748324	5562	
2576	1989875	2078	
1880	572306	1912	
1821	611323	1955	
1780	705295	5451	
2557	2119130	2188	
1819	689620	2188	
1875	761730	2173	
1827	679028	5689	
