Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 10000 loops : 1000
WRITE	FSYNC	READ
304421	101849	2793	
289055	81187	2655	
265817	76796	2587	
427530	74301	3302	
316460	79408	2750	
347120	116755	2698	
304948	91876	2651	
325746	88202	3257	
272277	81169	2715	
325575	78624	3149	
379803	83727	3149	
333600	122811	4975	
316086	82997	3004	
293103	116636	3320	
329822	86157	2632	
300798	156222	2570	
382535	119872	2773	
238443	111182	2738	
298969	108021	3578	
305350	78818	3270	
285759	72964	2740	
237982	78008	2709	
208819	86909	6029	
287366	81409	2646	
234985	88058	2490	
317552	182259	3912	
371984	149080	3343	
364529	136953	2786	
248234	75829	2666	
364811	71874	3154	
302155	95988	3260	
261028	80125	2600	
232204	108340	2629	
299242	125167	2762	
347234	80646	2923	
289949	223827	2929	
261953	96782	3455	
317658	118540	3200	
332836	66538	2809	
252075	101247	2787	
228911	71320	2523	
241551	72027	2521	
229111	155704	2483	
355006	129435	3225	
403720	72805	3276	
301217	80670	3316	
266355	82155	2966	
495085	74073	3322	
355382	74427	2643	
257803	107221	2722	
314559	143669	3645	
411840	80659	2839	
295387	88356	3042	
349317	106742	2923	
272463	104607	2661	
282573	103972	2880	
334374	80466	3094	
229254	74562	2689	
220542	70331	2543	
225165	63548	2489	
274509	80640	2606	
247910	72829	2700	
262106	74700	2582	
223246	72438	2473	
250358	72592	3241	
218633	69851	2657	
234480	64317	2734	
304032	73420	2532	
330426	93443	2635	
347393	99357	2803	
274286	71841	2680	
253248	71929	2689	
232680	83412	2736	
250181	73102	2533	
293693	118140	2722	
378251	106237	2611	
377206	100484	3240	
383841	84320	3262	
294546	70256	2722	
367443	69735	3065	
334305	83141	3325	
280876	73376	2746	
401243	105578	2660	
347100	147176	28227	
377337	76126	3279	
230462	70577	2742	
224028	72440	2533	
262479	72336	2529	
358138	81195	4125	
293365	112393	2947	
296577	77871	2823	
425824	122280	2806	
302863	100492	2660	
415479	116171	2711	
259228	90001	4113	
257335	79405	2871	
308222	96242	2796	
436571	134234	4268	
331055	98531	3017	
317979	82434	3178	
292231	114731	2560	
471994	102046	3840	
340383	107220	2664	
468062	152426	3518	
364209	112006	3771	
266203	79015	2626	
249389	161249	3257	
288228	76780	2767	
303743	72872	2540	
228475	71518	2579	
232277	71154	2460	
245687	60366	2379	
230264	69839	2406	
448377	77500	3514	
301480	81779	3128	
242019	72095	2795	
443060	81242	3252	
256765	74686	2852	
251825	73460	2925	
251525	79849	2759	
217225	70007	2610	
219021	130902	3225	
309667	98093	2723	
275106	95142	2483	
236528	110135	2554	
277610	95633	2620	
225446	65305	2621	
267504	79740	3246	
242654	77288	2635	
278093	81968	2548	
220354	71723	2491	
317467	150160	3690	
407401	92789	3595	
363254	75186	2852	
376991	71738	3465	
458307	72857	3125	
333511	70192	2598	
258268	71623	2512	
244106	84755	2675	
441834	73311	3332	
348206	74167	3370	
280739	77807	3005	
246123	74485	2579	
260375	89736	3045	
312957	79281	2955	
269189	124191	2723	
257880	71580	2615	
253952	74773	2840	
229673	70322	3292	
339953	90958	3366	
302735	89577	2897	
327084	164505	4026	
304165	115635	2779	
308828	80032	2617	
388060	80409	3412	
247389	70594	2751	
296809	79243	2692	
233655	76911	2572	
336049	106420	2605	
257228	94132	2645	
301743	75826	2637	
251133	80930	2631	
247260	77123	2537	
250848	64316	2591	
317482	127520	3410	
289562	93862	2627	
282976	75486	2591	
235271	78165	2594	
301749	86931	2644	
310637	83459	2684	
248908	76586	2659	
275767	71493	2603	
216877	83320	2555	
264663	72829	2660	
271667	134747	2683	
236789	70293	2478	
223351	75519	2638	
324480	102057	2843	
320240	110498	2694	
324475	113974	2591	
233549	104011	2569	
271964	71487	2615	
267503	65915	2520	
328843	75236	2567	
265651	94451	3813	
404021	79290	2936	
342360	75846	2666	
323640	74814	2669	
214842	63540	2829	
272660	79531	3330	
309691	71640	3465	
294029	74100	2809	
238202	75603	2738	
303275	86827	3043	
249456	96731	2800	
229428	105673	3102	
386310	70837	3098	
253811	78144	2564	
290367	85637	3246	
364652	155163	3026	
352046	110807	2781	
308103	71583	2578	
390667	125806	3305	
322746	112594	3054	
382502	80891	3056	
405722	80163	3387	
217169	65003	2936	
239623	74268	2581	
230078	77278	2679	
251058	72231	2828	
227709	72020	2440	
248770	75150	2518	
262669	74805	2610	
250285	70572	2804	
421921	122848	2473	
332282	112384	2588	
337406	79229	2822	
