225278	209483	1303	
241872	233726	1346	
228064	248661	1803	
243867	249704	1413	
235448	254685	1362	
215018	255597	1382	
213719	229666	1440	
226959	230055	1267	
201568	216998	1337	
251562	222595	1374	
184113	182940	1376	
172743	195886	1367	
220852	177153	1261	
169004	166751	1231	
176422	184373	1234	
165296	172638	1231	
147913	156699	1226	
278985	200345	1483	
244668	194968	1682	
173634	201557	1327	
179607	175534	1214	
172823	328986	1153	
281716	242011	1330	
238991	197026	1427	
206883	197689	1343	
204006	196432	1331	
198592	237709	1333	
207444	192266	1325	
198176	260167	1237	
217497	230535	1294	
210008	278250	1429	
216176	235350	1309	
276249	207747	1340	
203520	208638	1347	
242022	222233	1689	
193850	232208	1304	
196682	201649	1404	
196512	207758	1310	
198860	225464	1215	
198223	181889	1290	
176800	199273	1318	
198792	220685	1317	
206442	184993	1310	
202506	188293	1259	
204390	207818	1394	
199806	212085	1291	
179385	209648	1362	
228059	209439	1312	
202911	201026	1266	
298038	254383	1418	
210889	229271	1312	
216629	209026	1235	
197076	196216	1274	
204322	206826	1416	
347109	239234	1415	
233667	212058	1426	
203369	203811	1351	
197837	216476	1296	
218074	231361	1295	
240771	219934	1268	
206386	201386	1296	
202661	199667	1342	
218264	207768	1362	
302006	220964	1371	
259409	192586	1418	
213264	201030	1309	
201843	206646	1300	
219989	217799	1295	
251405	244627	1373	
213380	254006	1312	
229640	294142	1175	
229808	246185	1364	
222756	217592	1372	
233273	229788	1329	
232311	318279	1191	
272782	288544	1369	
266769	210827	1393	
209033	230203	1344	
233762	219008	1299	
210202	235163	1273	
233288	248286	1357	
281349	242682	1409	
207540	197990	1363	
192973	245514	1408	
233975	219226	1326	
221645	211449	1302	
200895	238814	1349	
202780	207577	1298	
199085	279153	1242	
224107	229270	1336	
211035	230424	1278	
219889	244055	1318	
230990	234778	1470	
201372	228298	1286	
202052	204122	1354	
220816	240060	1376	
224525	193951	1264	
239700	404472	1628	
207142	201246	1256	
230221	252722	1478	
194551	210242	1263	
200362	225640	1247	
196262	203744	1373	
278113	271259	1442	
236421	239260	1337	
244799	195779	1289	
238238	490904	1329	
226351	263168	1298	
233902	229154	1235	
204698	233084	1362	
226029	275549	1422	
247986	212185	1483	
236888	284734	1125	
219262	208674	1340	
208567	193838	1411	
249260	228282	1327	
231971	200000	1275	
204088	204502	1214	
182967	195169	1230	
184317	340781	1192	
267560	234269	1306	
264350	251780	1395	
221586	218450	1361	
241029	320394	1334	
317240	262915	1370	
213311	205840	1358	
215153	205387	1312	
166673	232249	1356	
191322	157783	1315	
228486	191187	1269	
153702	152817	1269	
148175	150276	1294	
145875	167563	1197	
145003	139574	1256	
136978	205265	1224	
170263	209506	1228	
139672	171706	1309	
279805	244004	1498	
219008	212731	1260	
180343	198907	1277	
157736	172554	1172	
181114	280225	1249	
214921	194810	1334	
281261	276846	1149	
236699	208269	1324	
179884	203903	1336	
234702	220637	1418	
209506	211341	1334	
241623	191091	1275	
174110	214066	1309	
196032	284943	1242	
303137	248243	1403	
202919	218528	1301	
165442	176285	1256	
263740	230348	1363	
217437	208342	1212	
198963	196098	1282	
171483	172359	1258	
139991	149955	1239	
191106	187283	1215	
149225	195478	1145	
189080	192777	1196	
167145	177641	1218	
223089	222110	1268	
157953	197760	1260	
165923	152113	1182	
157864	175635	1257	
204522	188898	1200	
158579	174422	1143	
164526	323004	1175	
232909	1532522	1565	
237356	229664	1328	
213541	247527	1279	
177059	259891	1420	
187941	317382	1237	
228111	238835	1443	
219524	230883	1380	
167969	177769	1200	
358371	220415	1397	
224021	195768	1182	
1060561	240147	1535	
196117	209087	1537	
169761	204431	1215	
194589	186983	1296	
242758	175554	1267	
169232	177515	1323	
170725	225342	1288	
214999	245840	1389	
208344	181360	1352	
203626	231217	1236	
175000	169449	1137	
210546	159539	1290	
151902	227853	1344	
285385	224366	1378	
191309	196306	1369	
191674	167922	1302	
147833	154226	1298	
155814	167050	1310	
198497	163582	1306	
174849	151600	1213	
234395	221923	1309	
187561	224523	1347	
164930	176361	1291	
175191	156186	1177	
171902	195478	1228	
191622	207555	1278	
164303	161273	1203	
150686	143645	1154	
284573	259364	1351	
258597	201542	1342	
279958	272018	1421	
236644	240698	1454	
204473	190046	1303	
200910	193315	1313	
238071	183649	1380	
165766	213030	1300	
189954	172927	1295	
149625	159043	1220	
157542	193325	1205	
162382	184469	1262	
177272	178312	1208	
294752	242494	1484	
217211	203730	1285	
199024	217863	1337	
211959	180139	1186	
170253	266714	1353	
191765	197206	1245	
197917	191211	1248	
164301	190322	1314	
220947	197300	1287	
151892	199160	1167	
195971	236831	1231	
172109	164187	1205	
165628	178035	1144	
170769	172950	1190	
242880	273730	1184	
220542	201053	1394	
238047	187985	1327	
234009	167662	1267	
168798	162313	1196	
191312	172769	1184	
146885	184117	1271	
155582	166620	1240	
174962	197677	1209	
149251	181182	1288	
208817	157517	1213	
145040	149305	1206	
165697	170076	1350	
142260	154632	1320	
147254	139148	1176	
150586	146097	1322	
192480	195571	25179	
180303	283387	1185	
265625	229265	1338	
240253	279143	1439	
216142	193531	1281	
173778	185911	1316	
191443	250157	1311	
207284	327522	1248	
237104	191419	1431	
190360	235142	1344	
283472	221927	1346	
193152	252705	1346	
185846	174955	1220	
259348	170078	1267	
173221	160858	1287	
262855	206416	1274	
211517	218099	1275	
167917	277925	1163	
268074	251742	1380	
216271	296642	1188	
299950	216340	1351	
223924	198795	1256	
231492	182130	1309	
154343	193495	1269	
163967	160636	1413	
172574	165381	1295	
152777	160606	1092	
224310	163632	1346	
135633	174306	1275	
185911	206309	1142	
154861	139220	1174	
132404	154497	1197	
169597	160330	1228	
139114	191697	1230	
178685	173113	1289	
209019	215970	1251	
171310	165927	1188	
162729	277101	1142	
278242	226890	1385	
224621	315946	1125	
216128	258691	1382	
225095	214374	1342	
185681	199716	1347	
284418	206678	1417	
277788	237487	1292	
167540	188436	1314	
175980	263987	1309	
191135	173118	1229	
189069	229546	1246	
163548	188024	1222	
281421	210462	1310	
247687	225629	1340	
305024	231638	1408	
252010	257773	1362	
176938	213887	1302	
247577	290409	1133	
246088	217608	1298	
213106	190640	1317	
266687	271540	1156	
223613	188810	1370	
223277	198617	1377	
165674	165888	1228	
250088	197391	1319	
190085	144168	1168	
147610	191797	1401	
182518	175765	1260	
172431	228911	1184	
180986	175600	1160	
162943	276428	1226	
270861	255539	1388	
267592	199540	1391	
265259	221776	1346	
239833	211673	1283	
239282	191232	1412	
179963	193034	1316	
264159	177504	1302	
221895	204049	1260	
225539	185022	1309	
179540	265673	1288	
233372	212740	1293	
297126	310606	1146	
275860	282079	1136	
211123	191954	1349	
192150	330578	1200	
259371	201016	1322	
188963	242142	1263	
193380	169268	1288	
164038	156913	1190	
153665	145248	1232	
271783	208488	1262	
227575	202285	1267	
175445	193347	1464	
190494	182424	1246	
154740	232322	1297	
181603	205840	1249	
145840	173865	1220	
166103	158547	1239	
157422	149420	1306	
170950	155793	1287	
193873	158303	1137	
148551	152176	1222	
146754	176112	1218	
253919	211870	1318	
258039	290189	1229	
243174	231920	1310	
225322	211816	1326	
253740	204217	1263	
172734	285407	1187	
258817	270995	1348	
250674	203300	1338	
262247	232990	1383	
198558	183704	1305	
176669	282890	1234	
232168	208178	1237	
233645	254250	1347	
221476	163580	1305	
178326	171211	1392	
186627	168244	1255	
275362	216036	1426	
231809	217631	1319	
193658	190425	1265	
163964	240258	1255	
204268	207742	1194	
172014	168422	1173	
277373	236097	1321	
207149	194722	1300	
185829	179207	1310	
173720	196767	1212	
234521	194138	1247	
164946	205136	1225	
168065	180383	1238	
158999	178010	1204	
184330	207764	1296	
233849	214790	1321	
159703	173280	1138	
143602	183799	1228	
158308	147489	1200	
177337	294893	1214	
246447	197590	1284	
193347	180694	1216	
171025	180365	1191	
149828	158863	1259	
242760	281369	1171	
210508	208494	1272	
211925	199663	1296	
178272	161643	1182	
154414	291404	1218	
239477	234490	1300	
303602	233096	1361	
221280	203633	1287	
166382	190989	1289	
175046	187068	1200	
194907	172282	1280	
167170	185986	1223	
230263	176989	1313	
163732	179768	1244	
178395	186840	1337	
192262	149420	1335	
150756	179201	1328	
175755	155500	1156	
149073	170406	1176	
206480	181925	1212	
145975	161100	1111	
231249	178586	1198	
185892	205524	1351	
164420	167311	1386	
164034	174909	1327	
196123	157348	1248	
154402	168157	1318	
178980	154109	1283	
156249	160304	1266	
156387	163750	1359	
186565	194606	1255	
202027	162468	1233	
186642	191498	1320	
388758	205626	1398	
211201	219762	1305	
331535	216916	1439	
253588	202160	1406	
185378	167323	1331	
173879	172971	1301	
166674	185358	1253	
165803	243962	1340	
408673	233907	1397	
243716	183457	1316	
165771	4215504	1592	
231312	205957	1414	
210610	212120	1321	
259044	186648	1286	
178320	167793	1227	
336885	278851	1485	
234500	201544	1357	
204227	252046	1288	
195984	222716	1239	
197771	178610	1266	
290120	238548	1356	
245411	227905	1427	
254740	177786	1289	
179563	175212	1162	
202128	208751	1383	
185233	172634	1255	
150963	190734	1258	
233017	175570	1189	
230217	172630	1371	
172871	167499	1202	
165383	173878	1200	
198542	177334	1349	
151199	149567	1296	
202248	188509	1272	
187642	228504	1347	
156284	152856	1259	
159314	201810	1238	
175993	219445	1272	
147712	160355	1196	
164071	156010	1173	
292317	186765	1298	
217081	191971	1443	
192345	202589	1318	
174690	215981	1316	
183682	202102	1247	
182885	168201	1270	
169336	178321	1294	
153076	175414	1216	
160666	157090	1251	
291258	216335	1391	
236634	253235	1374	
185193	1569769	1566	
289916	309391	1386	
268846	261302	1414	
339879	277336	1420	
276926	216123	1274	
210479	190135	1293	
181247	192540	1186	
169426	189942	1493	
241433	183206	1306	
299847	431504	1518	
291381	299634	1449	
215805	224894	1328	
213212	180429	1235	
172932	179837	1226	
196804	192654	1238	
198336	273073	1237	
291242	246055	1360	
271203	227858	1309	
180861	272260	1196	
292322	246629	1384	
185760	244155	1267	
191879	193595	1259	
231924	192888	1272	
206653	239606	1308	
189064	214911	1155	
230151	168405	1187	
168556	155640	1240	
296839	284473	1182	
228047	250467	1366	
246365	206963	1313	
189052	176671	1286	
199796	185073	1175	
194881	179435	1267	
211549	249435	1272	
186261	226829	1231	
183731	401307	1252	
288007	235559	1505	
236846	207373	1438	
183915	275517	1220	
212009	376666	1186	
266568	228397	1404	
194203	202389	1426	
165709	169573	1273	
187233	311489	1231	
232647	201604	1275	
265752	308365	1172	
256768	204557	1310	
216181	196130	1269	
172278	178519	1246	
165504	177355	1224	
170112	183586	1187	
250379	185131	1249	
156882	152994	1425	
204224	198072	1175	
156158	277142	1134	
214634	226901	1336	
283445	253234	1516	
187688	196406	1298	
240075	174086	1261	
223198	186829	1190	
231087	191354	1267	
289416	290526	1165	
217617	250516	1338	
181534	208000	1196	
160680	250636	1383	
202325	214781	1250	
179642	214439	1278	
158035	183370	1199	
264810	271506	1410	
196500	379648	1217	
222634	228487	1351	
181199	179816	1403	
194222	176847	1303	
184556	167078	1264	
228096	203326	1383	
147681	238094	1260	
180996	162353	1197	
170853	199340	1284	
217000	191088	1257	
217941	163346	1278	
170364	193978	1275	
213280	165830	1186	
176005	168829	1177	
206915	179312	1246	
206440	158494	1167	
156036	176254	1200	
203582	180283	1216	
180500	153302	1175	
179602	174042	1159	
155370	164540	1207	
195709	167988	1237	
188376	174488	1159	
177773	208235	1236	
193550	157309	1163	
153968	149348	1235	
178794	206867	1144	
245844	239149	1320	
183413	186939	1180	
181733	278557	1352	
209511	326045	1612	
236161	188507	1285	
183081	196388	1331	
167744	191552	1276	
186252	157862	1157	
171767	153609	1236	
158464	162018	1286	
154959	170643	1235	
176215	177131	1192	
268868	290326	1088	
218763	195370	1297	
192351	225023	1300	
182091	150800	1264	
143276	190029	1252	
300896	216389	1258	
227558	196595	1342	
179437	165634	1145	
192794	242361	1270	
182296	195220	1186	
290713	260108	1298	
228335	254074	1271	
179713	186571	1240	
158800	190502	1383	
171665	181155	1284	
168541	179140	1262	
234898	216221	1337	
181540	191415	1232	
195071	167648	1351	
281428	322583	1130	
243802	243034	1297	
254370	197109	1270	
170062	241500	1270	
189984	287265	1308	
282677	236957	1337	
240578	281574	1340	
223309	232421	1292	
233169	203810	1352	
327407	250140	1493	
298627	281091	1184	
279816	238980	1316	
299526	299642	1478	
225946	224702	1251	
217288	231722	1340	
241343	189531	1308	
226915	201473	1234	
238968	192819	1255	
215963	175375	1176	
210423	155471	1312	
212787	185240	1257	
165367	224709	1255	
177638	182589	1272	
183755	180369	1188	
200939	176593	1277	
178907	213595	1195	
198648	188839	1231	
190077	233003	1335	
225479	222837	1273	
258897	195973	1202	
182108	223253	1312	
173836	171028	1258	
148628	154130	1194	
177371	154568	1331	
164134	158901	1227	
162560	195656	1260	
203085	149480	1302	
172000	213888	1185	
162062	169717	1202	
166782	167426	1282	
184227	188246	1260	
175898	161537	1215	
140678	167926	1230	
185156	216509	1302	
161807	197653	1272	
237595	206816	1199	
145398	170893	1188	
186945	210053	1240	
224315	182803	1225	
194806	175025	1302	
155099	223530	1255	
231927	294033	1209	
211594	289685	1152	
267677	214674	1369	
221228	260485	1456	
233787	242636	1328	
191858	183268	1285	
168362	240889	1311	
195971	216690	1168	
221591	175980	1209	
192771	188907	1150	
229334	189297	1268	
309633	220924	1424	
290676	248346	1375	
246786	222513	1291	
212611	233167	1288	
177685	367778	1140	
326325	253864	1386	
204433	240817	1269	
258800	209746	1355	
188835	174874	1289	
166892	179640	1200	
299331	236014	1346	
199002	186974	1332	
183353	181383	1225	
173517	169526	1234	
188980	187222	1382	
273389	209244	1349	
193784	217566	1279	
203494	180856	1372	
159546	198800	1208	
163112	153749	1306	
184817	167469	1288	
221072	154843	1268	
149952	161985	1192	
148216	162432	1264	
156917	145404	1112	
147149	169395	1114	
191898	155198	1155	
208928	149272	1350	
183866	149674	1267	
173696	208171	1182	
232524	197771	1242	
170686	190256	1200	
176255	191230	1211	
157109	189686	1382	
147133	152705	1209	
175802	177340	1186	
157400	186225	1192	
155760	173048	1193	
334454	213583	1461	
215011	186380	1316	
196564	166111	1237	
160737	187918	1234	
147184	145753	1278	
153586	177058	1294	
198217	237914	1331	
189466	169177	1294	
242900	194425	1270	
196078	230038	1342	
210998	194451	1369	
183722	161674	1200	
174611	194453	1488	
173727	142945	1257	
162327	153358	1373	
159020	170680	1254	
144343	139247	1277	
180088	187086	1291	
144283	175719	1321	
211300	182212	1290	
170297	175053	1198	
202829	162468	1298	
150865	187083	1284	
165292	152272	1201	
144095	156981	1157	
204842	157734	1213	
142607	182728	1157	
208734	163077	1284	
193276	160128	1227	
136767	150621	1236	
172909	158455	1212	
150438	149257	1220	
161697	160106	1199	
144826	145482	1337	
168347	177388	1206	
186572	156782	1293	
175978	171105	1262	
157582	148860	1307	
146030	155666	1358	
144810	168800	1200	
143625	160072	1274	
163268	161404	1238	
160285	162895	1209	
137851	178745	1222	
149371	149726	1215	
153400	142942	1264	
150834	197002	1248	
198888	168789	1287	
217123	150807	1283	
171356	184244	1186	
163491	181801	1260	
153668	174779	1409	
165700	143973	1194	
173651	146516	1259	
185928	146440	1243	
171581	172163	1217	
173845	208603	1174	
175269	154665	1146	
156286	185712	1406	
187045	159878	1209	
162287	162701	1214	
195209	190610	1178	
153997	192909	1220	
181023	167049	1202	
195703	150748	1274	
152737	145786	1198	
159192	167885	1211	
155783	160274	1286	
175340	157024	1289	
155164	164905	1171	
174100	150702	1251	
162454	191369	1322	
289064	294574	1243	
226592	184488	1352	
238237	205315	1369	
169240	241074	1270	
171184	188799	1258	
202170	247421	1280	
161650	181803	1176	
183346	161997	1195	
184826	160494	1269	
159739	150321	1243	
206980	175910	1280	
146220	167835	1337	
164313	144942	1206	
141348	204597	1181	
170512	163365	1240	
146649	169586	1213	
170181	170408	1312	
166798	150414	1240	
173272	180322	1168	
189739	154486	1262	
168920	178921	1200	
144534	140798	1080	
