Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v2/mtpt/zzzTemp.txt : len : 60000 loops : 1000
WRITE	FSYNC	READ
13702411	866329		
12360162	892058		
12900142	787290		
13853628	825663		
13635434	966233		
14320163	833200		
13289677	809238		
14163101	882177		
14092017	898229		
13888484	743520		
14249453	887562		
14726629	1062615		
13598670	902680		
14558146	869932		
13552247	1006888		
14352704	991015		
14109025	839294		
13546342	714336		
14387931	916756		
13430616	787227		
13342793	865656		
13786760	804516		
13378274	1041131		
14099356	822852		
13414213	945813		
13294781	792833		
13304337	979818		
13650528	876769		
13877318	793494		
13917726	986947		
14599726	788772		
12992538	889849		
13076897	833792		
13210970	778677		
13172166	834711		
13192748	760876		
13768482	779553		
17334533	855018		
13373821	808275		
14312075	913624		
13685190	929074		
14622650	846745		
13761985	954170		
26047985	777478		
21064056	1079384		
13816167	1738046		
17349099	917729		
14919143	868780		
14006719	779708		
13111195	741667		
12763514	854900		
15460340	1025549		
14306617	918254		
14330369	930725		
14186853	897465		
14300531	858122		
14318072	860532		
14363096	873252		
13636632	818663		
14249001	866474		
13437481	794882		
13658405	915982		
13820081	871115		
13452404	794845		
14318667	989057		
15322842	893237		
12972574	773237		
13658956	896663		
13480415	1024099		
14629710	873453		
13546139	827464		
13868844	877927		
13180782	986102		
13614115	947895		
14013628	822067		
13088899	982627		
13845301	824685		
13798069	956087		
13958250	844191		
15704448	831660		
13389512	779521		
13769234	1002091		
14255262	946934		
13780681	762012		
14598725	755944		
13246260	706139		
13510699	895711		
13484018	863699		
13492725	820352		
13927461	762006		
13635267	858301		
12781067	945942		
13934336	920241		
12642949	883276		
13745880	860348		
16323252	1116507		
14642636	813995		
15201213	782940		
13867406	885049		
14094838	874146		
19069575	799046		
14807339	942619		
15769370	866552		
13359107	891778		
14084130	1113683		
13745551	869389		
14180837	2022339		
13563823	779297		
14380814	852579		
13676687	832505		
13655681	1918936		
13126175	862023		
13426009	790379		
14081097	900258		
12878550	862015		
14089580	759263		
13181330	781040		
13800618	1064119		
14370630	900384		
13853171	1001436		
13371814	740212		
13777100	817028		
13937019	900891		
13519815	875613		
14079305	986941		
13544780	844149		
13415818	842766		
14110152	881894		
13220971	856648		
14596017	903473		
14567333	1003445		
15060596	856073		
13734507	734030		
14430853	883055		
15239453	857384		
13865647	1001869		
14324322	970669		
14346328	898051		
15314549	883310		
14730541	890029		
13497341	822154		
13926958	858733		
14015213	886025		
14288036	771613		
14347045	861349		
13668717	944087		
14140012	784703		
13771635	949114		
13240525	882225		
13027361	933221		
13983918	789544		
13764083	807906		
13416712	723504		
13492931	839672		
13894266	752051		
13364561	819169		
14172651	826980		
13264253	816375		
13340557	841233		
14370412	811989		
21530300	920194		
14798562	906884		
13576523	802566		
13847219	1031892		
13902712	862515		
13858841	937207		
14160615	831294		
14117201	907530		
14340672	856567		
14168605	935433		
14164217	909969		
13937121	978239		
13719896	804340		
13153487	775589		
12947540	1001187		
12634904	951348		
12624683	906718		
14726250	696854		
12930883	1119982		
13933600	811411		
12987152	945737		
13294169	1152750		
13524708	832276		
16643033	929929		
14141089	828407		
13703648	1045502		
14313053	1072765		
13351188	789213		
13653739	786015		
13686479	1165457		
13997909	741567		
13887159	898694		
12645859	827005		
13722146	896360		
13863273	724435		
14324730	946780		
13702437	793164		
14438710	822063		
14528705	880319		
14864876	771939		
14526410	940403		
13664785	746607		
13844211	840882		
14170779	720334		
14334376	743727		
14199965	808022		
13573290	841451		
13951358	853432		
13565657	863717		
14462685	957930		
13192851	857553		
12601432	846461		
13361120	791782		
13528611	802185		
13632536	785087		
13450483	943363		
13232729	816948		
13069480	900449		
14766122	887356		
14308980	885570		
13742458	966603		
15623586	850793		
15979500	875482		
13357990	868302		
13142315	817486		
13878045	946386		
13780194	888539		
13896732	904587		
14657172	903103		
15149936	834371		
14689862	911254		
14291369	891256		
13785637	894741		
13867456	802059		
13909238	891008		
13387055	782564		
13635950	865973		
14012299	892719		
13937171	874721		
14582791	892270		
14528948	845431		
14308936	908560		
13899651	870074		
14577458	960410		
14210746	735007		
13876957	817379		
14065573	812326		
13581272	791240		
13419654	963175		
14398643	892008		
14078504	831178		
