Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v2/mtpt/zzzTemp.txt : len : 100000 loops : 1000
WRITE	FSYNC	READ
22778816	945936		
25165365	874913		
21801446	1071020		
23048938	1033211		
21529979	780259		
21753650	771883		
21789222	932085		
21203893	790725		
21464210	698290		
20736491	721162		
27259839	1747153		
32801822	823834		
23477397	850040		
22875486	713314		
21362822	835913		
22729632	897385		
23292637	888969		
23135325	828939		
24421415	779500		
22787438	954654		
22515382	664042		
24210398	840626		
25257205	1055799		
22555508	778753		
23921213	877824		
36600351	967924		
24390287	945834		
40186992	980442		
32865912	801682		
22832311	819707		
23954294	1035220		
29984826	767660		
23616894	852677		
33098077	1136560		
25152049	757474		
24024141	915765		
23439119	957221		
22645188	843178		
22564291	885238		
22958165	767130		
24367240	814982		
25435558	817040		
22194835	933757		
23008008	726358		
23091255	774459		
23019798	764647		
21728922	762612		
22792653	818394		
23458066	813356		
23912448	868170		
23888606	714764		
24346616	893014		
24672924	946697		
45094966	784414		
23165403	872788		
22549094	796616		
24020625	799437		
21987740	712806		
22963194	958736		
23966956	909493		
23818921	865716		
21949764	932172		
23242200	829635		
22091229	812183		
22232688	727378		
21627808	771233		
23971121	941552		
21869558	841594		
21824083	801304		
21853424	906683		
21323598	753408		
22586864	883731		
22725960	976952		
24864915	773694		
22295788	840984		
22928919	908711		
22859325	790213		
23112479	759359		
23936431	805300		
22737429	875478		
23430091	869865		
23540389	1243512		
25012545	822948		
25726638	1262328		
24756447	1445713		
24546285	840826		
23376709	764925		
22910040	925639		
21466281	855608		
22531503	838209		
25693457	1092669		
22789283	937997		
21634854	967562		
23007036	796902		
23530997	873369		
27997313	947907		
38705936	829312		
22513843	1023368		
22699186	966088		
23148756	848695		
22577783	738572		
22144521	831004		
26311056	815860		
25766723	1208970		
23766043	974587		
23580292	804808		
23528227	781944		
24449881	859491		
25131880	768025		
23922837	910914		
23330732	941458		
21785543	753457		
24655467	14807144		
34124780	838921		
22266662	881957		
22629933	922387		
22525538	948092		
23403023	898614		
22841781	1033368		
22207799	843689		
23088764	753222		
22374448	736818		
23250918	786232		
23333555	823473		
21713541	834546		
22801537	941504		
23035743	883448		
22169263	884273		
23592509	797622		
24442475	995243		
22814601	881228		
25295017	948308		
22561525	857025		
21494172	914971		
21829427	815099		
21764444	898123		
21761547	896285		
21713777	783158		
21012299	837435		
26716117	831820		
22918170	821908		
27705531	891288		
23640218	948789		
22475148	930526		
22012824	868988		
25412527	977426		
22296441	746630		
22636495	912546		
24154277	825007		
22158417	1000548		
23278254	856721		
21966408	840168		
22822106	821373		
22752849	865464		
22991469	913423		
23504672	886733		
22255067	790074		
22503686	909742		
22663219	997553		
21937838	771667		
22329696	945327		
22130129	777433		
22164749	814915		
23365863	859024		
22484783	753683		
24206575	810667		
22848947	881005		
22020010	819300		
24112635	1026968		
46293458	776810		
22896501	1056128		
22739122	1033790		
23115821	788207		
24272287	836239		
23054018	795351		
26385215	1022239		
23776061	726308		
22362057	862353		
23380201	833329		
22195130	919914		
21840657	802726		
22513138	961717		
21880106	729870		
22673160	999468		
25227384	888527		
21779061	819883		
21592604	877945		
21681430	767945		
21658403	773035		
22390559	896666		
21299140	847625		
21074837	813058		
22729524	830058		
22241782	834769		
21454228	907857		
22027845	737759		
21370130	812309		
21140221	920445		
21075224	738826		
20781491	812474		
25943447	895898		
26035044	1043200		
22544102	809049		
22826870	817120		
21077245	1036873		
22416233	773392		
25759316	951769		
22199722	769263		
22225556	894447		
22728635	845305		
22166984	889633		
21965268	799101		
21617891	795751		
24002685	967707		
25167200	802263		
23907289	858437		
22934547	938557		
22612750	925314		
23958303	801745		
22574855	911596		
25251850	825888		
21774013	865980		
22111773	843359		
21609466	734135		
21666743	764818		
21680498	864060		
22067796	767029		
22388352	833809		
22060375	864029		
22760990	899563		
22557657	934746		
23817029	899980		
22176038	895411		
22104231	838210		
22293624	787784		
22992524	792510		
23682556	942830		
25251611	914042		
24365038	886110		
22929500	819555		
24466697	1362298		
24010713	803868		
22310463	882180		
25113679	14583296		
27619545	905071		
22226316	721763		
24562783	972142		
21633957	770743		
24088928	877834		
22897468	815102		
21565254	811967		
23746864	755024		
20418385	786895		
21729412	956879		
21002155	860315		
22444809	929452		
22531322	780791		
22625102	937287		
21650665	710489		
22665619	828111		
21226526	934370		
22362155	786297		
21771117	802771		
20575031	1396786		
21072594	714540		
22163380	976925		
21166945	778672		
21692744	855357		
21939340	833017		
22088442	990019		
23091321	806743		
21540228	896654		
22084268	1689532		
21486054	716165		
22061058	830751		
21753926	888136		
22585845	905098		
23087855	731737		
21850432	829139		
22134987	754313		
22608203	827209		
22064679	1756717		
22342473	786070		
21937637	824723		
22298859	797127		
21690912	858924		
22008804	786891		
21850510	828396		
21213742	824016		
22503837	873454		
21623213	792054		
21826220	867472		
23585865	816960		
23369310	1062361		
35368407	1015981		
25500176	862523		
24310085	960128		
22513159	786899		
21070614	809988		
22490687	802264		
22176682	870897		
22392497	806764		
21093587	706323		
22655334	889618		
20958362	815733		
21799979	896731		
21866081	912547		
23116596	906174		
20933183	905780		
21755035	834955		
21124471	853546		
22134916	918178		
23152622	766952		
37010594	885596		
21882733	909516		
21438254	759680		
22160328	867094		
22513937	823495		
22114192	779432		
