Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v2/mtpt/zzzTemp.txt : len : 20000 loops : 1000
WRITE	FSYNC	READ
4427521	878571		
4819113	878053		
4245741	957697		
4759857	858296		
4734618	924246		
4568874	837011		
4486106	858070		
4285675	721307		
4308087	843236		
4183710	880582		
4245250	900736		
4744256	809322		
4648282	845738		
4462289	817283		
4306459	817945		
4410273	954622		
4732474	755560		
4443524	766031		
4510215	759022		
5203090	935875		
4286387	774259		
4707757	920205		
4858004	832116		
4475832	766844		
4598005	861790		
4267264	748703		
4337983	794338		
4425171	861519		
4481050	810243		
4667098	849814		
4682213	870532		
4677221	844824		
4683989	932141		
4493418	813636		
4683916	952687		
4618102	3195871		
4140996	847742		
4365094	906465		
4685730	824510		
8764113	942697		
4808380	990652		
4830519	814606		
4594221	11558355		
5003774	848356		
4197160	880566		
5667940	773022		
4330953	865064		
4142893	843302		
4228467	940159		
4587838	715109		
4489924	1112109		
4591169	806841		
4267402	848556		
5033352	866194		
4377962	748375		
4389798	773050		
4614272	778440		
4810168	892626		
5579943	906287		
4516667	935445		
4618775	805451		
4588516	790713		
4301250	740280		
4743175	1016682		
4678214	882768		
4760032	969940		
5109307	964051		
5039733	885906		
4814252	862836		
7183627	816945		
6429519	1064168		
4577760	726353		
4564202	762609		
6349416	765142		
4757301	776972		
4660256	963364		
5727816	966021		
4648462	858932		
4280652	949903		
4607483	857652		
4334182	953177		
4498460	761546		
4597242	880726		
4201792	819083		
4558963	755007		
4671932	810857		
4528800	794638		
4338584	790040		
4291120	709063		
4796900	892662		
4890371	895492		
4673469	884830		
4897160	939715		
4757635	865417		
5668723	839898		
4394431	834448		
4700146	917331		
4569426	864038		
4246978	869665		
7226971	986182		
4979913	954954		
5210919	1043056		
5037607	995060		
17807101	857022		
4533986	786951		
5007211	1053291		
4671640	1045640		
4519422	980663		
4867631	866154		
4577647	861799		
4406471	774074		
4750358	1050570		
4732139	868697		
4513349	912579		
4151738	893226		
4527642	756348		
4629390	851345		
4210007	860974		
4127141	970889		
4388794	978160		
4969897	862999		
4162331	822659		
4633241	759445		
4703598	859788		
3976406	1149430		
6771919	887414		
4401795	2890702		
4508847	845349		
4404034	725928		
4418397	720548		
4185269	814001		
4535684	822439		
4634986	826408		
4440928	903073		
4830569	872202		
4317500	823849		
4412580	833579		
4031392	806750		
4211976	732679		
4591474	938284		
4333307	753851		
4356467	755566		
4754042	915034		
5014178	951301		
32354316	879448		
4908242	879087		
4364634	845963		
4277518	961615		
4684097	780377		
4324114	907649		
4627661	828142		
4397894	849390		
4341276	873139		
4514217	809157		
4595590	837075		
4576584	842288		
4482804	990121		
4510747	903763		
4379551	937677		
4535005	846028		
4649527	771842		
4451396	814489		
4453952	723922		
4404149	905418		
4385036	867729		
4495349	1045560		
4543615	971312		
4779406	1094028		
4520045	815958		
4592898	925360		
4464072	838492		
4817479	1047452		
5037739	973301		
4954881	974256		
4606447	888951		
4568306	691818		
4554920	888631		
4775258	969971		
4979861	856568		
4446135	788081		
4673259	748201		
4560559	830264		
4870686	849454		
4572453	1536551		
4563510	847032		
4339558	775811		
4976531	903164		
5973631	841093		
6960614	969690		
5751673	724662		
4340537	955461		
