Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 10000 loops : 1000
WRITE	FSYNC	READ
2921632	828626		
2759876	1062683		
2931120	822624		
2699194	1006711		
2496701	802588		
2564241	892249		
2868573	1026628		
2617716	902017		
3133473	1027033		
2723600	926030		
2468135	891795		
2866122	971119		
2662927	920690		
2549613	994680		
2841781	918746		
2953752	898283		
2678235	999725		
3404598	1049131		
2714850	984686		
2682080	925796		
2581948	1005706		
2864246	814525		
2796812	870825		
2650713	1045122		
2795579	916709		
3003042	898173		
2951301	802642		
2586234	1059648		
2814164	885534		
2940981	909386		
2669757	885187		
2886095	951176		
3081244	1122521		
2873584	910083		
2512132	887475		
2586555	965742		
2603879	794771		
2864163	835449		
2531803	884782		
2761849	992505		
2893728	843544		
2683856	832087		
2706672	1024369		
2780018	868367		
2782244	1024709		
2971413	881560		
2688087	994821		
2844071	892318		
2479888	853159		
2647126	910663		
2588626	913353		
2502136	805914		
2529485	932268		
2688714	925911		
2657451	1045140		
2799337	869320		
2783914	907358		
2948751	902688		
3072919	910966		
2746560	789693		
2639962	896585		
2656589	742626		
2808647	1019871		
2586906	795423		
2649853	759376		
2486949	786320		
2487728	825493		
2811905	907892		
2593792	879203		
2695876	904212		
2528938	818019		
2616970	687661		
2568866	841457		
2632780	952171		
2485176	971387		
2484013	857846		
2425322	814148		
2862170	869817		
2603154	751279		
2769613	1071940		
2814977	813831		
2715167	941533		
2679407	885991		
2805315	858883		
2479309	904933		
2639774	827307		
2414713	2250401		
2955245	831137		
2603831	885519		
2446559	870649		
2685956	990330		
2704984	1020123		
2843430	899659		
2581889	789557		
2676601	868256		
3658202	1149165		
2795036	922390		
2643162	836520		
2565079	930175		
2457702	746006		
2675803	943552		
2762849	1021703		
2418352	721755		
2660504	934204		
2746487	873163		
2454560	882825		
2768813	816825		
2880110	750837		
2573953	762307		
2367686	1012719		
2769675	903733		
2765577	878722		
2743597	848573		
2583873	857946		
2403119	976414		
2610236	791183		
2753972	923905		
2671087	870523		
2695612	887780		
2741862	875026		
2548889	799321		
2863985	852554		
2573794	757983		
2533579	777673		
3008225	985263		
2712105	938712		
2652212	745543		
2866075	954401		
3276537	839870		
2963436	949050		
2560833	822356		
2920965	781839		
2890921	772751		
2739533	851655		
2798788	918317		
2529003	813335		
2960975	857785		
2855074	887191		
2637260	778913		
2967592	1028019		
3307304	963487		
4104458	977245		
2952311	1021471		
2990756	1078845		
3035723	1047161		
3217214	1042541		
3277731	1026479		
3066215	974573		
3352201	987942		
3372373	1061791		
3163207	1006813		
3112486	1111246		
2934481	985054		
3040232	899496		
3394687	1020699		
3362490	1131115		
3261194	1034431		
3209283	1135406		
3180178	1072216		
2994895	1086592		
3039115	960279		
3430070	1292854		
3148373	1120227		
3198222	959783		
4436604	902977		
2794040	836815		
2796285	837372		
3090859	939220		
2660784	1000539		
2790328	894745		
2852871	996316		
2609877	861611		
2686458	973835		
2590836	1146316		
2924164	907519		
2894485	937061		
2550616	893603		
2547806	880899		
2604323	844520		
2950936	775370		
3071494	3032764		
2977213	846314		
2650744	1026937		
2506860	927592		
2742495	888746		
3567338	839826		
2570930	838751		
3042897	830631		
2354650	1425951		
3055416	1242457		
2959485	949023		
2818624	831014		
2766467	844784		
2974009	917488		
2583902	932662		
3642364	1011342		
2688154	946987		
2567842	912787		
2810209	934919		
2693324	1081623		
2805079	936213		
2674081	821437		
2760634	862309		
2559806	950755		
2828528	905130		
2584745	935350		
2837651	925934		
3020901	884769		
2943734	919642		
2820762	832813		
2623243	823200		
2580307	2448245		
2882639	865789		
2716889	1006763		
2643186	872034		
2586125	854186		
2737282	850104		
2725873	872699		
3247553	856557		
2553683	724145		
2516803	876910		
2526079	833815		
2701237	1035957		
2735764	912557		
2644423	790552		
2547135	807017		
2380216	785224		
2475342	958190		
2778735	950879		
3179685	1009210		
3572646	854076		
2724532	783286		
2433101	880020		
2531909	694792		
2659946	847263		
2441849	910905		
2429519	894225		
2600912	825842		
2571979	975804		
2543905	813366		
2381756	806852		
2606696	714739		
2525113	951784		
2495644	852600		
2746619	980016		
3408173	985604		
2437318	943604		
2767319	834427		
2559418	834174		
2707011	881488		
2539696	907420		
2594860	909513		
2577512	908242		
2528040	808147		
2656095	1026691		
2487320	750911		
2793124	880156		
2668915	980650		
2845452	904676		
3053976	1039535		
2596485	778199		
2775430	943077		
2767072	882514		
2576557	773121		
2390808	752383		
2510002	773028		
2487393	885261		
2663215	924192		
2698693	783201		
2570517	821764		
2526240	829476		
2632574	778288		
2588863	943600		
2597177	843463		
2402631	793287		
2609913	857847		
2653238	1009828		
2810347	976234		
2481655	870333		
2613019	744695		
2662522	892836		
2747935	1058805		
2745714	896825		
2838964	811439		
2812736	888218		
2922908	992624		
2578167	1077665		
3197746	843535		
2481111	823218		
2529701	791526		
2383967	799895		
2652088	929368		
2651154	860401		
2583613	874778		
2658110	839994		
2529262	819680		
2995739	786436		
2638173	839065		
3083624	898501		
2411665	864240		
2353288	832377		
2317271	835965		
2629243	706957		
2610928	819463		
2560653	827123		
2615309	786757		
3183165	947991		
2850617	950792		
2659931	807820		
2522068	725669		
2621353	892336		
2324230	891140		
2737327	986539		
2575798	731923		
3023185	750445		
2816864	900258		
2710347	834048		
2892894	826458		
2815478	893948		
2602001	1021044		
2879228	957467		
2696930	964058		
2573644	833629		
2616849	842954		
2719558	952767		
2636721	888504		
2760676	690300		
2504752	821267		
2790078	929440		
3004071	986989		
2807755	832218		
2965575	1027211		
2738998	987754		
2603301	942242		
2686799	901679		
2546199	908109		
2511288	891304		
2984408	900307		
3056016	979389		
2844206	1056394		
2824038	887050		
2830507	1063044		
2622877	805097		
2551274	1027075		
2643447	1159317		
2565745	809348		
2623713	996137		
2671166	984082		
2562156	904382		
2869971	939242		
2839234	777806		
2763099	986728		
3523621	832421		
2653130	804476		
2700220	921202		
2950731	889760		
2568399	928991		
2325494	1161978		
2688116	844528		
2703129	907346		
2828560	811062		
2772691	914867		
3878300	1018131		
2701264	1057430		
2879403	916620		
2981480	818862		
2747628	1051539		
2773948	1022332		
2558169	779272		
2854857	837544		
2677053	879700		
2669047	843432		
2622047	838505		
2727125	1023285		
2618497	991115		
2667804	917262		
2881643	926841		
2835554	779729		
2462546	812238		
2957358	867628		
2652953	856573		
2647397	943455		
2873613	943682		
2589704	876704		
2631657	801839		
2560748	893433		
2635347	941390		
2599356	847592		
2670216	935012		
2504416	823463		
2938144	906783		
13666784	1182918		
2972475	1015200		
2872214	792554		
2658723	965688		
2909333	798479		
2653957	876916		
3140002	768413		
3067707	819083		
2520437	843320		
2767712	917929		
5722151	946886		
2499778	711284		
2970920	938304		
2853303	875437		
2516197	863886		
2506418	1225725		
2900550	843351		
2461059	782488		
2404859	851697		
2501209	968858		
2898312	736109		
2577991	860038		
2412207	878780		
2926334	907798		
2660888	880761		
2781728	840049		
2738800	787144		
2584546	776431		
2546007	804331		
2475514	841432		
2301787	716473		
2404427	753259		
2538928	880104		
2829720	837737		
2447997	762305		
2563757	815317		
2503791	801070		
2796919	872182		
2641728	879840		
2654281	939137		
2610388	923492		
2551595	861356		
4775659	807957		
2738586	753831		
2578258	784634		
2520282	985089		
3482325	952959		
2805144	786729		
2811086	810701		
2697712	848157		
2615593	916645		
2575088	935418		
2886577	831622		
3282452	858855		
2570078	850235		
2603760	921231		
2743182	926659		
2486481	886785		
2526601	993722		
3039712	964386		
3035053	993726		
2589370	771340		
2478343	850439		
2797516	838813		
2760737	988563		
2700719	869054		
2580885	809461		
2702107	945957		
2968250	792303		
2719781	953629		
2713277	915202		
2657061	790901		
2616527	956040		
2586772	978883		
3386080	933061		
2474449	849270		
2618256	950037		
2606804	911373		
2560001	936880		
2574186	872544		
3273044	1109993		
2828603	783813		
2702883	948054		
2839808	897388		
2699917	883220		
2586231	882316		
2504970	851426		
2559486	737934		
2808004	918048		
2945973	1050440		
3225160	847820		
2844378	983617		
2686647	907648		
2870016	938811		
2935845	3523167		
2860810	1019618		
2895676	943599		
2798862	885710		
2931779	1023953		
2775750	932080		
2667289	886294		
2646479	913676		
2819023	853795		
2612582	903264		
2661880	861585		
2895430	970977		
2778679	882686		
2672473	883752		
4115925	916782		
5383371	1002463		
2832545	988386		
2578317	1052857		
2649630	835067		
2666278	824319		
2767753	842959		
2703924	773208		
2643327	913315		
2783760	850743		
2927212	733453		
2616922	824905		
2489508	751031		
2759284	918128		
2736798	867969		
2747019	844909		
2859977	779567		
2426954	784161		
2636263	892959		
2907556	893432		
2590229	807868		
2409130	1131078		
2759638	751198		
2573365	824025		
2794056	868237		
2518166	788077		
2944681	863784		
2731399	905345		
2715259	776525		
2779937	903020		
2629834	814597		
2770777	820730		
2698340	855458		
2759854	937291		
2555058	771768		
2378479	901023		
2747187	762047		
2995549	951495		
2647358	804451		
3922309	885769		
2877486	836423		
3574966	861720		
2711979	754857		
2838893	1004863		
2780999	850055		
2584199	866708		
2945687	884957		
2556879	864803		
2895626	937241		
3039975	942817		
3710925	934431		
3116219	821196		
3077533	827741		
2698075	1002601		
2963996	857674		
2828699	898933		
2419085	945983		
2696860	834020		
3065890	971768		
2799833	911272		
2521453	915509		
2808367	808406		
2584365	822871		
2710951	954184		
3726425	934340		
13096104	986821		
2876381	921936		
2861294	858775		
2704741	828812		
4348147	850428		
2870527	921378		
2656831	871689		
2735074	929387		
2790848	996542		
2861382	941417		
2908203	870992		
2902770	821202		
2688639	842657		
2514206	880592		
2749209	863493		
2742190	875750		
2756539	838588		
2704609	791054		
2843354	897113		
2819530	810408		
2506740	1030886		
3007828	924631		
2556965	919926		
2831872	817294		
2644300	789283		
2994642	1011792		
2501093	866156		
2708877	893833		
2739633	983605		
3657999	1019376		
2589699	848892		
2652502	894835		
2624311	900420		
2538755	771069		
2502266	896202		
3318848	863283		
2574910	882082		
2615346	812749		
2882268	894686		
2783872	981940		
2467835	831286		
2712249	878857		
2770273	844384		
2680503	949730		
3021236	854839		
2778513	875608		
2833923	812906		
2844565	857063		
2771401	894933		
2757028	854014		
2853775	924839		
2739760	800369		
2915026	992420		
2974162	887127		
2895452	1068203		
2672872	831068		
2690079	834410		
2760788	999058		
2750551	959348		
2842039	921395		
2856610	855177		
2695179	1106764		
2730311	891063		
2612690	946034		
2852473	921084		
2704073	899889		
3004510	875058		
2505197	910207		
2611829	927414		
3732505	1172365		
2769378	980394		
2748343	962147		
2959273	1042782		
2840392	1033550		
2959487	878433		
2776655	957424		
2838784	10224710		
3107346	897481		
2987175	862840		
2561220	955235		
2853118	929082		
2803639	894408		
2900605	1061149		
2791981	881205		
2895974	832996		
2725924	904251		
2611045	815002		
2524262	989090		
2777321	835586		
2678517	880123		
2733138	792660		
2620491	750815		
2444807	957051		
2774463	840271		
2700346	790943		
2629661	832559		
2763083	901233		
2597969	879318		
3054091	873054		
2658815	821533		
2722397	869402		
2668668	911849		
2795848	994029		
2598252	894151		
2941198	936723		
2774633	983733		
2753812	877304		
2873912	850638		
2974749	970656		
2928427	1600257		
2964790	863419		
2639434	871747		
2738025	871213		
5272431	1101771		
2922231	1450446		
3077872	952111		
3227411	784151		
2989088	978548		
2781341	912416		
2636255	771321		
2705983	939189		
2953873	909011		
2695174	912511		
2686359	974982		
3017396	1074275		
2745402	934452		
2786592	945634		
2578006	880686		
3561154	961620		
2815362	797177		
2621127	915730		
2716485	794555		
2517804	871792		
2705923	844374		
2852464	913976		
2847858	859360		
2565382	866817		
2559314	949453		
2895932	799829		
2687329	927330		
2660064	967370		
3668084	825129		
2429194	741645		
2723463	812269		
2564212	819144		
2658366	824771		
2696050	1068365		
2712839	877552		
2735158	878527		
2889059	924150		
2694914	733794		
2493099	981835		
2726563	972336		
2702793	783361		
2826724	778274		
2540779	1013974		
2600339	893188		
2571316	776782		
3024632	1045521		
2550283	702269		
2623428	759591		
2861191	812099		
2633678	827909		
2806466	740561		
2725363	1032817		
2866035	866131		
2629744	731529		
2810275	893587		
2564722	954437		
2664313	786237		
2528440	915011		
2471464	845215		
3507183	852853		
2930819	802307		
2538853	1125943		
2636874	808054		
2362391	803498		
2634004	846918		
2576181	848938		
2891087	882095		
2445388	852281		
2815591	787914		
2863171	828773		
2484989	819629		
2384698	841616		
2906279	905714		
2729460	828005		
2933058	905948		
2823942	791417		
2718931	914936		
2524108	827006		
2605499	801806		
2519605	1037582		
2605483	779164		
2538795	793912		
2665467	929576		
2420786	750317		
2698238	789896		
2762723	1020807		
2650516	927455		
2612880	825235		
3561009	901097		
2712993	817107		
2742816	974053		
2861092	933718		
2583922	881745		
2785609	829982		
2622245	812160		
2714305	923232		
2961525	868168		
2657833	785582		
2547065	834622		
2587105	933104		
3117315	929789		
2722626	830918		
2678052	782594		
2612800	828932		
2345021	849931		
2615326	828921		
2733969	801017		
2658879	788692		
2541999	819105		
2707465	1049979		
2836404	849556		
2618478	918216		
2966281	831842		
2694189	1092711		
2754249	876342		
2558774	855422		
2877473	1042685		
2809253	945802		
2697857	942449		
2638157	830020		
2715682	908500		
2534437	742687		
2559906	910743		
2755402	874937		
2895655	915341		
2629822	841272		
2675527	899169		
2740830	874400		
2840532	950317		
2568616	762500		
2748773	973803		
2759488	1103831		
2708297	805104		
2627432	833921		
2742902	2188102		
3086315	942099		
2786964	892444		
2654220	914597		
2843506	810681		
2629650	813867		
2596323	1164373		
2760516	922541		
2960096	830159		
2707151	863893		
2726305	875628		
3003342	875908		
2812217	860880		
2959627	862640		
2563953	843971		
2986694	876430		
2426819	791661		
2618849	883040		
2826105	882616		
2542580	903136		
2599778	846824		
2462629	730594		
2579770	896392		
2729437	928952		
2640614	911199		
2773142	941932		
2977499	949497		
2719825	873003		
2869366	968677		
2826516	890957		
2829575	920842		
2720249	918607		
2529317	776000		
2680319	964611		
2402968	879283		
2473070	1053790		
2752785	910758		
2630966	864840		
2431730	833135		
2964687	979739		
3175144	971819		
19752724	989325		
2736305	925025		
2739647	893924		
2968186	1001028		
3304041	1047849		
3253550	925375		
3251568	1108893		
3023577	1021164		
2988866	993109		
16301240	1112363		
3156013	1035452		
10375012	952353		
2646475	943616		
2488065	863080		
2595959	942985		
2721932	827523		
2566066	837175		
2738561	874841		
3014970	860236		
2654776	896150		
2627590	837708		
2459971	841192		
2761443	808803		
2418375	834786		
2731746	921565		
7696468	844361		
2905921	848955		
2527338	856171		
2622020	804009		
2639748	854375		
2642879	851921		
2422255	805846		
2696450	789871		
2447768	955715		
2676089	851130		
2527493	732380		
3237820	854831		
2884068	888263		
2624753	846680		
2551451	745916		
2932912	723913		
2527595	812025		
2570053	749328		
2782286	892787		
2485011	848159		
