Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 60000 loops : 1000
WRITE	FSYNC	READ
13258302	906757		
12843625	959358		
16002495	863814		
14607850	988688		
12931184	815360		
13093710	919938		
12903437	941725		
12872674	901413		
13436776	869403		
13233354	930130		
13732693	1049582		
13942368	1002572		
13417933	1086225		
14266426	893443		
14136179	1050124		
17110861	1069764		
13570239	983757		
15725899	895089		
13828929	926792		
12554148	831859		
12591484	816277		
13099474	848543		
13128925	828594		
12456554	858534		
13143634	878968		
12269458	799882		
13730032	861120		
13898117	871843		
14071848	1280428		
13148687	820908		
13284232	873397		
12993874	918054		
13578040	917730		
12799029	873328		
13256130	881199		
12988946	902003		
13994366	1170458		
13620123	911197		
13958582	1055377		
14393015	988179		
13174904	1000323		
12818241	827022		
13502474	1020633		
13133849	869015		
13767214	931583		
15290848	1064738		
14474851	1012927		
13207703	920801		
13796842	1199640		
14491269	1120747		
14331339	1046306		
13714993	941076		
13108826	1001273		
15085525	938773		
25833332	1098043		
13812536	914821		
12683543	944997		
13477792	986383		
13562427	991163		
13199478	836149		
12797781	879804		
13024567	912934		
14100465	891614		
19616761	981371		
17058564	981582		
13121669	933163		
13009662	876300		
13620629	947258		
12705270	928366		
14774161	1044940		
15094647	1018752		
19245165	1107307		
14811151	956844		
13722927	929340		
13494220	960087		
12654250	814866		
12059405	900181		
13402589	1092514		
12796221	946560		
13276432	936299		
13348148	882926		
12767855	905446		
13679433	998089		
13510154	848589		
13023969	963980		
13490067	933188		
13860654	894476		
13105488	951399		
13047768	868830		
13102181	942306		
13773093	852128		
12790252	1057427		
13771190	831005		
13962418	927271		
13920559	920167		
13745053	998760		
14177603	950059		
13276635	913757		
12715731	900467		
13896951	909454		
12677652	880097		
14784023	941062		
13297161	970296		
13430669	894622		
13249673	973546		
13570463	1031759		
12248596	968407		
13268809	792807		
12974390	827927		
13129197	885839		
13517245	993037		
13515701	864465		
13636124	859424		
13932712	930693		
37612646	1082948		
13694390	894543		
12851036	1044669		
13511591	919739		
12638085	972092		
13207483	876373		
13879207	927286		
