Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 100000 loops : 1000
WRITE	FSYNC	READ
22827340	904313		
22929872	914108		
25956130	1076708		
20968423	922790		
21092560	905201		
22315839	988888		
21953103	883283		
22376028	929860		
21591761	869392		
20574110	909779		
21882082	905288		
21408773	902844		
21854395	941638		
22236390	917526		
21363785	959541		
22994596	916377		
21808325	1025200		
21870170	1012969		
21905123	872476		
21978399	963797		
21563304	968249		
22426280	976749		
24074441	1169174		
23925375	1066033		
22787098	1048637		
22032174	1030734		
42285543	868706		
22485479	957822		
32259811	897234		
22228580	1072185		
24472137	959172		
21791070	877618		
23152532	983590		
22382630	1096045		
22868275	977796		
23040656	1071237		
21820653	872528		
23556720	1029706		
21900176	996987		
26343067	1125064		
26285120	967081		
22166382	876563		
24226024	1008163		
22732503	980713		
22588797	1073760		
22143177	1239535		
21917906	911477		
22765696	1038337		
28069489	946917		
21401284	899216		
22268005	1050304		
21953530	1015260		
24797417	1013610		
21671730	809217		
21570545	859236		
26187340	962626		
22611550	1064929		
22114983	1152845		
24918378	977046		
22836921	947724		
21445196	893652		
21835770	1097934		
23887636	993093		
32653801	910834		
22147934	991600		
22615808	966351		
24592405	1016251		
21854180	987739		
21610701	956307		
21792208	1137489		
21111590	909257		
22760949	1340185		
21977720	1127373		
22752396	1115751		
22243202	835240		
22022352	1007972		
22837644	1102809		
24387309	844853		
21983696	1073341		
22576116	960291		
21895550	935932		
23108257	1081556		
22217041	932760		
22616610	926230		
23563763	1131659		
22610613	941303		
21910934	939650		
21422585	877717		
22462059	828839		
22650905	992475		
28292677	885272		
21415216	936496		
22234580	1072099		
24779507	960107		
21246514	1039822		
22635606	976323		
23327205	944960		
23994610	971884		
23001523	988284		
22983899	1028918		
22530223	991420		
23651089	1118370		
23987458	1194133		
23519471	948313		
23393592	1041832		
22798402	904223		
21705413	1007522		
23960919	874128		
22089640	1052718		
21784735	1443885		
24048402	1094261		
46655962	935936		
22647579	986951		
21675197	1019441		
23392493	942389		
23471644	1078910		
22123911	957671		
23667479	1085285		
34565073	1214132		
25885629	1014809		
24988660	909079		
21802731	1015999		
23107983	1030436		
27138176	1029431		
23204458	980425		
25677271	1024868		
24345685	912964		
21309045	895712		
20707272	870775		
23231868	952225		
23153649	1021118		
23300542	1015406		
24431118	989013		
24412595	845156		
23056795	948109		
22587781	1032232		
22370955	948899		
22704058	1032636		
