Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 20000 loops : 1000
WRITE	FSYNC	READ
4355653	752662		
4607801	769942		
4094700	872836		
4382454	828388		
4383258	956654		
4493300	1038247		
4633502	919484		
4262429	978287		
4088635	803427		
4231193	896497		
4548944	920539		
4532314	878552		
4248404	910259		
4646855	1049356		
5597968	874962		
4383101	926853		
4592889	955867		
4523142	943119		
4424208	874973		
4208167	938028		
4434536	792650		
4570697	1013818		
4426602	969903		
4527541	934360		
4394613	887962		
4415377	912767		
4935531	909800		
4636365	939445		
4465124	878837		
4871231	939549		
4967152	1065365		
4751099	901046		
5027919	956917		
4630030	1082546		
4693303	924152		
4869571	861406		
4478958	844618		
4493412	987067		
4704432	893301		
4626413	876936		
4627935	929783		
4481901	866800		
4638716	880697		
4403919	870500		
4842869	961134		
5028644	949457		
4410248	1018018		
4268148	798211		
4588123	828340		
4141759	838706		
4645783	868022		
4427700	1010738		
4784642	957498		
6779997	976734		
4438291	1077609		
4473629	1026808		
4800732	959065		
4687507	930391		
4138281	843658		
4402080	813864		
4446533	918167		
4985349	877470		
4529425	856720		
4423150	891288		
4735930	739691		
4913166	1001094		
4794350	1035971		
4500223	860423		
5094298	887113		
4652252	895219		
4686867	811511		
4802298	949551		
4369255	875176		
4359180	913725		
5804346	973497		
4826695	914891		
4991447	876211		
4687452	943139		
5488449	934697		
4550426	888273		
4908117	886962		
5022375	855882		
4279406	1038715		
4567314	907464		
4720032	972891		
4544989	1130968		
5168837	926440		
4769654	831448		
4346103	979755		
5038290	852737		
5225740	865417		
4702364	957898		
5792331	1076582		
7243519	955411		
4431792	980745		
4439809	743069		
4638517	1008846		
4389296	1051628		
4550273	775326		
4427277	819980		
4253624	1038991		
7480999	934059		
4512394	811435		
4598393	942843		
4831841	853023		
4674506	926630		
4400886	1024599		
4547136	947947		
4341933	872747		
4847424	1095693		
6132137	928998		
4469622	963876		
4504969	966599		
6431960	1123365		
5317732	987116		
4786579	936692		
7376609	845121		
5055128	852839		
4618314	917200		
5139276	881632		
4729447	943849		
4613053	932380		
4947679	919183		
4845386	918337		
4346828	861607		
4429333	828210		
4550746	1173389		
4292719	903230		
4344018	883003		
4550416	828841		
4295467	921178		
4397663	926383		
5094814	1020144		
4484800	896610		
4451072	927269		
4951430	962368		
4562137	1027974		
4322114	871823		
4368342	928565		
4329143	1757791		
4726419	863480		
4650825	937226		
4078095	858269		
4433266	734950		
4302389	849096		
4304738	956957		
4406729	884233		
4256435	957934		
4781210	872821		
4584355	811816		
4371600	976373		
4527761	981810		
4540973	821895		
4607345	1040852		
4403331	1000391		
4800767	919229		
5271999	941369		
4695334	1026227		
4349377	835766		
4556882	913560		
4813204	904315		
4722909	789178		
4770588	898070		
5141526	1428623		
4560460	820050		
4644600	911969		
4304666	844846		
4576142	951476		
4802776	794214		
4554581	956844		
4631612	918950		
4376477	942722		
4430604	882772		
4620880	1007245		
4969800	931813		
4678069	967876		
4741240	937323		
4926669	854444		
4716735	1150600		
4515059	873098		
4726049	1244458		
4903025	950466		
5801437	986340		
4789096	1076348		
4973237	1020800		
5485780	907739		
4985993	957974		
19213122	903111		
18974183	944039		
4483218	979800		
4788600	798973		
4515480	942760		
4680389	846050		
4615827	831760		
5179134	998196		
4746511	963872		
4860741	1029334		
4619858	940380		
4804691	1003004		
4655536	891625		
4304584	1040299		
4739382	886639		
4661583	1243035		
4904597	904869		
4783404	1045367		
4728295	819371		
4687415	1090842		
4565071	892055		
4216409	945945		
4530778	995320		
4454263	1041785		
5246399	1031632		
4310007	1047113		
4397064	887423		
4860000	964717		
5407976	902909		
4342088	868965		
4767491	1100879		
4528941	1036529		
4826180	994130		
4714870	921138		
4631173	822220		
4797933	824604		
4833368	932201		
4395394	872205		
4635250	911458		
4556831	793315		
4589860	1001808		
4310408	952943		
4676566	894242		
4582896	795828		
4951576	836282		
4927446	1070599		
4510572	947508		
4576372	992854		
4251046	844361		
4447414	1057054		
5914596	1052540		
5170740	1021255		
4598058	886228		
4548762	858410		
4615200	986003		
4253574	971676		
4125502	897646		
4753765	943772		
4484428	931614		
4502840	937055		
4832950	912321		
4662810	966425		
4585697	847518		
4683719	1080746		
4920992	913585		
4652094	894659		
4725195	1011023		
4813437	952370		
4822400	1111954		
4900939	927524		
5075083	903726		
5000368	885379		
4810929	1002784		
5283190	1046007		
18901729	876156		
4319235	829518		
4772694	920605		
6641363	1097901		
5098914	1033581		
4727305	900724		
6404475	1114032		
4766263	972973		
4857794	892877		
4402644	994435		
4783189	922493		
4560264	1004107		
5088043	1044757		
4867349	1079893		
4990255	980540		
4575018	932178		
4670390	887215		
4479349	862273		
4639564	883282		
4604964	1070341		
5702270	914289		
4569068	936471		
4623787	864222		
5288834	895869		
4714789	1063734		
4831768	992284		
4599560	1021272		
4930767	923311		
4543579	800192		
4915744	831761		
4882751	1009906		
4787333	851644		
4559404	869458		
4544064	796495		
5094758	849716		
4661769	906903		
7381981	1007598		
4564378	1045250		
4668646	924285		
5044235	959147		
4464024	920692		
4883277	984391		
4722519	942209		
4979396	1006108		
4781907	828715		
5134039	1039100		
4675758	961337		
4871637	1066214		
5013511	958080		
4560464	973734		
4482367	1031919		
4609928	933778		
4995461	1099095		
4700944	787271		
4416512	917330		
4712447	849264		
4489693	959298		
4632041	908573		
4568952	823518		
4483581	774580		
4340991	823612		
4505959	823854		
4677991	1031083		
4267108	934644		
4533974	978116		
4603986	1032413		
3972276	1071792		
4656606	884297		
4669139	1064896		
5122920	935027		
4421872	913422		
4617693	936225		
4679490	969236		
4367084	998714		
4601403	909475		
4891601	808030		
5108397	897683		
4232607	800306		
4772400	926205		
6005962	1018031		
4461463	877965		
4737631	864221		
4280210	949308		
4545747	867587		
4319712	880601		
4493722	788393		
4103221	793913		
4264028	910509		
4223072	748119		
4221650	924011		
4017815	925225		
4732298	858590		
4365393	940909		
4284287	804202		
4407093	821592		
4177404	783004		
4612420	823605		
5588866	942117		
4430882	927395		
4584781	937869		
4530481	915209		
5078501	855809		
4074476	978613		
4245118	942601		
4534048	954789		
4442201	946292		
4557811	835984		
4201267	941124		
4734437	934764		
4327401	817812		
4348256	803340		
4324667	861806		
4484556	964661		
4747787	867354		
4812987	923383		
4269876	845779		
4343943	974668		
4504407	872726		
5209881	897000		
5105447	792686		
4797011	981442		
4733004	847117		
4233927	938351		
4288902	1004824		
4497499	856494		
4620360	925188		
4630041	833168		
4578873	834511		
4672058	859363		
4569651	730613		
4706091	895028		
4791234	940662		
4586795	848091		
4541193	967925		
4478778	846478		
4660655	800887		
4430163	899966		
4352000	2141559		
4875694	883374		
4402955	940957		
4707834	869530		
8902336	959695		
4652586	1018940		
4646939	870773		
8134863	959023		
4913278	974430		
4621986	1087046		
4403258	1081863		
4913880	760273		
4306240	843014		
6781556	819543		
4836920	921363		
4399461	868004		
4278780	835320		
4231604	948906		
4844393	863219		
4538411	834970		
4204998	932216		
5061723	829142		
4576787	854519		
4673363	950636		
4298093	808566		
4140608	928031		
4800964	821658		
8943966	1011363		
4751108	880243		
4830098	943895		
4707034	1000587		
4517314	947170		
4534513	829012		
4553008	1605705		
4433489	979151		
4823763	902904		
4115940	718301		
4657117	928881		
4703764	934149		
4374123	927550		
4617417	879685		
4914065	835807		
4320853	834879		
4494589	922768		
4507721	807685		
4415525	928767		
4465383	786432		
4388793	820156		
4949822	903686		
4548624	874263		
5829166	901180		
4621612	817902		
4753137	919160		
4084316	789547		
5079734	920207		
4381471	804242		
4310338	937450		
4324538	702020		
4762385	882577		
4711864	958712		
4837947	796070		
4615456	840980		
4433849	919300		
4393658	982188		
4416652	924806		
4440862	769860		
4520441	968513		
4832331	1021112		
4716047	954323		
4329826	908982		
4519472	948504		
4953777	903044		
4493864	1047091		
4413469	793952		
4836919	1019263		
4717583	1860887		
4447285	1001003		
4880262	984869		
4533343	1031407		
4836127	901951		
4788452	922518		
4423070	861276		
4444996	791303		
4706122	961253		
5136963	957448		
4812033	888126		
4721134	920411		
4509547	1033364		
4517307	1045817		
4800812	964147		
4600201	920470		
4389552	916507		
4631177	855905		
4620418	902208		
4756495	984524		
4596473	941182		
4620677	1152149		
4483638	858654		
4553310	903850		
4589319	799318		
5240640	980305		
4620752	950535		
4037870	840114		
4692595	850810		
4891402	918076		
4688292	881714		
4447760	832266		
4675726	844679		
4363801	989532		
4779538	1034953		
5168317	1072734		
4734802	992868		
4718895	860987		
5130330	1066662		
4746726	947080		
4837649	931415		
4696351	1011714		
4866227	1094406		
4465505	983275		
4496018	823339		
4381635	915715		
4817838	873850		
4495530	1161134		
