Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 100 loops : 1000
WRITE	FSYNC	READ
851521	890735		
834484	1147822		
973149	730998		
822889	770582		
917836	907379		
782416	776711		
760006	734684		
882131	1006930		
1093730	924340		
955419	970831		
716889	846007		
922812	945638		
847491	1070462		
911967	754995		
881677	833592		
953855	887199		
892857	948791		
858968	799532		
1022015	998862		
937942	1020820		
929894	937537		
845724	883231		
916654	992468		
900149	826196		
974093	878874		
846495	856353		
920945	870782		
873510	869021		
869620	833275		
940560	930039		
883808	916817		
1004965	830701		
787165	831083		
815332	900898		
883729	952276		
1003275	925893		
970303	833211		
830381	903580		
884412	890373		
921537	934045		
881769	918207		
887790	996429		
891253	886204		
788434	886380		
867875	961694		
1036916	923341		
853144	1134225		
821684	870009		
855427	913374		
952433	946560		
868884	1010057		
875280	929710		
931300	979399		
1014338	883673		
850969	883847		
924917	949497		
869139	827873		
842888	963667		
832003	811119		
791131	776325		
805565	816851		
882513	937700		
845091	841472		
790343	812578		
887648	939665		
934574	787258		
854495	795539		
818195	815292		
891145	919162		
850751	1391711		
932328	955323		
834988	813141		
858194	1007386		
842195	866989		
757043	720699		
852993	940220		
924190	907414		
880560	921770		
844731	827232		
770615	966692		
715231	784731		
919913	917701		
897492	848096		
866691	748250		
734451	817694		
775839	886620		
915854	772671		
762551	888852		
870335	823869		
853719	915139		
893091	935598		
893859	821072		
906159	924091		
911044	863399		
764062	764337		
1002592	913969		
823409	978651		
893574	878468		
895091	912015		
931317	748482		
1067431	916002		
950810	907687		
887804	862032		
824057	847075		
858841	1017085		
883954	1136746		
986015	937103		
958407	922738		
828385	972395		
819725	922684		
926747	890432		
997023	908914		
1654882	827420		
785237	2260226		
845447	862576		
786215	891994		
820097	864432		
796906	843623		
820865	849611		
673438	713519		
859135	922822		
844611	804634		
715007	699695		
714243	900053		
775114	674825		
928917	994456		
950199	856923		
828475	837098		
857144	758824		
933589	880476		
846450	755803		
881083	710197		
827923	776552		
832917	978373		
750022	808265		
865045	837127		
804272	777185		
907688	898856		
762680	783869		
765846	750521		
806211	769202		
877427	823866		
891305	844199		
784622	937812		
863833	911607		
830836	859709		
972772	902543		
831774	738179		
711682	808375		
870719	807149		
1013928	734930		
758853	763176		
881660	800622		
811959	825991		
716152	765748		
760731	839768		
887628	868947		
784818	1333993		
879393	729210		
763057	961064		
717303	912797		
929261	825643		
760450	832089		
776876	786885		
751462	869005		
1086759	876146		
862122	893878		
769018	814651		
932862	926573		
836983	953796		
950113	689168		
727712	717939		
794808	763084		
876690	909719		
819493	867099		
863976	772207		
643951	817149		
1206467	873748		
834061	881659		
861871	873466		
756021	786540		
713056	764679		
801110	772499		
829351	822631		
917705	926746		
802569	925638		
796099	950386		
957651	906482		
864681	1029607		
869265	898420		
839452	926444		
904554	796158		
910970	934332		
863727	819231		
764800	798007		
813258	849019		
791595	799907		
847215	921804		
999054	773622		
873595	882837		
824751	1013916		
955908	923052		
878354	1049558		
937580	947981		
863542	889317		
958128	800503		
813456	832584		
839968	719727		
838503	791327		
813973	841117		
822002	815640		
867144	798626		
799342	691973		
874060	729977		
770528	860888		
818456	746024		
845167	880228		
982392	871406		
940170	759752		
777721	764692		
808410	843088		
1011596	860672		
830950	858825		
2013717	1010491		
834400	962636		
750336	832402		
821854	883066		
783808	1025144		
770858	787361		
781066	835384		
898856	894358		
799748	719522		
729770	727127		
860532	789056		
831726	754708		
1032921	791881		
809006	1056662		
921827	754511		
908480	977660		
895532	843963		
829496	849859		
793334	886586		
792441	786281		
785262	774041		
763016	786539		
762425	934832		
862250	808829		
841382	950515		
867863	816637		
767700	761692		
809980	724240		
773118	718558		
798623	712864		
830418	1033082		
1045817	799238		
774444	828459		
798516	789312		
809593	760308		
841188	810429		
918317	855950		
809442	991707		
918773	831044		
731511	838446		
799528	797089		
901712	909696		
953626	798744		
797069	860880		
802733	759291		
925488	917726		
837230	972562		
865056	858524		
716382	776169		
835017	939050		
1034556	1030443		
859220	977860		
789197	798791		
901143	944933		
817272	949548		
861887	1072707		
902408	885404		
990037	1004337		
859475	835560		
745139	840294		
934229	849411		
828380	926363		
784684	936983		
829819	777731		
825168	974835		
916444	815680		
854260	815978		
831373	942783		
838302	760491		
868636	740160		
829575	997853		
889377	995109		
897428	814251		
652856	892722		
942517	746939		
891661	898458		
827344	838983		
814807	804072		
812980	820043		
948405	718200		
1009539	839466		
838446	885011		
785325	774629		
771799	891092		
789126	855919		
793054	876811		
764532	1027504		
987541	882244		
1005896	916378		
986169	3212121		
767356	878871		
994456	778948		
772983	758869		
770654	740544		
764983	846488		
909545	969184		
832657	723631		
840299	911852		
916766	1069719		
844035	1003503		
840801	925224		
882972	791997		
756358	903975		
829003	821671		
665847	781182		
836968	785133		
852174	1063476		
885291	836065		
835413	958246		
814272	895341		
863903	824112		
1020808	1000384		
906590	918569		
788288	821966		
820307	814433		
746633	830850		
873650	847829		
770285	794004		
799975	856422		
832042	791586		
746166	745162		
860161	874538		
782241	809549		
954706	1001584		
888429	954775		
995096	862067		
821296	847090		
880436	805910		
801190	808683		
995149	855550		
832664	933118		
823344	882056		
791872	949546		
993443	886859		
829421	788399		
895701	744730		
788981	837579		
754454	729296		
881737	776406		
711390	907217		
776470	772862		
859816	1062255		
841758	779613		
796275	946228		
851844	731134		
822503	887928		
789260	809183		
819697	887081		
858372	832383		
907619	1021607		
874774	855795		
917776	765694		
889203	780789		
916947	972030		
763202	803720		
837009	914305		
861170	793346		
792940	860380		
750318	843314		
815186	823843		
831812	831874		
1093726	968763		
878747	837203		
733329	765359		
741025	905924		
898952	800791		
956723	781558		
781701	752220		
845520	816910		
839306	800130		
944399	908309		
987631	859572		
1005009	813504		
938348	1021760		
834316	904117		
876017	886325		
787546	941083		
857762	687622		
952294	851573		
785956	823660		
1003532	944094		
792507	867024		
802778	806707		
954767	702177		
933356	868076		
890904	889028		
836974	777265		
2410546	1025552		
899994	969557		
1211791	846859		
890490	817276		
968298	858590		
832547	830080		
840134	839764		
804973	916481		
843720	831486		
874888	960183		
858457	843935		
856811	857764		
836994	986792		
923653	772043		
893844	823729		
798020	1170851		
1325103	1021022		
813428	978453		
1018876	938635		
1173122	959503		
861751	786032		
841479	891436		
1016044	1011013		
898426	908593		
935985	876379		
939844	933393		
906631	865672		
853500	843987		
717330	783953		
823096	941265		
824422	891864		
908995	835673		
716880	890181		
1039888	821105		
976043	891918		
807389	849544		
836723	844509		
950487	929471		
862299	923936		
881817	979830		
1000571	845058		
754820	781919		
1007400	927467		
828456	858017		
808821	831360		
905928	947393		
818876	740076		
893643	931711		
955661	1137178		
1021589	927141		
849601	862790		
812581	936312		
926489	892803		
922868	1025177		
915881	869934		
881116	1052353		
852547	891560		
877026	867840		
812282	815032		
914967	924148		
965312	842226		
881962	774365		
876624	813537		
794580	915702		
890489	895620		
959248	872274		
880638	842637		
837131	864089		
855206	983929		
927357	996487		
844032	887376		
793820	875340		
1102413	916440		
871566	907376		
904321	922012		
871047	985221		
739958	876377		
996911	932813		
797413	1027101		
896232	815168		
881315	988751		
919942	980820		
954085	986152		
924069	1093442		
962114	1045602		
999638	829738		
883443	852245		
847352	851916		
924523	827892		
931804	940308		
959061	1001649		
911684	1026145		
757437	843099		
882210	779627		
771284	843219		
901846	877739		
1007945	1023745		
840035	880401		
972547	848931		
811407	929495		
1184089	904234		
945802	897269		
866130	1137638		
779141	744214		
937396	1039687		
1051114	938846		
834699	936080		
963209	834340		
937850	872828		
844127	956741		
868350	757166		
765493	839961		
925937	881288		
934620	851839		
953502	762706		
740801	915996		
817228	927888		
913102	904333		
922613	825948		
893220	947720		
927193	896468		
885369	782820		
880255	704384		
879561	917236		
879616	871522		
840193	950771		
930492	890635		
835426	866761		
761341	825954		
787275	841046		
861684	863883		
821072	740380		
872204	881764		
782730	818416		
917308	877697		
972912	887011		
807335	889522		
854088	964279		
888598	825736		
822171	939480		
935035	915500		
886407	887358		
848463	871819		
837479	720380		
800699	742500		
766451	844827		
791820	887683		
1053289	802075		
947880	848890		
1034327	838515		
986289	880765		
760353	865609		
846642	823591		
790027	751682		
786863	819794		
709238	870466		
935286	831360		
763350	874924		
896945	1007445		
907247	947936		
762252	860132		
816784	883994		
810954	800948		
812585	1215100		
872542	910655		
762653	725628		
845279	757172		
822318	895724		
870309	882097		
746293	918436		
808025	927758		
737894	797984		
942781	905406		
727416	839989		
955250	945266		
779704	725329		
775238	752286		
823014	829850		
984847	854128		
901981	749029		
2153805	1041746		
821662	873000		
839715	1011636		
923790	785428		
926091	923590		
823203	871042		
842872	908747		
1003059	1021645		
1008631	965413		
871925	834336		
760340	787622		
874158	904844		
935927	854270		
766874	904427		
874465	770556		
775879	843261		
907324	863129		
824746	875027		
907798	719468		
856047	897622		
844579	950303		
828719	944955		
934743	846298		
837752	878078		
862756	823432		
1078343	867317		
