Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 10 loops : 1000
WRITE	FSYNC	READ
841269	954768		
936970	830909		
849312	859928		
923428	861085		
818033	892127		
873948	804262		
923153	822179		
889113	894397		
826522	969855		
891366	934995		
836294	884091		
783514	919974		
970348	884041		
814657	860030		
679546	776037		
882258	846265		
729595	803284		
1032431	839403		
855948	794336		
757762	761003		
990835	902395		
802400	896075		
786639	846645		
853834	895667		
801432	934063		
912438	806902		
845405	831468		
818678	828788		
820811	858703		
798246	844724		
829367	904443		
796339	824274		
769273	883152		
811267	867110		
869758	778437		
699112	849660		
825613	801320		
900237	988484		
910813	870449		
812382	829153		
848540	776364		
784932	739506		
813987	773112		
682602	940578		
902933	925778		
921948	1031421		
829534	909402		
822681	868403		
825412	839931		
872271	850198		
777672	763076		
798503	833233		
859147	924197		
761267	823061		
987257	927310		
847213	970932		
981699	959525		
875899	910450		
754430	870686		
1029659	815029		
757679	848301		
787078	801300		
769233	802127		
764469	780251		
943299	996501		
716134	805799		
857677	723540		
808000	727304		
680361	714765		
773330	768021		
838415	898165		
862529	862034		
831060	881935		
818337	842525		
866391	2176020		
1029863	856312		
981102	784027		
976042	956779		
827012	849922		
787861	915685		
799359	902417		
802611	876819		
754169	843395		
830721	921182		
1063526	822006		
821339	808921		
797350	951446		
905764	921684		
820935	853031		
829277	808954		
864305	828634		
769244	1170711		
880787	871068		
818640	838077		
786285	875548		
826867	833771		
838167	884319		
715601	776592		
759311	638743		
748677	811301		
742983	962393		
828964	867489		
855198	955942		
900381	829170		
811833	758113		
828434	754024		
830445	757979		
737926	778988		
752742	749994		
734501	833942		
673833	676795		
710565	650924		
789808	766130		
767766	715867		
993799	957746		
810899	919569		
813689	782266		
736066	820021		
753039	859557		
740588	704220		
846730	781101		
860866	759875		
835568	893581		
989090	799243		
866859	898823		
869772	782310		
806871	907033		
916367	906031		
785322	812505		
762671	790038		
823869	747755		
766657	754778		
921905	878051		
1153480	1012844		
800421	873275		
861070	1021957		
852539	845356		
930839	1018900		
845824	1107254		
1123102	1024060		
923137	982533		
796451	722775		
920970	940273		
786830	923085		
703930	982081		
846763	779526		
718344	721656		
720537	785322		
748054	903633		
1032733	946694		
817286	906160		
863582	892024		
1002359	915359		
800678	927033		
875219	867316		
904686	763222		
747179	859861		
841468	861378		
857931	827159		
782732	890434		
857126	737270		
1033000	905324		
1050379	911854		
1099432	970934		
976927	893417		
784393	1033756		
957872	1015629		
946162	921019		
851208	948423		
912832	816528		
806250	782211		
1219399	981573		
929207	885259		
719151	853581		
780238	886758		
931858	889268		
871551	789287		
1005983	858340		
840176	941293		
869980	813184		
813681	951056		
871470	922248		
785354	1020326		
743467	863883		
788996	893360		
754664	719345		
731557	814960		
736041	820920		
739979	715992		
752410	870524		
765835	809999		
821185	737290		
849383	860930		
786948	918723		
929952	854017		
758855	792493		
948026	935975		
833468	837701		
884426	809128		
858934	738322		
861460	872786		
790709	753605		
854606	846049		
790463	801652		
841779	930816		
831214	884680		
708635	755033		
1032064	1189067		
841260	789290		
817046	723617		
734672	853843		
843401	767057		
923897	768981		
862839	813837		
