Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 1000 loops : 1000
WRITE	FSYNC	READ
883844	813386		
1055891	775361		
909178	805406		
833039	744352		
833378	977941		
966862	787084		
922975	910997		
972869	952889		
877508	749246		
772569	850023		
792291	743062		
991173	809254		
857137	806219		
941038	998626		
826800	869190		
929296	884238		
832959	815388		
873463	910986		
828390	1059654		
819238	866544		
786944	788999		
877179	820877		
834414	756495		
880936	773171		
868907	760268		
838614	818522		
863443	823231		
842054	821046		
778663	2341115		
995926	926126		
697522	833514		
951568	943614		
974495	973091		
820518	918081		
844840	953028		
801382	1089132		
821002	835716		
781747	827003		
892411	885823		
892580	876400		
854477	891580		
989366	930365		
814682	821720		
836550	886781		
884214	830356		
859687	801171		
955852	883649		
829939	899759		
895670	775372		
758149	799633		
824963	837908		
943246	857144		
875239	779984		
777134	707152		
933807	855379		
869372	931791		
791548	773075		
796255	810539		
840351	895434		
750413	794324		
879766	984033		
887586	773928		
908746	939375		
851432	737475		
910673	776929		
791402	744129		
876110	961693		
929096	859842		
880947	819770		
963092	864189		
950118	865196		
812726	819449		
899521	789291		
873233	830269		
857357	850208		
855246	948834		
751678	939972		
919535	837880		
877448	827349		
804939	887737		
849468	825690		
1002235	892947		
782532	727273		
845502	793545		
767686	884258		
869868	866855		
995578	867295		
882642	792355		
1098705	985742		
887070	886687		
852302	800547		
961736	820060		
745054	844805		
834316	995200		
873607	837626		
974594	752052		
871716	770761		
746316	837015		
808367	904307		
846663	890446		
961662	911849		
923379	855447		
952649	850374		
912910	875451		
982473	981428		
824832	869178		
849868	774063		
882556	984146		
862865	852863		
926890	789550		
917438	828207		
795223	950326		
840772	917254		
1059635	853358		
909654	886663		
821675	909748		
833462	900960		
880277	758663		
725752	847775		
995342	916348		
792249	795337		
983680	822863		
776939	780812		
880167	785399		
786099	875268		
718287	949169		
822911	1059958		
1016200	949181		
921745	801242		
902433	915441		
930553	847082		
906911	884983		
1058240	942785		
1035992	945508		
924056	970883		
879599	872824		
864571	930029		
972615	855450		
863485	917744		
753391	891283		
930683	865360		
955516	828819		
956627	942549		
951023	966023		
962490	930785		
1011761	859385		
1044748	1046280		
878721	911057		
858152	813832		
877259	900903		
996115	887485		
838878	904886		
903951	890555		
875472	847312		
856233	858315		
852779	765774		
901897	861376		
991962	812588		
904242	900696		
924100	745622		
824422	870567		
872187	1055957		
977294	760764		
844181	844603		
874345	966254		
1117485	873030		
905674	900071		
1116320	1141325		
896637	876717		
940513	842504		
839297	1398718		
1021825	977566		
1047408	944297		
917425	879162		
920162	897377		
1029357	868497		
958637	890368		
791596	738550		
858740	873060		
875993	943877		
875808	883563		
812562	784279		
814205	934891		
826976	725602		
838413	747960		
730952	880259		
960687	828671		
801223	927267		
839437	900946		
870211	836559		
896348	769147		
794235	836224		
937028	922212		
944345	915130		
812921	1077394		
944942	1021613		
911192	901859		
820312	832144		
906257	842039		
966426	887744		
948091	857227		
911680	881216		
1083339	926074		
967378	899562		
933129	823064		
892580	754952		
776261	870935		
883402	937387		
893736	762067		
846815	884753		
981120	967490		
908746	926688		
773951	820206		
780633	833471		
796078	797813		
921731	847149		
1004113	966385		
841210	884305		
908727	788308		
769431	923885		
841995	792408		
1095316	928912		
787953	826004		
700525	845008		
823867	792844		
872657	771465		
1217534	972835		
934206	996883		
995527	907663		
930895	909429		
875354	888220		
961411	853654		
862090	878197		
804605	916514		
1027823	1138048		
879775	806306		
842992	928358		
813874	917556		
786359	844044		
842437	871835		
1091502	1070925		
875272	945062		
981784	1021951		
887979	971065		
901528	972442		
923451	854763		
995808	932917		
977315	830866		
910878	921442		
989805	999552		
983197	924973		
872560	911430		
814260	848750		
831359	825891		
887866	860583		
943014	772276		
898857	878480		
821876	903288		
836608	785383		
1082511	827337		
872649	792837		
825966	958487		
829069	922269		
901127	868272		
832991	843569		
959033	768226		
951750	959812		
978328	900066		
895914	906091		
849797	950591		
867950	1003623		
1111048	828421		
855632	715381		
833326	809488		
848268	828141		
797270	784943		
984090	791931		
772598	831214		
870294	830850		
807452	780127		
880155	932700		
799786	756222		
877327	767008		
2334189	997083		
898211	989872		
975104	894276		
825180	889170		
911880	869396		
889572	897217		
981125	905072		
953229	1056668		
860816	843550		
720484	704974		
798002	832280		
815550	713888		
897382	757859		
870067	770946		
891750	882539		
855782	913452		
879800	861531		
1032655	1035607		
807910	855169		
914568	924504		
1013032	923811		
824223	833936		
767808	845959		
807513	859532		
972930	981656		
893495	863165		
877677	876348		
948411	863835		
864909	847829		
801916	900713		
789419	792715		
1082100	736930		
816334	838936		
748620	877889		
931304	1092776		
708794	797900		
882622	836277		
767153	2070142		
1012269	795479		
802214	905830		
1015270	973841		
1022009	907836		
1070749	863577		
818760	768046		
918570	837662		
930165	776677		
794678	2707410		
982145	789109		
964892	766037		
953442	996080		
870303	946997		
956866	899261		
1012002	1050817		
796087	778780		
727395	849708		
836122	819197		
829063	819673		
714194	652921		
754118	873939		
832652	959806		
811970	819198		
757149	851055		
933155	858308		
883751	979241		
794243	749217		
848660	721981		
881349	960669		
918712	875697		
915522	763863		
899726	776329		
869103	845414		
1087103	806220		
998886	836657		
752257	849058		
811637	799036		
850899	887242		
896562	872936		
841950	850630		
866709	877505		
871695	891151		
858070	890060		
798725	824480		
856764	737292		
853370	935362		
803560	839168		
946642	771517		
776044	878504		
817391	979002		
859428	753282		
780232	798840		
788915	747929		
848930	853646		
877018	817989		
1057369	907295		
903843	882749		
738544	736302		
759309	807494		
775884	853006		
777451	778112		
838056	744245		
957344	980688		
1018853	848111		
883509	900254		
845009	838969		
857914	871202		
2080144	974813		
931817	926537		
884144	953079		
968127	898282		
930261	761427		
806243	885508		
989139	785882		
756052	805961		
987919	747659		
841134	874511		
945524	834486		
788393	832842		
805002	752814		
957621	806953		
842499	816925		
827846	951856		
899369	1090266		
943638	827809		
875321	887846		
998422	1027939		
821605	822525		
804753	897915		
729197	799854		
739949	804233		
911641	875784		
854405	767360		
1073748	779547		
802152	779689		
857298	1000223		
767091	727518		
643299	825414		
797163	809233		
796874	830428		
881090	901407		
996234	815278		
746408	912240		
898325	827281		
895041	799573		
872989	764426		
739454	790090		
840756	798382		
738145	788686		
908417	937300		
783670	848955		
843935	886859		
823412	708579		
706748	909113		
906383	878025		
859083	850256		
841220	787827		
867628	792270		
915192	898671		
880878	983800		
888189	746382		
1037043	753712		
864070	783680		
748523	960294		
864291	786343		
804376	800959		
832065	759887		
817759	858786		
814469	854715		
977802	803495		
925382	812945		
772252	714142		
781006	763661		
859760	833029		
861334	763282		
811279	905355		
1367857	948953		
925393	728175		
848763	1037665		
870695	846300		
941799	850166		
768434	794450		
894450	695959		
888288	899655		
854925	779152		
834688	911109		
935268	860958		
1178524	801132		
893891	752100		
902898	849644		
