Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 40000 loops : 1000
WRITE	FSYNC	READ
9232790	964229		
8422077	1106086		
8914832	1038870		
8766938	968994		
8900323	824213		
9296568	847897		
8825437	909614		
9105168	944553		
9043599	898715		
9388894	835867		
8981992	863160		
9167471	1074507		
9339748	1129392		
9721312	930939		
9173036	1035266		
9513771	885670		
9371764	971217		
9271342	852059		
10804089	986174		
9218125	1078169		
9631983	1057031		
10331074	1045796		
9709346	902071		
8863824	931944		
9139828	916958		
8466279	925826		
9071205	1045114		
8859212	1083752		
9107943	877157		
9519943	828036		
8941391	903900		
8707771	899387		
9285372	2987448		
10155347	1032550		
9964100	1082805		
11743953	927540		
8664743	2205718		
8888049	909448		
9634007	871215		
9030006	1004919		
9409162	832838		
9295721	953652		
9204043	836529		
8587316	1106168		
9089980	1051253		
9501722	1040820		
8821189	889096		
8789316	954426		
10096378	988196		
9992844	931049		
9607669	848261		
9645202	937605		
9434003	891999		
9466822	1021424		
8965921	826031		
8570360	999917		
9293085	894181		
9333675	996468		
9031567	946676		
8430948	941294		
9128853	1030403		
9457531	983173		
8590799	834866		
9357112	990758		
9538163	826886		
8761138	779967		
9161776	1115396		
9273309	892848		
9341300	788432		
8569755	912059		
9234308	1065694		
9001620	914575		
9499617	1104143		
9025640	872130		
9158522	903420		
8521823	767216		
8563369	837043		
9165782	1802653		
9202735	906750		
9412948	894825		
8928060	819428		
9062864	781823		
8544268	1022857		
8856399	904017		
9129109	868275		
8768149	920680		
9231001	845345		
8913742	924932		
9175127	846890		
9101031	1205293		
8320653	870149		
9063694	1020514		
9310424	905180		
8912176	996129		
8474946	1411150		
8784054	971869		
8538717	894422		
8921842	911863		
9359777	880278		
9092497	1000835		
8792599	813665		
8469238	883925		
8712648	1100677		
8864499	858704		
8916760	907242		
9031045	935749		
8833971	931294		
9221303	1052416		
8967142	879279		
10605193	1034802		
9419365	1008559		
9087623	948668		
9012759	1081440		
9121204	1041786		
9103154	878137		
8795574	804631		
8854502	815752		
8777053	853388		
8761587	980737		
11787314	940224		
9033984	809312		
9058964	993065		
12090158	927508		
11645539	1043540		
11827332	1098097		
9277903	999294		
8362943	940579		
9372853	904062		
8488463	932030		
8425174	982043		
9338778	886299		
8960236	877767		
8798838	850184		
9015278	921960		
11629523	950666		
8254371	906664		
8564876	1113692		
8685259	990742		
8437134	809746		
8435983	871907		
8250362	3286364		
8621922	869386		
9261716	1018421		
8163711	779610		
8532316	847412		
8378814	811380		
9809003	952039		
8505338	841081		
8482643	906381		
8814307	780586		
8269902	834778		
8622525	882307		
8549314	963168		
8692660	847519		
8821177	910696		
8954419	891730		
8677289	904571		
8481642	846793		
7920330	831540		
8683274	970529		
9021072	881968		
9213835	1080035		
8787453	946625		
8282559	851178		
7728312	977151		
8313590	799717		
8027724	773006		
8618601	838406		
8727899	860413		
8737494	790552		
8708214	903595		
8080524	780494		
8769616	838141		
8803268	936184		
9368036	938888		
9277767	977271		
14850232	819544		
9006324	1101111		
9054173	945443		
9494107	1054891		
8851756	989546		
8361106	896460		
8774193	900802		
8339078	901925		
8656841	858046		
9021789	879512		
8580172	846483		
8584477	870047		
9140214	882479		
8118967	845463		
8539858	1066995		
8827944	878158		
8822547	994370		
8491653	889843		
8703881	983835		
9166158	885206		
8419978	844279		
8644262	1688850		
9627377	860976		
9240226	14710633		
20893087	925395		
8681965	794360		
8806642	855999		
9279665	960834		
8409547	825596		
8179796	816359		
9057447	969357		
8833976	851884		
8903246	907311		
8604053	712118		
8217788	913221		
10433201	889495		
9117229	930281		
9104080	993048		
8912815	886357		
8752699	1036342		
8448548	912902		
8539608	900003		
8867409	829482		
9224046	967456		
8986722	969398		
9642067	912687		
8391238	925069		
9016112	979280		
8412714	854473		
8670557	1043121		
9356635	1001626		
8959083	954683		
8645197	808562		
9157067	986024		
8253777	964799		
9010606	864795		
8728025	1145942		
9183049	944869		
8978697	799125		
8822292	834951		
8377960	749590		
8896374	927982		
8727245	856733		
11208750	993255		
8643136	855177		
8850632	1102037		
8842120	863377		
8755749	875815		
8644836	841059		
8615478	943452		
8927721	1019868		
8729975	896261		
8944640	1062363		
8490631	1013524		
8742139	877282		
9125398	899853		
8186761	920183		
9229918	876653		
8583320	942639		
8650470	898990		
8683320	857896		
8964959	884362		
8675630	907351		
8549307	816391		
8683244	895833		
9713468	796888		
8829578	899374		
9330476	1078703		
9345856	871240		
8536728	802218		
9027727	988897		
8795460	877039		
9182304	885838		
8895389	922050		
8766182	923068		
9035230	955918		
9304089	1026019		
9066476	894530		
9238431	869551		
8805671	1068370		
9143109	891827		
10123041	14607153		
10003982	1014355		
9103630	953565		
8478960	931717		
9830879	1087701		
9517301	981348		
8754098	919575		
8814781	885831		
9597234	909446		
9363910	928823		
9896496	929871		
10088725	1019385		
17578112	856395		
9213209	899343		
8617708	968706		
8803638	891991		
8726846	822221		
8492541	892649		
8918087	960182		
8600770	898687		
8183117	817169		
8706021	917044		
8625806	928169		
11857111	833622		
8884089	820194		
9592443	872108		
10518280	867517		
8655409	901213		
9394834	902598		
8385797	959906		
8235997	838845		
8388313	929994		
8816196	815325		
8463043	873893		
8052886	981679		
9269227	1060097		
8856945	974094		
9291621	969863		
8655077	958313		
8767477	912820		
9209291	824535		
8388163	853798		
11345524	1053033		
8847737	805226		
8940082	972847		
9476857	965853		
8318389	914716		
8344744	800764		
8385974	761863		
8395761	913655		
8520950	844219		
8807682	940513		
8580612	904742		
8828728	897168		
8930763	878769		
8805795	837148		
8728391	962439		
8759183	950503		
9102539	969446		
9298827	874747		
9101843	868245		
9023119	1033606		
9348477	908076		
9134399	960304		
8793848	1104193		
9431772	880445		
8994741	777524		
8524758	865479		
8857208	1030494		
8848270	903186		
10162077	993880		
8705138	877877		
8839789	1073183		
8780154	764866		
9327375	883569		
8741309	851643		
8405005	931699		
8889574	968054		
8640443	999804		
8849912	925560		
15181914	1134451		
8601831	854137		
9103675	910063		
8685157	934583		
8412357	817259		
9595346	861400		
8896661	817606		
8993890	1043629		
9614139	1016819		
8985079	1001572		
9142582	962355		
9158111	1004221		
8811539	902712		
9391858	817684		
9019632	899514		
9840139	881468		
8537308	926600		
8849771	1011474		
11285221	867585		
9603327	880976		
9533074	998462		
10169780	942992		
9569162	912261		
12383820	938879		
8751395	957608		
9119100	1028351		
8815101	907352		
8848415	1014098		
9207969	834933		
8990193	952754		
9278601	917991		
13760684	951593		
12950120	997877		
9401133	826736		
9249888	1097297		
10523213	912505		
9120569	962169		
9691309	979879		
9108155	1075812		
8795853	780707		
8480414	1050033		
8848607	794607		
9223200	1010599		
8967482	983151		
9943676	928992		
8622745	843095		
8916767	881337		
8568325	995934		
9319608	885833		
10334955	911005		
8727883	835260		
9044488	1030487		
8834433	952261		
9588493	964897		
8717012	968392		
9425356	874545		
8673683	910008		
9447363	920508		
9082208	957650		
8469229	922984		
8983336	812202		
8831090	1004611		
8512753	960640		
8607109	909709		
9018986	900994		
9023731	957072		
8723371	858541		
9013264	996472		
9183926	952659		
8607265	971417		
9276515	845293		
10350254	987640		
8890234	913900		
8921804	910060		
9311286	901701		
8839252	831159		
8970875	932413		
9149201	967210		
9793474	1039835		
10046091	1003715		
10056344	2354412		
8702940	885480		
9710620	910661		
9487154	883299		
8890473	860352		
9162506	803703		
9222457	901418		
9157587	933114		
8939615	849218		
9232962	926666		
8989900	2968876		
10777177	1004101		
9897170	941084		
9445284	927781		
9128170	1416758		
9903023	1290839		
10749920	1006680		
9531597	939864		
10041568	962146		
9973665	1236052		
8755503	1007476		
9441600	1521266		
9897048	826671		
9184534	887413		
9404393	1279877		
9704236	1075108		
9561533	981370		
9737558	936093		
9620204	917071		
10072011	912913		
9712475	947333		
10658781	1072705		
9600950	989231		
9138511	1036961		
10329113	918527		
10160349	950362		
9496876	1027991		
9705435	866343		
9104295	962696		
15376715	1122695		
10161263	2613463		
21016013	911008		
9882103	1046606		
9438087	1109297		
9960698	850843		
9361963	977778		
9742218	1046196		
9763906	1011594		
9399103	1028072		
9144259	1021460		
9838924	1184022		
10070100	1049957		
9632512	977725		
9224576	1066225		
8918074	910512		
9333492	939918		
11277233	936887		
8557648	954120		
9656219	983437		
8436757	904290		
9217156	867889		
10244424	968020		
10263896	899298		
8611093	818832		
8767919	926426		
8663101	728003		
9080297	862005		
9467440	869005		
8886326	830328		
9816739	871821		
9392606	1019518		
8691150	856506		
9465259	894379		
8762218	932427		
8836301	933774		
10084817	934700		
9210155	890427		
9343243	1087022		
9393609	904276		
10453103	948514		
8855094	1019808		
9231551	1096327		
9088368	878121		
9067563	1056635		
9122212	847574		
8848581	966477		
9161986	972973		
8941979	838546		
8817833	975013		
9364296	865085		
9842970	1015432		
8835531	937330		
9346030	859738		
10188718	971353		
9531020	970106		
9445216	945809		
9407166	841665		
9951582	958388		
9043801	916803		
8995804	906558		
9044812	957413		
9078957	976737		
8848151	947372		
9277356	890879		
8799265	921531		
8829720	938886		
8495948	866501		
8731497	943960		
9068129	889365		
9209258	1021457		
8844327	920642		
10647262	929154		
10183951	1065527		
10112715	975325		
9272813	1041880		
23456571	1021066		
8835758	960947		
8863981	1002738		
8588243	953949		
9032793	956453		
9181695	876676		
8667675	905276		
8834197	885599		
9447797	1052343		
23020402	978619		
11847555	924577		
8835911	921063		
9908309	807956		
9047346	926603		
9022201	1038725		
8949660	864193		
8229473	896383		
8723430	960897		
8677375	888131		
9307810	976423		
8563683	786676		
8328276	875839		
8573446	932447		
8542495	744559		
7888658	857534		
8701200	1042707		
9390216	971972		
