Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v2/mtpt/zzzTemp.txt : len : 1000 loops : 1000
WRITE	FSYNC	READ
899679	977676		
1009889	847051		
978957	860695		
906048	913035		
872744	849805		
847547	804491		
889265	856413		
998241	836934		
902666	776749		
886120	820082		
924450	877160		
952508	939257		
917134	983944		
1018419	957573		
878901	796532		
1301970	844686		
808926	815923		
937508	859297		
893293	944882		
877126	1011721		
855200	820491		
980751	840537		
1028069	907543		
864509	1152912		
1048768	878779		
876301	867793		
951967	917152		
839058	762981		
806211	896453		
1002155	943063		
1008416	901760		
846153	882947		
755194	734728		
967420	736010		
854786	846254		
1044798	988314		
810061	690238		
904742	778852		
798573	852819		
910190	717536		
813109	689592		
979185	871313		
1034054	1025883		
888893	884796		
826320	774662		
763104	851094		
892947	849165		
1020209	834426		
787445	753035		
843997	895346		
915447	771761		
910873	850476		
847817	839986		
850559	1028958		
983578	798200		
881988	851357		
891081	842014		
958408	847114		
1014035	829842		
926661	901736		
813560	725670		
800332	723818		
888463	721277		
923358	884003		
796693	990705		
963828	951192		
918181	980464		
918681	1013182		
894656	803811		
763704	878181		
889914	895323		
969060	904611		
809871	766240		
920594	982145		
806581	744604		
914448	763941		
837905	755239		
855029	836763		
797780	872221		
760424	800649		
876045	866849		
932949	922246		
884470	777169		
853413	739289		
935239	742405		
858960	767412		
781918	815473		
878400	791451		
921556	881583		
1109773	824217		
742382	853473		
746894	743287		
959303	784269		
811953	801582		
958076	839563		
812972	788185		
998558	826377		
839400	814574		
946827	876821		
710974	761382		
1053135	882982		
856323	735767		
817572	833162		
799519	804729		
1122481	790027		
1040694	770112		
991969	749507		
896476	790951		
928694	768466		
856926	980562		
875069	783120		
827703	761119		
770083	859398		
787490	892437		
885046	813967		
892603	856389		
943165	890126		
804074	799078		
890127	919095		
844300	942476		
1055951	1028937		
1002448	961096		
1083729	1040705		
1105664	958605		
983305	873769		
969401	896581		
1027796	829036		
818146	926294		
854351	902962		
860328	843977		
743128	802096		
860050	798662		
852173	857395		
974727	903531		
962303	1063675		
879104	807024		
756092	758696		
820005	766207		
841532	704816		
796609	697966		
838087	834046		
872240	744028		
3806731	899180		
899935	875202		
823490	795740		
813050	988791		
916765	1045879		
815146	758521		
830252	946780		
942331	848700		
883466	960514		
1135447	1003500		
776693	763502		
937700	800855		
912313	825147		
882476	829648		
945529	833285		
829962	791819		
842824	681274		
785205	864202		
780468	756881		
865612	798078		
871311	880726		
927960	858340		
829648	846194		
889820	879975		
848755	977457		
2486907	721688		
721568	663929		
954661	796494		
814015	797337		
997838	720231		
913147	912225		
819749	936786		
797714	764582		
854297	959842		
882033	797775		
908480	830992		
1078433	1002932		
973678	830969		
839176	823462		
924015	861299		
918507	834996		
876052	881357		
1060139	841085		
944588	758770		
867296	735790		
847619	817557		
904451	905674		
974217	878532		
1034734	740041		
847142	858271		
974817	770416		
1000289	798131		
787880	775569		
834406	801953		
795150	780763		
882483	1076924		
913752	802480		
751409	728020		
855008	803894		
955513	827347		
991747	865435		
813599	845300		
823624	798434		
903538	745481		
844163	679882		
754809	769691		
916568	1497335		
933020	871049		
902722	1061219		
861899	815111		
907996	876382		
1078349	796699		
834253	980907		
800466	759583		
800645	973628		
909334	832123		
1009193	866234		
866712	729920		
929890	929305		
916174	926549		
891765	1015930		
1125792	871094		
885396	793982		
849484	882304		
828677	835729		
887463	713963		
821357	890279		
797386	781071		
808276	743965		
738758	791129		
778864	861400		
907335	1031886		
835972	869796		
835731	904984		
998509	922733		
841972	857889		
878173	998674		
907407	745122		
919972	819135		
868137	815415		
1066362	1193879		
849282	915212		
1023192	917645		
1079327	793820		
812306	794749		
858485	801648		
870709	945713		
822751	911057		
888831	937687		
838622	892794		
932033	1105207		
1098008	1034234		
1000642	1645109		
999568	986042		
975757	932323		
940559	872856		
890202	876465		
780725	792775		
901784	829222		
864894	965974		
1419187	939766		
880474	899680		
985690	747285		
793742	748132		
900374	932819		
945273	817525		
918488	884653		
972530	993054		
998152	1009658		
966919	885465		
909479	887804		
890794	775230		
898530	931995		
830558	826700		
894924	779225		
