Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 1000 loops : 1000
WRITE	FSYNC	READ
194991	185258	1452	
236602	171503	1357	
173589	168312	1329	
191400	173431	1314	
176809	204425	1351	
165798	173714	1314	
196552	175977	1292	
173594	189786	1313	
240832	163269	1394	
211313	182354	1371	
239418	224877	1412	
256400	190265	1428	
213201	181713	1356	
249971	175559	1282	
218700	190074	1384	
178310	228448	1355	
225792	182441	1397	
236798	191414	2220	
211000	210898	1372	
278000	179052	1345	
195452	169040	1726	
238603	188741	1402	
193098	187469	1801	
222736	190448	1375	
177059	177162	1292	
206063	159837	1304	
163329	166729	1254	
174960	148845	1266	
176844	182131	1202	
180882	176780	1192	
154565	169140	1244	
177051	150551	1242	
169026	206792	1315	
247602	207326	1443	
387193	247160	1848	
191469	203859	1368	
257258	191500	1339	
208719	211913	1335	
271559	191737	1712	
220390	227757	1385	
195850	268599	1472	
211221	187243	1398	
238835	182305	1686	
228430	215460	1401	
190626	208116	1375	
186945	168171	1354	
172574	218762	1434	
196592	190180	1252	
183077	161715	1289	
187565	178313	1345	
179908	182216	1299	
175577	144281	1261	
171390	162358	1240	
171387	175750	1245	
235990	219580	1512	
192478	201220	1364	
237312	176192	1332	
189469	168457	1360	
251264	218398	1360	
179032	173890	1348	
201198	192862	1394	
175385	198788	1357	
197647	171932	1276	
202694	167391	1265	
180494	168896	1256	
200566	161094	1247	
180289	171576	1252	
190843	183518	1320	
234520	163164	1331	
218385	164947	1329	
184460	168087	1315	
226288	186259	1323	
245358	160209	1345	
200295	188777	1347	
226125	230547	1490	
279176	188657	1425	
173214	202726	1554	
189746	176168	2192	
177402	157282	1243	
241657	252271	1355	
208908	179193	1346	
195398	258226	1345	
215202	210817	1327	
179648	171745	7377	
182890	168264	1303	
176148	169671	1285	
210802	170318	1340	
163351	155882	1167	
166560	149477	1214	
160016	144172	1244	
168760	189173	2021	
169504	168129	1290	
183409	163148	1231	
169298	158711	1249	
175978	164018	1252	
150542	173774	1286	
243189	209152	1400	
241563	232494	1482	
235831	222320	1420	
226000	203573	1331	
277891	319354	1478	
228291	319977	1348	
205779	167968	1326	
191806	187466	1325	
210840	204286	1402	
187437	259828	1356	
219522	201898	1349	
174078	177118	1390	
227084	185505	1383	
168292	197254	1399	
241546	173996	1380	
229144	177103	1362	
209406	207458	1427	
232716	186308	1845	
214777	177137	1366	
199767	181306	1713	
235452	224351	1354	
202698	185330	1369	
259751	186193	1372	
214455	184325	1414	
197168	209468	1357	
245622	231260	1342	
393291	211952	1548	
246534	210510	1372	
208522	190567	1365	
213509	186869	1366	
205314	213054	1308	
201218	177016	1256	
213176	173568	1287	
191280	175491	1251	
164926	162323	1234	
191428	175302	1270	
173900	158788	1243	
390271	213862	1782	
217457	288669	1200	
263800	210385	1859	
229745	179926	1615	
193293	224798	1347	
174871	173832	1760	
203444	172062	1383	
179517	178243	1300	
161869	163730	1312	
203048	214484	1932	
201327	171232	1282	
168234	164606	1257	
200560	168620	1252	
194409	189118	1855	
286502	214558	1618	
228520	212468	1340	
182614	200134	1326	
222434	180450	1328	
251915	173366	1399	
218313	241108	1434	
185738	172926	1372	
204977	170245	1374	
225003	168532	1391	
259931	221513	1410	
183390	172894	1325	
225413	176848	1354	
200116	210498	1443	
185592	169405	1418	
207269	174453	1366	
163777	168592	1306	
171397	155003	1333	
260852	159890	1426	
165937	165927	1313	
263746	202303	1335	
198751	232210	1327	
286402	184997	1352	
195897	184592	1651	
204344	195626	1680	
212171	194011	1214	
240151	208522	1451	
198817	257218	1455	
210417	197494	1472	
222042	175762	1331	
170071	244634	1397	
222258	288180	1177	
244969	244899	1477	
208902	178265	1340	
181738	171457	1583	
167136	173502	1789	
201518	204140	1344	
169053	160460	1355	
205366	180391	1203	
202297	160597	1244	
259802	211738	1496	
239120	211473	1390	
210178	197497	1315	
214826	207388	1372	
202603	229649	1336	
172245	238176	1412	
267499	337994	1188	
210339	222794	1469	
202168	175718	1403	
259471	230720	1466	
184997	210568	1369	
188135	208077	1415	
232552	185123	1400	
187075	177068	1377	
241449	207879	1314	
248988	177528	1414	
169934	226989	1318	
168180	179103	1417	
190350	174014	1391	
182400	164109	1318	
206994	187286	1372	
197440	173180	1364	
211924	173338	1192	
180304	193471	1243	
185569	172291	1257	
168371	143303	1230	
148708	142669	1226	
209163	183272	1329	
188577	165386	1242	
180648	153606	1243	
207015	203294	1276	
202713	147417	1261	
169166	199438	1191	
172334	236295	1297	
235516	226820	1495	
205365	169276	1466	
168720	212540	2840	
233135	168895	1671	
260980	194272	1740	
221700	190442	1400	
247395	173123	1344	
228230	196492	1314	
233652	206042	1771	
188841	188434	1453	
186163	169306	1344	
163381	176022	1274	
166405	218640	1394	
182706	204514	1380	
201020	228771	1420	
183698	169336	1297	
194852	176611	1457	
192537	197426	1378	
205223	173745	1326	
192526	158974	1298	
197608	156278	1321	
174349	176612	1242	
170631	162678	1214	
198550	158924	1274	
231688	173642	1392	
185508	173882	1364	
194863	167440	1366	
215618	164977	1282	
183209	170559	1292	
174346	180122	1258	
178035	158742	1303	
208892	193496	1309	
184661	154993	1294	
174709	234406	1379	
213067	167637	1345	
255386	199015	1393	
305051	219741	1377	
217716	214800	1306	
185255	168048	1355	
190086	165583	1311	
160233	158922	1394	
156111	159931	1267	
171366	171720	1262	
202625	168153	1374	
153591	145820	1314	
146744	153130	1216	
158140	166316	1228	
195100	162633	1348	
147137	163365	1226	
186600	148860	1369	
188437	159831	1207	
169486	159472	1309	
172951	152496	1236	
157323	154598	1298	
161924	192670	1231	
202753	208628	1280	
173404	157123	1195	
160536	189834	1258	
172529	175576	1243	
145968	154952	1280	
140602	157758	1212	
148282	167514	1255	
162943	162267	1370	
280733	195516	1315	
214842	217920	1482	
186817	230145	1380	
191534	177877	1398	
180627	193426	1414	
187230	211435	1411	
255516	195905	1420	
192012	183360	1455	
193991	181366	1371	
288321	195373	1359	
168350	168674	1313	
192663	181992	1271	
194116	203460	1362	
230400	205796	1314	
232053	200850	1318	
264004	229244	1391	
201057	168036	1334	
241174	185078	1328	
215173	239328	1276	
202154	180038	1362	
198061	176747	1369	
189071	171302	1320	
208112	149787	1326	
308563	246426	1356	
259782	203554	1386	
197726	177528	1344	
207643	222932	1332	
219846	183251	1367	
233058	208747	1372	
187949	204300	1435	
244701	206207	1349	
214425	235448	1404	
203553	189700	1388	
183756	198291	1408	
168130	175260	1328	
197046	291366	1414	
204624	196751	1322	
227003	192541	1376	
192517	211122	1367	
244716	233332	1357	
236388	229406	2147	
203240	200203	1498	
227219	202572	1498	
222697	199816	1350	
217922	171458	1292	
251620	175572	1387	
197651	200926	1338	
229424	180458	1357	
174808	201110	1456	
178869	185101	1680	
206864	166678	1318	
166252	156706	1282	
190118	180149	1252	
209077	173742	1232	
204228	209500	1295	
217340	176888	1375	
236471	191778	1463	
179860	175900	1371	
187399	167959	1378	
205804	181208	1327	
176001	184056	1361	
192810	160852	1235	
264722	197074	1344	
195499	189279	1316	
218812	227464	1514	
186772	171069	1362	
184109	208948	1396	
232434	187185	1324	
212333	215182	1388	
344038	219760	1512	
256048	223803	1508	
216436	190566	1332	
244010	203686	1414	
186268	169189	1437	
173006	211623	1334	
204569	172589	1330	
162671	165352	1235	
248954	203179	1348	
205851	208521	1315	
180289	181102	1416	
207120	173766	1346	
188858	150637	1246	
184344	161563	1246	
160606	337274	1216	
222676	178440	1403	
242257	175455	2087	
214893	172775	1398	
180667	217594	1357	
225852	183496	1385	
232531	181203	1346	
176771	204174	1409	
185257	180525	1442	
203197	181137	1388	
178495	162855	1283	
188807	153300	1248	
191802	170512	1302	
193404	187628	1274	
190731	156994	1302	
186661	256380	1412	
198282	167942	1348	
224184	182807	1423	
197262	174613	1337	
221498	210176	1390	
211411	214058	1351	
220565	214529	1500	
196626	180159	1307	
254240	195442	1329	
208012	199327	1310	
203598	212928	1354	
164002	156470	1246	
237430	243821	1488	
228508	241450	1358	
208414	249168	1387	
230376	210845	1590	
196296	237298	1552	
179006	182150	1387	
617059	242802	2237	
194409	175687	1507	
207574	300722	1929	
240810	190649	1426	
216858	189181	1426	
218766	188492	1368	
195190	242016	1421	
230489	261979	1371	
219864	345752	1237	
254500	225820	1745	
217370	182946	1399	
216022	249430	1470	
262977	227641	1424	
235494	236482	1396	
181606	192639	1380	
209340	189104	1367	
193854	224716	1357	
213362	208813	1369	
206902	180138	1307	
202768	198662	1403	
185539	159675	1366	
176808	156449	1305	
151874	148494	1272	
193805	288829	1194	
201342	189674	1525	
192680	188160	1369	
198090	217986	1306	
206500	177816	1359	
195376	189700	1341	
241387	347270	2186	
250666	195852	1443	
196202	208025	1397	
208779	167257	1372	
215597	190226	1359	
195967	170880	1325	
209266	183442	1264	
161829	153143	1257	
187434	263398	1441	
256223	185863	1442	
202715	174704	1366	
211131	165774	1275	
209766	184049	1317	
166647	177040	1288	
206810	154404	1231	
157083	148135	1300	
181062	194726	1298	
181021	167912	1275	
194539	211208	1400	
196101	204401	1256	
195383	215065	1235	
277260	196554	1372	
190186	169695	1369	
228429	186314	1353	
170827	200821	1476	
176363	198772	1439	
220785	181550	1395	
221559	214946	1367	
192306	172786	1359	
186845	185053	1343	
167153	171320	1277	
175777	161241	1283	
151361	149311	1280	
243935	179698	1359	
237550	177475	1331	
239965	184144	1336	
263609	233355	1402	
226834	169623	1325	
198496	199048	1320	
179609	181280	1363	
170542	145928	1270	
162704	149274	1179	
160503	138131	1299	
145857	140407	1267	
155777	202502	1309	
267058	179058	1330	
191531	191844	2454	
169539	168035	1333	
222634	170130	1380	
195072	167172	1368	
215594	169004	1334	
161890	199655	1448	
196125	163933	1284	
164994	183362	1517	
201229	231414	10834	
257713	190400	1453	
183507	215923	1386	
180522	204115	1367	
194596	178711	1325	
233076	183553	1397	
198054	178042	1364	
160689	176816	1347	
170505	151687	1194	
168047	158035	1209	
169399	157465	1286	
226384	196628	1353	
161961	193262	1376	
181242	187436	1343	
260972	206865	1407	
176242	172133	1429	
176043	167797	1332	
160934	158627	1243	
207913	184654	1336	
174485	166700	1270	
172549	210552	1284	
187632	177476	11181	
196149	170252	1174	
171517	176511	1219	
177669	182303	1406	
185192	231325	1372	
220674	216378	1627	
239249	172119	1339	
216762	224610	1393	
197624	242909	1517	
191734	246876	1515	
205670	252620	1393	
204102	183515	1392	
214858	183563	1364	
196885	184570	1305	
205557	160017	1330	
175729	144971	1251	
162473	197660	1298	
192704	149245	1291	
193706	164380	1220	
205552	147156	1201	
199015	178573	1251	
256424	170868	1360	
190806	198354	1325	
250912	183318	1321	
185487	335746	1151	
221917	186862	1543	
198565	176264	1383	
179535	166492	1422	
170766	315402	1195	
210077	205429	1440	
188595	192143	1397	
198862	173144	1348	
207796	213498	1328	
194548	203993	1282	
201999	183943	1305	
182906	177020	1246	
216039	178152	1281	
203494	196982	1293	
186613	191409	1232	
236812	177293	1340	
191897	183290	3960	
218472	194872	1360	
217558	292698	2495	
236359	193405	1395	
207279	229034	1495	
261843	211514	1371	
193587	219328	1467	
201676	176977	1316	
197954	200757	1516	
203259	160589	1310	
198338	164817	1306	
182031	205816	1489	
209447	199354	1289	
214860	163025	1325	
236875	196370	1463	
242501	165822	1398	
232027	215442	1315	
192909	203626	1426	
224583	211466	4087	
254769	230101	1532	
229395	195862	1296	
250402	182069	1360	
269575	181598	1376	
191904	227071	1529	
185567	205997	1391	
167435	160914	1288	
203302	175572	1300	
222171	171841	1351	
190349	193465	1348	
205829	172329	1305	
199344	159557	1300	
240402	218443	1383	
224429	251282	1498	
209405	211232	1406	
208710	212758	1374	
215882	216970	1369	
175646	179079	1245	
194865	157497	1192	
192902	165802	1294	
244332	205355	1757	
346075	242515	1385	
206006	185403	1351	
179663	166860	1326	
326049	226442	1332	
192769	162674	1396	
225258	193726	1416	
207660	163443	1343	
175489	195675	1323	
391748	231018	1821	
243229	234120	1726	
222235	183032	1391	
229626	168559	1371	
220846	176623	1406	
253740	204834	1357	
287681	201696	1296	
226142	209077	1351	
204937	174430	1337	
182101	193382	1346	
154201	197989	1353	
176557	160308	10904	
190147	262986	1468	
235343	180182	1381	
184266	182432	1374	
189300	170907	1426	
229016	175391	1331	
203944	230320	1375	
192821	234356	1430	
223124	182858	1309	
198948	212919	1416	
250554	195240	1345	
200295	243800	1458	
210167	177660	1349	
213534	211739	1439	
203447	814088	2262	
279786	200529	1879	
252244	260244	1400	
215830	187592	1406	
203575	202518	1428	
190316	167042	1374	
167287	186451	1445	
208294	173447	1318	
241747	183653	1429	
199518	174544	1345	
185372	174220	1343	
232260	171317	1388	
202844	230164	1346	
183658	226359	1813	
196775	291671	1200	
238270	193289	1737	
207654	168859	1357	
177364	166021	1436	
170300	152070	1214	
176473	155925	1263	
193380	198697	1349	
186211	160985	1218	
149880	214083	1262	
244636	182004	1383	
208839	180412	1660	
166482	163200	1313	
194026	171469	1297	
340850	247717	1369	
260885	210060	1374	
185317	193408	1393	
201424	205418	1334	
201641	211426	1526	
189758	166576	1350	
155383	176978	1195	
191722	167098	1168	
189508	164624	1288	
231230	203986	1425	
187112	172102	1335	
206809	165103	1406	
207211	185320	1288	
189658	201348	1310	
199217	176680	1860	
172877	196317	1356	
192893	170997	1280	
208753	199635	1233	
176577	147941	1223	
159322	159477	1290	
191266	169544	1590	
243080	213695	1371	
198994	208660	1340	
180940	165739	1323	
237253	170961	1350	
189134	196124	1332	
207855	170357	1355	
245518	180397	1364	
206254	199763	1302	
199570	177182	1303	
196525	166100	1319	
194548	154246	1297	
200658	286753	1620	
205801	169064	1350	
198560	171403	1317	
173612	166756	1269	
213875	154053	1278	
183925	165731	1167	
195900	169988	1248	
175119	174592	1278	
188178	187453	1217	
169626	152074	1250	
203496	201265	1238	
254675	245240	2092	
255557	172576	1357	
195462	186134	1305	
