Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 60000 loops : 1000
WRITE	FSYNC	READ
3936672	267503	9306	
4335326	366451	8020	
3722571	288192	9334	
2887100	216756	8614	
3975367	231525	9373	
3899505	299383	10246	
5181896	259130	9239	
5451370	274340	15181	
3352135	231748	9494	
3700660	282722	8918	
4039884	341334	8262	
3526305	293520	8779	
4122728	289878	7492	
4600204	255928	9132	
3459508	228816	8372	
3540278	291984	7802	
3589776	244925	8561	
4026650	274197	8912	
4341172	248688	9028	
3716199	264570	8225	
4487798	235662	9064	
3686930	313450	7390	
3310449	280046	7699	
3745477	280378	9075	
3626695	230094	10195	
3304756	257561	9327	
3123402	209289	9451	
3915087	310315	7986	
3218384	269337	8691	
3462470	225557	8814	
3555488	349224	9786	
3968951	281833	8532	
3618181	279006	7862	
3455755	211540	8671	
4212546	267779	9263	
3558186	298752	9441	
4236610	309715	9128	
3594704	214432	8917	
3888958	282991	10264	
3403948	225702	10331	
4073119	269897	9788	
3692902	251543	9380	
3665158	296570	8109	
4216304	268049	9402	
3729148	252102	9105	
4444736	305970	10338	
3870547	238362	9160	
4063988	249147	9766	
3451215	220175	9049	
4333205	254724	13086	
3275030	257917	9740	
3368488	263977	8390	
3067693	230970	8568	
3202970	334359	7864	
3044040	276924	7791	
3143147	226962	8700	
3294807	274801	10150	
3589790	268014	11438	
3417526	256867	9589	
3222899	242514	8226	
3839066	379524	8433	
3474845	285491	8880	
3156668	210537	9559	
3860962	329742	7956	
3790051	257003	24937	
3301847	248163	8803	
4027455	321803	9324	
3692320	344753	9352	
3770169	310076	10163	
4333649	292249	8176	
3664513	266816	9166	
3284617	283060	7766	
3144332	221238	8548	
3500598	312891	9677	
3784940	293777	9972	
4133159	259623	9160	
3917165	270042	10111	
3602224	252841	10084	
3762140	286418	11977	
3133895	193917	9560	
3628868	387926	10818	
3733957	248976	10850	
3163324	212828	8718	
3331091	288720	8460	
4016717	233730	9089	
3311612	225572	9069	
3771458	261347	10603	
3641632	314292	14681	
3561970	321128	10905	
3343460	324077	9925	
3690504	306396	9404	
3330026	328104	8534	
3457275	288730	8989	
3244464	253202	9616	
3491887	279166	9620	
3458232	282073	8380	
3392558	274492	8764	
3581994	229635	8821	
3600277	248845	8843	
3536819	308886	7831	
3195667	227532	9031	
3408664	206945	8854	
3814414	338815	8567	
3263895	224869	7897	
3385462	293864	7850	
3592315	278864	8930	
3914854	288972	8106	
3279066	280558	8909	
3327291	277278	8165	
3737516	327319	9900	
3677006	342797	9297	
3333260	235456	8780	
3137336	350745	7817	
3476780	238500	9155	
3498589	243165	9152	
3590250	255472	8692	
3504652	324850	9283	
4359009	267902	12897	
3534195	292249	14317	
3714062	290800	12681	
3804389	305712	20140	
3678492	263296	11150	
3119835	219925	9956	
2972524	217169	10577	
3491276	232594	9983	
2947432	245398	10414	
3136017	260162	8462	
3288653	276150	8760	
3913613	293288	9332	
3231021	222344	8315	
3314585	271136	8505	
3683792	266740	9151	
3399748	266042	8683	
2953661	253616	9586	
3107453	287594	14532	
3508452	243557	10015	
3048469	215275	16157	
3162730	249355	9823	
3121342	253698	9749	
3116262	196840	9657	
3524408	238578	9302	
3740500	317371	8258	
3219424	265503	8753	
3317397	232834	8923	
3369738	277495	9198	
3350088	233139	8582	
3988398	253717	8962	
3832616	292690	9760	
3434739	256201	8206	
3158258	331557	8058	
3422460	253842	9517	
3626184	289073	8340	
3158368	265305	8078	
3609930	336590	7991	
3575396	300016	8037	
4055705	359620	9310	
3379372	281602	9536	
3088597	244249	8640	
3395328	242761	15426	
3168624	255412	8224	
3647063	248069	9108	
3170738	248448	8154	
3682404	278076	8978	
3521862	210557	8651	
3128178	255570	8571	
3155045	202376	8206	
3439915	216590	8428	
3440458	248784	8561	
3589545	280786	8577	
3228691	264162	14173	
3474176	215312	8810	
3760989	238415	9108	
3368246	229117	8402	
3398635	300722	7671	
4517351	379213	7413	
3301232	284906	8106	
3522784	243267	8846	
3200523	211505	8167	
3221250	253230	8102	
3229006	265146	9104	
3385372	281494	7544	
3574618	279225	7132	
3158264	214612	8541	
3260503	251392	8089	
2905085	208774	8700	
3380629	231759	8638	
3215126	253228	9233	
3395277	218798	8509	
3413058	306720	8262	
3393641	253700	8909	
3431285	222783	8372	
3334057	263117	8185	
3428579	264189	8360	
3467818	225622	8444	
3461277	275982	8814	
3272017	275829	8093	
3689676	288094	7908	
3363446	200367	8547	
4240776	291327	8445	
3164452	257565	8262	
4305050	354541	9596	
3826866	237522	8982	
3134060	293658	7855	
3749945	319139	8279	
3352121	249206	8115	
3976810	231021	8431	
3616222	291288	8875	
3208472	186833	8627	
3524807	238077	8688	
4142778	225644	9482	
3717892	269333	8627	
3787759	236759	8776	
3351888	204837	8994	
4156213	254916	8578	
3624424	259567	8597	
3892229	436480	10397	
4456588	286573	11760	
3294043	246151	9166	
3342650	259173	9797	
4353727	273876	8914	
4270510	342765	8414	
4923715	327580	8573	
3974214	317837	8150	
6158871	309877	12215	
3625897	263159	15514	
10675047	280211	16221	
4192770	226076	12000	
3860478	314009	10206	
3844341	247188	10252	
3279044	234812	9531	
3705468	225727	11292	
3574542	266093	8030	
3595314	205228	8632	
3813086	222299	8938	
3428329	206428	8161	
3326842	230719	8745	
3833658	310077	9635	
4082889	278182	9015	
3601977	292251	8085	
3654001	249625	8828	
3838993	281939	10277	
3198157	267900	8352	
7160001	280731	13364	
3705520	264583	10217	
4769106	334632	11134	
3304024	239387	11129	
4001235	238760	10522	
3480660	323547	9555	
4000705	224516	8929	
3996205	244857	15264	
3704481	213755	9241	
3631605	277220	9352	
3531987	273640	8295	
3988117	312662	7788	
3644631	233118	9058	
3819401	294800	8374	
4471247	254360	9004	
4062350	268229	9209	
3553567	195719	8333	
3409177	222187	8897	
3386087	309606	8539	
4035498	249617	9261	
4176692	223566	8890	
4763108	252037	9193	
4131458	208140	8685	
3130505	203975	7971	
3458358	208365	8537	
4336324	252757	8914	
3566695	227856	9068	
3994268	272830	10373	
4224571	271900	10107	
3363645	211999	10216	
3074050	227423	8874	
3515373	257888	9436	
3525348	272965	9548	
3083225	285817	7772	
3283124	300024	7737	
3594879	254420	8436	
4584488	322262	9923	
3530405	234941	9103	
3742619	237740	9899	
3437932	250418	9252	
3653130	243774	9343	
3755396	257597	9854	
4507799	260789	9503	
3768581	290527	9955	
3556585	222726	10645	
3075026	204410	8263	
3261234	222482	9640	
3081158	225554	8462	
3984315	332576	8932	
3207747	264864	9923	
3441544	258562	24585	
2675403	213554	8918	
3001151	249229	9033	
3703049	263915	8455	
3369793	204607	8713	
3408946	220546	8189	
2810415	212993	8372	
4606220	317922	9627	
3515713	224954	10068	
3514064	258804	11237	
2956734	211997	9536	
3661176	277720	15109	
3304170	232229	11709	
3247383	343149	8653	
3216876	297623	9534	
3456185	287803	9774	
3618421	315727	12923	
4129180	262643	10211	
3030353	291938	8637	
3706627	323747	8934	
3278399	297798	8130	
3263148	256796	8996	
3188047	222502	8286	
2965526	250592	8554	
3317487	202940	9078	
3700059	264059	9498	
3580122	211486	9166	
3414510	298273	7684	
2980287	258593	9635	
3469570	278597	7789	
3849587	298965	7891	
3733797	233671	9244	
3542841	262454	8661	
3719877	260724	9700	
3513967	264478	11044	
3767818	227471	10517	
3213330	249498	10811	
3473261	256172	10316	
3627765	221334	9278	
3825751	285532	9411	
3583444	253066	9597	
3865538	246513	8511	
3220050	232908	8145	
3883917	275743	9335	
3372776	309627	10924	
3996987	288526	8032	
3678906	248903	9420	
3695648	346783	8723	
3258315	258041	8438	
3511871	270995	9017	
3248827	243286	8729	
3805381	287962	9648	
3403988	283376	8129	
3476886	261919	8726	
3595323	214420	9299	
3435648	265351	10300	
3448863	220534	9905	
3473727	283704	10240	
3109675	300708	7503	
3416429	221122	8417	
3624016	256229	9284	
3009623	227134	9094	
3973182	254581	11114	
3508658	242347	9742	
3376616	288869	10406	
3648986	317504	9267	
4087732	297379	7990	
3535647	243877	9057	
3198608	274250	8491	
3498991	301445	8523	
3442906	256582	8817	
3891099	273736	8329	
3728994	230952	8940	
3675191	376663	8434	
3723170	301798	7602	
3564277	337962	7740	
3257166	260124	9826	
3434847	303573	7711	
3451566	270260	8523	
5489850	321420	7962	
3690700	242861	8960	
3177131	227539	8394	
3592120	232069	9069	
3411403	281876	9629	
4026807	286685	9273	
3567850	264828	8752	
3510625	306890	8600	
4119283	232289	9201	
3182939	217807	8889	
3460131	285540	8845	
5895902	239600	10516	
4196324	351086	10861	
3528383	266311	9113	
5815491	305854	9565	
3561519	303092	9155	
3580433	251933	8743	
4115496	264792	9446	
3944630	394014	9912	
3598721	272332	8564	
3981491	239113	10111	
3216095	282658	9691	
4019152	246209	9606	
3753880	235753	9369	
4223628	272259	9555	
3729256	296214	10180	
3860697	270840	9562	
3273235	284145	8126	
3468287	265576	9380	
3406709	329481	9820	
3601808	262491	8870	
3484110	273533	8649	
3773169	311126	8684	
3791039	286248	8714	
4090853	220280	8682	
3454958	224453	8417	
3469902	247713	8641	
3833121	291428	9020	
3189856	280871	8380	
3821915	224139	8494	
3686796	286216	7409	
3319225	218227	12052	
2719647	257640	8624	
3798732	291644	9262	
3455165	275163	8721	
3857256	266571	9212	
3581856	269508	8877	
4048569	222914	8983	
3213396	302699	8626	
3664518	249975	8654	
4599293	274398	8851	
3792441	246341	9049	
3962285	245831	8186	
3687773	260457	8501	
4258769	259957	9491	
3396625	337942	7834	
3465822	240489	9699	
3248818	273417	9502	
3454359	227578	8980	
3557801	255864	9986	
3851950	285840	8211	
4036035	264878	9592	
3743707	265947	9279	
3445873	253551	8831	
3194604	264943	8338	
3295329	230855	8597	
3723305	278312	9195	
3091302	213715	8204	
3579819	292694	8560	
3114495	257152	8434	
3719239	257438	9023	
3669967	310021	7554	
3489021	239736	8670	
3252536	268340	9769	
3544905	319685	10171	
3103924	271266	9662	
3206562	273452	8469	
3407465	295123	12370	
3326309	253214	9338	
3364434	280515	8340	
2897808	232440	8420	
3105958	216928	8619	
3419783	265457	9568	
3175610	326719	9154	
3256510	285125	9324	
3374784	252703	10434	
3280472	259235	10080	
3817564	268563	9668	
3454938	260126	9690	
3347373	270962	8509	
3162659	253934	8961	
3265021	293841	8373	
3147179	312181	8436	
3501804	244494	8452	
3747716	326366	8516	
3860533	363533	10068	
3488574	249291	9008	
3221746	315874	7908	
3194628	279037	7434	
3178955	276589	7540	
3391514	253424	8452	
3413443	303709	6829	
3456918	356069	9486	
3206132	283798	8054	
3383527	255472	9015	
3422006	295728	9963	
3260901	234484	8674	
3422382	316669	7623	
3043081	256528	8183	
3697801	278485	11127	
3734914	270777	8591	
3326936	295574	9034	
3572509	269691	8220	
3394905	350688	8225	
5445355	360085	14793	
4703819	356134	14513	
4315808	321940	14880	
3746417	371521	11722	
3385025	268654	11309	
4012227	315866	11211	
3415618	319862	8360	
3701056	316743	11807	
3328356	261289	11685	
3235595	220514	9950	
3504928	324035	8886	
3250272	279870	11520	
3514003	272560	9895	
3159769	349316	9122	
3555675	307233	9216	
3349276	299062	7988	
3247515	254976	9129	
3514290	334974	7895	
3379497	228522	8337	
3000426	296824	7337	
3160186	217237	8821	
3573341	247452	8834	
3428051	269502	8848	
3468133	301316	7868	
3416460	252700	9129	
3415092	226343	9726	
3563402	217987	9100	
3813536	296785	9610	
3655674	208490	10308	
3335230	230338	9850	
3363475	252677	9126	
3376584	265948	9023	
3012061	303449	7550	
3537285	264113	8629	
2967935	296126	7035	
3880938	267629	8700	
4269382	342933	8717	
3296337	219955	8884	
3112941	255240	8672	
2883074	264393	8460	
3265453	220342	8534	
3255623	288971	7181	
3295312	257920	8926	
3098741	310918	7645	
3335577	317136	7928	
3222564	232015	8183	
3810726	308507	7926	
3468838	291059	8087	
3352013	254207	8379	
3742341	327655	7469	
3287699	304946	7636	
3178501	277924	8589	
3567920	319294	8101	
3893798	264388	8598	
3345981	366599	8181	
3682217	302495	7950	
3316549	389952	8263	
3579396	223333	9465	
3240998	212828	9201	
3585357	305344	9052	
3917561	280077	9210	
3367067	289984	8252	
3552257	388933	8587	
3353004	288609	7395	
3353559	322316	7732	
3114779	252019	8326	
3158089	220827	8169	
3618790	295000	7605	
3268579	262849	8153	
3760836	272179	9194	
3491693	251450	8370	
4608420	391518	8563	
3462295	257338	9399	
3445992	736688	12371	
3593622	301919	9866	
3182595	272202	9296	
3577523	339118	8805	
6155160	329975	10976	
3496072	384022	9703	
3616364	307329	8647	
6696632	363009	10060	
4155625	329226	9582	
3307730	324354	9964	
4485885	290315	9467	
3581527	264657	9267	
3412672	251320	9629	
3564658	338126	7976	
3508813	243614	8906	
3175036	252469	8958	
3655915	294903	19473	
3358308	265242	9060	
3573979	305529	8151	
3687339	315015	8395	
3492833	293854	7898	
3304866	279126	8183	
3109515	273566	9034	
3958807	254282	8211	
3595643	265567	8848	
3574606	282554	9180	
3572283	312481	8969	
3783309	321309	7664	
3592226	263828	8971	
3239835	235702	9152	
3895505	289720	13713	
3111197	215927	9044	
3130478	227511	9103	
3535939	335402	8317	
3542110	220445	8801	
3087659	220214	8394	
3737116	228181	8109	
3419713	290824	8533	
3518812	263991	9320	
3149568	280185	7848	
3333303	241799	9193	
2723447	190467	12112	
3163791	292635	9100	
3250770	265424	9818	
3259537	227954	8014	
3504972	266775	8511	
3445817	252956	8583	
3660576	228781	10264	
3683732	221750	8936	
3314777	227066	14624	
3210504	201341	9037	
3256486	196203	9150	
3724308	225644	10176	
3581672	231389	8488	
3328445	213928	8394	
3432711	204656	8308	
2976859	229153	8614	
3373596	219900	8828	
3250905	313166	9794	
3261653	211391	8278	
3321893	238700	9024	
3072044	217235	8685	
3059953	199932	8760	
3329999	194858	8780	
3550893	226306	8640	
3181505	242338	8320	
3105975	209826	8820	
3266787	233497	8775	
3487087	210732	8179	
3324299	295233	8223	
3216241	209649	8784	
3121178	253854	9386	
2841111	206232	24256	
3480327	269143	8894	
3486333	253979	8973	
3326776	238531	9352	
2729831	198220	9381	
3288570	261517	8643	
3569868	264099	9609	
3221876	243119	8384	
3257832	247481	8746	
3206204	296246	8044	
3123796	232067	8912	
3620150	253871	9874	
3032154	259434	17300	
2893691	261358	9617	
3454729	277096	12347	
3211079	223031	24824	
2951067	252729	9922	
3167698	212720	8652	
3777274	298527	9906	
3443042	225783	9045	
3116055	276236	8834	
3037038	256931	10303	
3210511	250349	9803	
3481657	259584	9331	
3847246	273574	8222	
3213582	208131	9459	
3392386	235107	9480	
3365132	263488	9858	
2905062	256108	8162	
3591456	282918	9548	
3367148	225135	8617	
2904753	295027	13865	
3248355	277108	7415	
3179828	216373	9602	
3303602	216301	9144	
3210324	214914	9080	
3109597	253627	8626	
3347159	279086	7901	
2872518	209506	8164	
3121730	252835	8303	
3793331	226924	8599	
2969693	203334	8183	
3200469	275272	8746	
3636093	256922	8441	
3663108	275812	10581	
3889826	287032	12033	
3445978	367502	10700	
3906548	285994	10594	
3513509	246199	9883	
3589518	253182	11123	
3692683	246074	9294	
3902754	232522	8735	
3319392	217563	9989	
3668530	227268	10227	
3162119	290462	9753	
3150762	225156	8814	
3109862	264378	8312	
3594350	264805	8234	
3516182	315060	13535	
3022648	215231	8363	
3126439	230972	8325	
2973108	211799	9352	
3472843	231412	8532	
3616433	232693	9118	
3439779	196637	8898	
3551504	221351	8473	
3561032	288853	7790	
3547681	213305	8127	
3042453	224234	8535	
3525777	220244	8328	
3452727	261261	9074	
3691530	227944	8609	
3341773	228628	8569	
3507697	239960	9452	
3462513	291178	8074	
3080622	264719	8545	
3427165	257668	12878	
3384390	282111	8090	
3594990	266674	8988	
3240263	285840	7812	
3394503	301359	8153	
3278631	229187	8934	
3279951	216687	9583	
3186007	213761	8526	
3053598	230203	8104	
3608843	276124	8711	
3619460	229777	8320	
3587625	252117	8557	
3210840	258379	8614	
3648726	311428	8458	
3783210	253383	10791	
3496844	260297	9405	
3285314	360431	10641	
3116707	227848	9201	
3674906	282846	9576	
3325161	257118	9196	
3202968	297160	8296	
3295922	304821	9405	
3678484	303415	8720	
3839862	271915	9855	
3547641	272659	10005	
3444112	273436	8937	
3640195	281925	8810	
3430992	308009	8225	
3467998	298925	7860	
3190331	247109	8097	
3180255	295622	7835	
3778095	312797	10759	
4357627	313333	11236	
3845517	275718	11386	
3453695	243936	9816	
3072277	276650	8937	
3389346	213133	10189	
3468929	294859	9865	
3486613	274312	8678	
3365792	210565	10206	
3750916	286291	9178	
5637043	310098	8620	
7647805	290314	9940	
3452401	282123	10986	
3915577	237931	9972	
6227393	307714	10328	
4051225	293639	8057	
3748362	386939	8269	
3608181	271753	9017	
3591026	264013	8192	
4444132	271166	8519	
4037446	251706	7930	
3625763	265177	8503	
3717794	312263	8263	
3632787	250112	8706	
3983135	267397	8760	
3021556	211277	8376	
3582340	215188	8290	
3974621	242260	9492	
4158491	234560	9430	
3895471	269507	9534	
3562158	306654	8303	
3663617	290952	7994	
4003916	276666	9514	
3558767	258327	9115	
3760758	283464	7851	
3196410	257797	9395	
3443952	205075	8790	
3387050	276749	8511	
3283763	264819	9296	
3815879	258388	9027	
3746180	239850	9534	
3489163	257811	8873	
3396482	217561	11378	
3435919	223571	10135	
3553948	258476	9295	
3512796	240314	8531	
3882720	252278	8618	
3114682	217850	8873	
3627081	240549	8863	
3829003	267143	8814	
4524944	249979	9551	
4243190	245085	8770	
3342339	228630	8492	
4152167	279334	8700	
3756597	266150	9708	
3925072	264753	9851	
4120106	257395	9737	
3192020	265424	8725	
4036683	261796	9566	
3831738	245162	9022	
4418841	302173	7672	
5258577	265948	9324	
3060234	217946	8233	
4204728	255800	8677	
5137388	271510	9614	
6125501	329919	8696	
4443503	288383	7817	
4514270	242731	9214	
6240048	266050	10535	
4883774	242022	9087	
5404081	263929	9120	
4669993	263917	12340	
5750997	265793	27497	
5213878	364959	8983	
5913165	297738	16075	
4583997	241409	9064	
5649226	316271	8322	
3414163	279203	10235	
3518341	331200	7752	
4417029	311802	7341	
3899944	288959	8116	
6860088	272585	9634	
4766968	256797	9025	
6401483	304000	8697	
4496947	487056	12035	
4656521	407718	9898	
3919437	273673	9748	
4099665	274658	9895	
4632905	298423	8905	
3699603	278474	10052	
3391306	289541	8040	
4140089	245339	8522	
4608031	333203	8245	
3616107	321967	8412	
3897465	415315	8012	
4022931	343493	8862	
3962541	271440	8652	
4190903	266057	11146	
3765247	296672	8739	
3904301	311566	8232	
3605477	318445	8537	
3752329	352881	9449	
